Description,Solution,Prediction rank,Predictions
to form words with your mouth so that you can communicate with other people,speak,23,"['mouthing', 'mouth', 'means', 'mean', 'mow', 'chatting', 'chat', 'clattering', 'clatter', 'talk', 'chon', 'gale', 'propose', 'fabled', 'fable', 'chin', 'saas', 'dass', 'sass', 'blather', 'rabbit', 'prattle', 'speak', 'barber', 'blether', 'babble', 'confabulate', 'confab', 'language', 'langue', 'pronounce', 'pass', 'passed', 'chanted', 'chant', 'sputtering', 'common', 'dictated', 'gossip', 'rapping', 'rap', 'natter', 'yap', 'gas', 'gaa', 'display', 'questing', 'quest', 'drivel', 'gibber', 'divulge', 'divulging', 'holler', 'hollering', 'grinning', 'grin', 'said', 'say', 'sau', 'flash', 'hiss', 'hoss', 'cackle', 'spouting', 'spouted', 'spout', 'gesticulate', 'gesticulating', 'lisp', 'orality', 'gasp', 'gasping', 'loll', 'contacts', 'contact', 'jaw', 'snaffle', 'pray', 'gag', 'gagging', 'mumble', 'oration', 'smack', 'clap', 'clapping', 'snog', 'converse', 'conversing', 'moaning', 'moan', 'lip', 'drool', 'drooling', 'declaim', 'crack', 'colloquialism', 'articulate', 'sipping', 'sip', 'informatively', 'inform', 'gab', 'lash', 'delivered', 'deliver', 'transmitter', 'bandy', 'jangle', 'verbalized', 'verbalize', 'mopping', 'beatbox', 'jabber', 'jabbering', 'schmooze', 'splutter', 'stutter', 'patter', 'speaking', 'uncork', 'palaver', 'peal', 'pealing', 'bantering', 'reporting', 'smile', 'shoot', 'chatter', 'blabber', 'snuffle', 'tell', 'soliloquy', 'communication', 'gape', 'gaping', 'jawbone', 'pelt', 'snarled', 'snarl', 'lap', 'lapped', 'address', 'addressing', 'have', 'frame', 'telepath', 'clack', 'utter', 'uttered', 'wag', 'pecking', 'basa', 'baas', 'ba', 'bass', 'carl', 'tincture', 'convey', 'tattle', 'beatboxing', 'ding', 'communicational', 'casted', 'cast', 'burble', 'quiet', 'tongue', 'mooting', 'moot', 'believe', 'discuss', 'communicate', 'mie', 'mime', 'gabble', 'drawl', 'expressed', 'idiom', 'sigh', 'speech', 'laugh', 'socialized', 'peep', 'peeps', 'mole', 'bespeak', 'syllable', 'perp', 'peeping', 'cozy', 'bell', 'bells', 'steer', 'steers']"
when you regularly use something or somebody to do something and you would not be able to do it otherwise,rely,0,"['useless', 'hopeless', 'defend', 'defending', 'kick', 'kicks', 'accustom', 'procrastinate', 'occupied', 'foreclose', 'practicing', 'wau', 'use', 'addict', 'addicted', 'trichotillomania', 'habitually', 'break', 'unpractised', 'lapse', 'lapsing', 'like', 'liked', 'jib', 'get', 'haunt', 'haunting', 'apt', 'overuse', 'incapacitated', 'incapacitate', 'amateurism', 'bother', 'bothered', 'kill', 'killed', 'frequent', 'abstinence', 'habitual', 'live', 'practiced', 'shunning', 'shun', 'happy', 'inability', 'idle', 'idling', 'ordinary', 'forces', 'force', 'routine', 'inure', 'inured', 'misconduct', 'no', 'sleepwalking', 'go', 'custom', 'free', 'freeing', 'occupy', 'botch', 'botched', 'compulsive', 'dissipation', 'egotism', 'addiction', 'impotent', 'offload', 'unemployed', 'imprudent', 'deport', 'quit', 'obsolescent', 'disused', 'impotence', 'uselessness', 'inutility', 'challenging', 'ambitious', 'impairment', 'deadening', 'coast', 'reuse', 'reusing', 'inefficient', 'confound', 'abused', 'abuse', 'dawdling', 'dawdle', 'fooling', 'fool', 'doping', 'doped', 'upping', 'up', 'ups', 'incontinence', 'hold', 'make', 'mak', 'active', 'precedent', 'help', 'slothfulness', 'avoid', 'avoiding', 'dispense', 'misbehave', 'undertake', 'revert', 'reverting', 'give', 'forget', 'forgetting', 'chronic', 'inveterate', 'praxis', 'utilization', 'exercising', 'employment', 'exercise', 'indulging', 'indulge', 'mit', 'might', 'let', 'letting', 'lets', 'unaccustomed', 'bulletproof', 'rusted', 'rust', 'fiddle', 'fiddling', 'upsetting', 'habit', 'inconvenient', 'habitude', 'profane', 'profaned', 'loses', 'lose', 'farting', 'fart', 'skill', 'loth', 'reluctant', 'loath', 'sport', 'sports', 'appropriator', 'solo', 'out', 'aut', 'submit', 'block', 'outlive', 'forbear', 'impracticability', 'enough', 'trade', 'trades', 'incapable', 'behoove', 'laze', 'trifle', 'habitability', 'foil', 'possession', 'pedantry', 'last', 'kast', 'availing', 'avail', 'unused', 'deportment', 'vice', 'fritter', 'impracticable', 'loaf', 'promptness', 'handicap', 'ply', 'piffle', 'hack', 'hacking', 'hurry', 'persevere', 'learn', 'outgrowing', 'unuseable', 'unusable', 'unserviceable', 'steady', 'steadied', 'regular', 'leave', 'leaving', 'act', 'acy', 'deal', 'soldier', 'do', 'mull', 'mulling', 'otiose', 'straightjacket', 'hide', 'influence', 'dinosaur', 'flog', 'noncommittal', 'stump', 'stumping', 'stumped', 'stumps', 'chore', 'remembering', 'remember', 'evil', 'facultative', 'raddled', 'damping', 'damped']"
a game in which two teams of five players each are trying to win points by throwing a ball through a rim placed at a certain height,basketball,1,"['basketball', 'hoops', 'tennis', 'singles', 'netball', 'croquet', 'catch', 'soccer', 'double', 'lacrosse', 'squashing', 'squash', 'ball', 'football', 'marker', 'handball', 'rugby', 'hurling', 'posted', 'post', 'baseball', 'golf', 'defense', 'shot', 'doubles', 'touchdown', 'basket', 'string', 'strings', 'stringing', 'pot', 'por', 'potted', 'hoop', 'passing', 'leapfrog', 'goalball', 'napoleon', 'polo', 'pinochle', 'foursome', 'bowl', 'bowled', 'hole', 'single', 'singling', 'guard', 'hockey', 'racquetball', 'jacking', 'jack', 'jacks', 'jacked', 'interception', 'bowling', 'fives', 'jammer', 'treble', 'shoot', 'backgammon', 'game', 'gracefulness', 'grace', 'graces', 'futsal', 'setup', 'fired', 'fire', 'dodgeball', 'scoring', 'scores', 'flied', 'field', 'pulling', 'pull', 'roulette', 'rnd', 'end', 'ended', 'billiards', 'server', 'skittle', 'setback', 'paintball', 'shave', 'shaven', 'horseshoes', 'horseshoe', 'flipping', 'tosa', 'flip', 'toss', 'pinball', 'shootout', 'net', 'spotting', 'spot', 'spots', 'play', 'cushion', 'badminton', 'run', 'runs', 'balloons', 'balloon', 'craps', 'tally', 'jit', 'hit', 'forward', 'pocket', 'bagatelle', 'goal', 'det', 'set', 'sets', 'lineup', 'dunk', 'dunking', 'softball', 'mistress', 'scorer', 'rubber', 'hoopla', 'bowls', 'nutmeg', 'primed', 'five', 'ballgame', 'offense', 'cribbage', 'backfield', 'playoff', 'feeder', 'pelota', 'bid', 'vid', 'nack', 'back', 'bak', 'square', 'playfield', 'outfielder', 'rebound', 'rebounding', 'overthrow', 'feed', 'sink', 'playmaker', 'scrimmage', 'lob', 'shutout', 'pick', 'level', 'pentathlon', 'crud', 'center', 'break', 'foursquare', 'mall']"
to get yourself or something or someone else ready to do something,prepare,1,"['prepare', 'preparing', 'shaped', 'shape', 'shaping', 'gird', 'bullpen', 'address', 'addressing', 'priming', 'readied', 'readies', 'readying', 'ready', 'preparation', 'fit', 'fitted', 'hie', 'undertake', 'anticipate', 'busk', 'rock', 'rocks', 'apparel', 'hunger', 'requested', 'request', 'hurry', 'trigger', 'triggered', 'triggering', 'hump', 'providing', 'provide', 'busy', 'common', 'await', 'dusting', 'dust', 'indulging', 'indulge', 'tarry', 'pamper', 'pampering', 'crave', 'orgasm', 'orgasms', 'orgasmic', 'want', 'sex', 'take', 'shelve', 'jazz', 'jit', 'diddle', 'hit', 'knob', 'lay', 'dex', 'sez', 'tilling', 'tilled', 'till', 'bed', 'bef', 'unselfishness', 'gasping', 'gasp', 'hoping', 'hope', 'atm', 'arm', 'act', 'acy', 'keep', 'keeps', 'staying', 'stays', 'stay', 'hasten', 'hastening', 'get', 'hustle', 'hustling', 'tup', 'escaped', 'escape', 'pork', 'rise', 'love', 'scrape', 'surrender', 'surrendering', 'satisfying', 'satisfy', 'baptized', 'baptize', 'solo', 'put', 'deport', 'fixing', 'reserve', 'reserves', 'resolving', 'resolve', 'collect', 'collecting', 'deploy', 'preempt', 'spoils', 'spoiling', 'spoil', 'itch', 'spoiled', 'satiate', 'satiated', 'accomplish', 'achieving', 'attain', 'attained', 'reach', 'achieve', 'reaches', 'reaching', 'dress', 'purchase', 'frank', 'rage', 'nerd', 'needing', 'need', 'haunting', 'haunt', 'affectionate', 'enter', 'sport', 'sports', 'empower', 'recovered', 'recover', 'forestalling', 'happen', 'dismount', 'dismounting', 'dismounted', 'possessed', 'possess', 'nerve', 'nerves', 'spoof', 'spoofed', 'sprog', 'land', 'nip', 'bootstrap', 'steel', 'steels', 'abide', 'hook', 'jook', 'hooks', 'sharpening', 'sharpened', 'sharpen', 'readiness', 'drive', 'sook', 'interest', 'sake', 'expect', 'expectancy', 'expecting', 'expected', 'surprised', 'falls', 'dall', 'fall', 'bundle', 'shift', 'dispatching', 'curry', 'thirst', 'tiring', 'tire', 'sleepy', 'free', 'freeing', 'despatches', 'despatch', 'braces', 'brace', 'cadge', 'dawdle', 'dawdling', 'bate', 'jill', 'fap', 'shag', 'jock', 'jerk', 'tosa', 'toss', 'become', 'becomes', 'tackle', 'avarice', 'rapping', 'rap', 'breeze', 'accept', 'accepted', 'accepting', 'mobilized', 'mobilize', 'prostitute', 'loses', 'lose', 'cater', 'summon', 'marshal', 'marshalling', 'marshals', 'buckle', 'evens', 'even', 'tease', 'teased', 'teasing', 'questing', 'quest', 'presage', 'presaging', 'lack', 'lacking', 'addict']"
a group of men who fight together in the name of a country,army,24,"['battlegroup', 'manhood', 'menfolk', 'fisting', 'fist', 'host', 'infighting', 'soldiery', 'side', 'sticks', 'stick', 'war', 'axis', 'bloc', 'encounter', 'encountering', 'military', 'troop', 'trooping', 'cohort', 'troops', 'fight', 'mankind', 'army', 'internecine', 'front', 'fronting', 'phalanx', 'battle', 'eruption', 'combat', 'folk', 'splitting', 'schism', 'splits', 'split', 'violence', 'battlefield', 'alignment', 'militant', 'fortification', 'camp', 'fighter', 'belligerent', 'discomfited', 'skirmish', 'corps', 'mercenary', 'battalion', 'battlefront', 'scrapper', 'conflict', 'banded', 'band', 'flied', 'field', 'battleground', 'struggling', 'struggle', 'opponent', 'forces', 'force', 'boarder', 'party', 'power', 'powered', 'triumvirate', 'filibuster', 'junta', 'numerous', 'department', 'engagement', 'militia', 'veteran', 'factionalism', 'partisan', 'paramilitary', 'personnel', 'cockpit', 'gang', 'join', 'joining', 'action', 'swordsman', 'champion', 'hero', 'shootout', 'crossfire', 'confraternity', 'duel', 'peacekeeping', 'resister', 'sword', 'trips', 'trip', 'obedience', 'opposition', 'bout', 'array', 'arrayed', 'confrontation', 'leadership', 'debate', 'debated', 'guerrilla', 'affray', 'peacetime', 'govt', 'government', 'crewed', 'crew', 'bodyguard', 'stale', 'confederation', 'chivalry', 'blush', 'shocks', 'shocked', 'impact', 'shock', 'man', 'scrapping', 'scraps', 'scrap', 'thick', 'afflicted', 'attacks', 'attack', 'attacking', 'dislocation', 'insurrection', 'rising', 'uprising', 'rebellion', 'tourney', 'boe', 'bow', 'raid', 'plankton', 'confederacy', 'fisticuffs', 'conqueror', 'defect', 'desert', 'deserts', 'friends', 'friend', 'resistor', 'rooting', 'riot', 'rioting', 'brawl', 'cartel', 'tops', 'topped', 'top', 'bastion', 'lede', 'entitlement', 'rebel', 'member', 'ethnicity', 'movement', 'truce']"
a physical confrontation where people try to hurt each other,fight,1,"['fight', 'tussle', 'smackdown', 'catfight', 'barricade', 'barricades', 'firework', 'agony', 'belligerent', 'violent', 'clash', 'friction', 'clashing', 'getup', 'interference', 'confrontational', 'conflict', 'meets', 'meet', 'encounter', 'encountering', 'contention', 'violence', 'affray', 'hassle', 'shocked', 'shock', 'shocks', 'battle', 'punishment', 'assaultive', 'brawl', 'battery', 'assault', 'repugnance', 'fisticuffs', 'scuffle', 'shitstorm', 'termagant', 'combat', 'divide', 'chicken', 'agonistic', 'cannonade', 'frayed', 'fray', 'outrage', 'percussion', 'confront', 'contentious', 'debate', 'debated', 'onrush', 'feuding', 'feud', 'fury', 'afflicted', 'row', 'rowing', 'tantrum', 'disputed', 'dispute', 'disputing', 'brutalise', 'rhubarb', 'scrapping', 'scraps', 'scrap', 'confrontation', 'opposition', 'impact', 'onslaught', 'extent', 'attacks', 'attacking', 'attack', 'forces', 'force', 'infighting', 'dogfighting', 'nuisance', 'rough', 'quarrel', 'aggression', 'camp', 'bicker', 'arms', 'bullying', 'duel', 'militant', 'broil', 'shootout', 'gunfight', 'gunplay', 'fracas', 'comeuppance', 'rumble', 'showdown', 'emulation', 'rooting', 'rioting', 'riot', 'battered', 'combativeness', 'attempt', 'attempted', 'broadside', 'paroxysm', 'rowdy', 'basting', 'quarrelsome', 'relationship', 'troubled', 'troubling', 'trouble', 'random', 'outburst', 'affront', 'conflicting', 'spasm', 'aggressor', 'disagreement', 'fuss', 'fussing', 'fussed', 'mixup', 'engagement', 'tackle', 'eruption', 'crossfire', 'gust', 'throwdown', 'struggling', 'struggle', 'spats', 'spat', 'pique', 'kicking', 'sharp', 'storm', 'tempest', 'aggressiveness', 'defense', 'bout', 'hot', 'shower', 'showering', 'scold', 'firestorm', 'overreact', 'abusive', 'flame', 'flamed', 'catty', 'temper', 'atm', 'arm', 'stomping', 'stomp', 'defiance', 'strain', 'scrimmage', 'argue', 'moderator', 'meeting', 'blowup', 'strive', 'offense', 'jostle', 'chippy', 'war', 'jealous', 'explode', 'exploded', 'battlefront', 'opposing', 'oppose', 'rampaging', 'rampage', 'gnashing', 'gnash', 'backlash', 'contest', 'contested', 'hosting', 'dander', 'tiff', 'resentment', 'torment', 'tormented']"
a machine for taking photographs,camera,6,"['photo', 'photograph', 'photographically', 'exposure', 'snap', 'camera', 'picturing', 'pictures', 'picture', 'lensman', 'slick', 'slicked', 'photography', 'daguerreotype', 'snapshot', 'shoot', 'printer', 'polaroid', 'fog', 'cam', 'photostat', 'pic', 'kodak', 'copier', 'facsimile', 'photomicrograph', 'shot', 'shutterbug', 'cinematographer', 'cameraman', 'photomontage', 'grainy', 'cinematograph', 'creative', 'plate', 'frame', 'filming', 'film', 'longshot', 'metadata', 'photographic', 'kinetoscope', 'phot', 'composite', 'compositing', 'obturator', 'snapper', 'photoshoot', 'studio', 'stroboscope', 'press', 'pressed', 'closeup', 'stilled', 'still', 'gallery', 'cinematographic', 'enlarger', 'darkroom', 'photogravure', 'retaking', 'retaken', 'retake', 'photogrammetry', 'proofs', 'proofed', 'projector', 'photocopying', 'astrophotography', 'tentatively', 'tent', 'cinematography', 'shutter', 'disk', 'monochrome', 'photometer', 'stamper', 'sitting', 'freeze', 'manual', 'gadgetry', 'power', 'powered', 'letterpress', 'graphic', 'photojournalist', 'developer', 'gay', 'cabinet', 'weston', 'rotogravure', 'camerawork', 'camcorder', 'carver', 'scanned', 'scan', 'scanning', 'reproduce', 'mechanical', 'microgram', 'mosaic', 'processing', 'processed', 'prints', 'printed', 'print', 'karyotype', 'spotter', 'po', 'cinema', 'moving', 'imperial', 'movie', 'flicking', 'flick', 'pictorial', 'hire', 'radiographer', 'processor', 'videography', 'blowup', 'documented', 'magnifier', 'packer', 'manipulator', 'dishwasher', 'jig', 'lens', 'photobook', 'negative', 'drawing', 'expose', 'adapter', 'hologram', 'pantograph', 'halftone', 'viewer', 'downstage', 'video', 'model', 'player', 'matting', 'viewing']"
noise that is tuneful and people listen to for pleasure,music,11,"['dream', 'dreaming', 'dreamed', 'harmony', 'melodious', 'sweet', 'euphonious', 'tuneful', 'hum', 'groove', 'music', 'slam', 'slamming', 'tune', 'tuned', 'jollity', 'drone', 'droning', 'go', 'noise', 'discordance', 'discord', 'crow', 'utter', 'uttered', 'audibility', 'sound', 'listenable', 'audio', 'melodic', 'soundness', 'noisiness', 'earful', 'gnarly', 'snore', 'harmonious', 'consonant', 'clamoring', 'audience', 'melody', 'auscultation', 'rackets', 'racket', 'ring', 'rings', 'attunement', 'lyrically', 'boisterousness', 'syllabic', 'rejoicing', 'exultation', 'tingling', 'tingle', 'chord', 'tootle', 'diapason', 'chattering', 'noisy', 'swing', 'silent', 'tinnitus', 'laugh', 'auditor', 'sing', 'tending', 'tend', 'din', 'consonance', 'rar', 'ear', 'aurally', 'snatch', 'snatching', 'pur', 'musical', 'decreasing', 'increasing', 'listen', 'chang', 'noisemaker', 'purr', 'purring', 'gentle', 'quiet', 'dulcet', 'listening', 'bleating', 'sonically', 'vibrant', 'disharmony', 'roar', 'chide', 'chiding', 'chatter', 'loudness', 'murmur', 'unmusical', 'give', 'shouter', 'serenade', 'serenading', 'hear', 'blat', 'forte', 'fortissimo', 'dissonance', 'clamor', 'peal', 'pealing', 'euphonic', 'ranting', 'rant', 'euphony', 'sonority', 'pianissimo', 'crescendo', 'cadenced', 'cadences', 'cadence', 'toot', 'tooting', 'univocal', 'acoustically', 'impressionism', 'grabbing', 'grab', 'rackety', 'soundtrack', 'rhythmicity', 'raise', 'echo', 'audition', 'list', 'toning', 'tone', 'rocks', 'rock', 'moaning', 'moan', 'symphonic', 'bum', 'fun', 'hullabaloo', 'rut', 'rutted', 'rutting', 'definition', 'souffle', 'charm', 'sputtering', 'resonator', 'tranquilizer', 'row', 'rowing', 'suspension', 'percussion', 'honeyed', 'devour', 'still', 'stilled', 'health', 'alt', 'thumping', 'hmm', 'mockingbird', 'laughter', 'crossover', 'piping', 'stave', 'bluster', 'hark', 'harking', 'buzz', 'buzzing', 'prattle', 'call', 'loud', 'decrescendo', 'diminuendo', 'screamo', 'bruit', 'brawl', 'steven', 'entertainment', 'audiophile', 'boisterously', 'sensually', 'sonorous', 'pretty']"
when you tell other people that something is very good and the right choice,recommend,0,"['morality', 'perverseness', 'perversity', 'tasty', 'benevolent', 'vote', 'approve', 'approved', 'sensationalism', 'positive', 'avarice', 'virtue', 'discriminating', 'conceit', 'honesty', 'fastidiousness', 'reason', 'morbidity', 'optimism', 'forthrightness', 'value', 'values', 'tasteful', 'esthetic', 'aesthetic', 'receptiveness', 'imprudence', 'upright', 'uptight', 'uprights', 'decide', 'deciding', 'tempt', 'choice', 'prestige', 'straightness', 'congruity', 'refined', 'fineness', 'persuasiveness', 'good', 'appropriateness', 'flexibility', 'congeniality', 'balance', 'balancing', 'thew', 'hedonism', 'conscience', 'truthfulness', 'assure', 'compliment', 'compliments', 'commendation', 'mollycoddle', 'appreciation', 'tendency', 'disposition', 'inclination', 'flower', 'charity', 'axiom', 'eschew', 'nice', 'discretion', 'decision', 'eligibility', 'prompting', 'prompt', 'favorably', 'excel', 'beauty', 'reprobate', 'perverse', 'deliberate', 'believe', 'exquisite', 'preference', 'relishing', 'commonness', 'dishonesty', 'flavorful', 'want', 'said', 'say', 'sau', 'aptitude', 'biased', 'bias', 'heed', 'altruistic', 'conclude', 'concluding', 'concluded', 'tell', 'liked', 'like', 'option', 'credits', 'credit', 'credited', 'auspicious', 'kindness', 'accept', 'accepting', 'accepted', 'single', 'singling', 'highness', 'elect', 'elected', 'esteem', 'esteemed', 'advisability', 'flatter', 'flats', 'flattered', 'sorted', 'sort', 'sorting', 'straight', 'square', 'selectively', 'select', 'selected', 'positivity', 'positiveness', 'beneficence', 'knowingness', 'trusted', 'trust', 'appease', 'appeasing', 'placate', 'gentle', 'assuage', 'conciliate', 'mollify', 'prejudiced', 'prejudice', 'favor', 'enhancer', 'foil', 'badness', 'determinative', 'complaisance', 'tastefulness', 'meaningfulness', 'sagacity', 'just', 'tastiness', 'hoping', 'hope', 'bsd', 'vad', 'preempt', 'tolerable', 'boast', 'boastfulness', 'tastefully', 'friendliness', 'courteous', 'distaste', 'rewarding', 'reward', 'rewards', 'misplaced', 'undesirably', 'disdain', 'dearness', 'cleverness', 'resolving', 'resolve', 'forbear', 'incline', 'preferable', 'desirability', 'goodness', 'dullness', 'comment', 'input', 'remarked', 'negative', 'gain', 'gaining', 'profits', 'profit', 'resent', 'uniqueness', 'singularity', 'taste', 'charm', 'pleasant', 'deliciousness', 'receptivity', 'moralizing', 'toward', 'popularly', 'gratifying', 'downright', 'louche', 'grace', 'gracefulness', 'graces', 'desirable', 'accuracy', 'truth', 'meaning', 'evilness', 'evil', 'confidential', 'excellence', 'prudential', 'mak', 'make', 'levelheaded', 'smack', 'det', 'set', 'sets', 'indulgence', 'reasoned', 'friendship', 'it']"
a feeling of pain in the head or brain,headache,1,"['headache', 'hurting', 'heady', 'discomfort', 'irritation', 'soreness', 'hurt', 'suffering', 'tormented', 'torment', 'torturing', 'torture', 'agony', 'tortured', 'megrim', 'anguish', 'migraine', 'hangover', 'anguished', 'uncomfortable', 'seizure', 'suffer', 'ache', 'pain', 'distress', 'nociception', 'aura', 'headpiece', 'noodle', 'noodling', 'disease', 'shooting', 'give', 'sentient', 'analgesia', 'synesthesia', 'vibrate', 'thrill', 'vibrating', 'thrilled', 'tickling', 'smarting', 'smart', 'smarts', 'feeling', 'earache', 'intracranial', 'shame', 'shaming', 'sensate', 'feels', 'feel', 'twinge', 'head', 'heads', 'sting', 'displeasure', 'gyp', 'pained', 'cephalic', 'rawness', 'flinch', 'concussion', 'sensibility', 'pash', 'malaise', 'association', 'nociceptive', 'traumatic', 'aversion', 'dizzying', 'dizzy', 'shocks', 'shocked', 'shock', 'encephalitis', 'joy', 'air', 'airs', 'painful', 'stab', 'sensorium', 'sentiment', 'meningitis', 'beans', 'bean', 'sorrow', 'sorrowing', 'disapproval', 'prickles', 'lousy', 'tingling', 'tingle', 'affliction', 'fired', 'fire', 'stupid', 'dazed', 'stupefied', 'horror', 'aol', 'ail', 'aul', 'encephalopathy', 'spasm', 'neuralgia', 'ictal', 'pains', 'vertigo', 'numbness', 'moaning', 'moan', 'groaning', 'groan', 'obtuse', 'repression', 'ordeal', 'aftertaste', 'exquisitely', 'fury', 'rage', 'sensorineural', 'anxiousness', 'blues', 'crick', 'neurology', 'grievance', 'ouch', 'prick', 'gather', 'gathered', 'unfeeling', 'tickle', 'sensing', 'sense', 'sensed', 'diffusion', 'qualm', 'pricking', 'skull', 'irritating', 'stupor', 'chagrined', 'reflex', 'threshold', 'capital', 'arthralgia', 'synaesthesia', 'trouble', 'troubled', 'troubling', 'repenting', 'repent']"
the top often flat surface of a room,ceiling,1,"['ceiling', 'floor', 'desk', 'table', 'tables', 'bed', 'bef', 'flooring', 'desktop', 'nook', 'mook', 'pane', 'flat', 'plane', 'rotunda', 'partition', 'chamber', 'base', 'story', 'apartment', 'doling', 'dole', 'roof', 'roofed', 'roofs', 'bedroom', 'rooftop', 'paneling', 'shelf', 'atrium', 'fado', 'dado', 'furniture', 'storey', 'level', 'tabletop', 'underfloor', 'storeroom', 'surface', 'surfacing', 'dresser', 'drapery', 'rathole', 'panel', 'alcove', 'area', 'flatness', 'garret', 'straight', 'cornice', 'rome', 'countertop', 'credenza', 'covers', 'cover', 'topping', 'decorate', 'below', 'psp', 'pap', 'setback', 'kip', 'tablet', 'closet', 'lounging', 'lounge', 'stovetop', 'broadside', 'stowage', 'rights', 'right', 'shoebox', 'precinct', 'ben', 'spacious', 'orderly', 'parlor', 'flattened', 'polyhedron', 'foursquare', 'studio', 'divan', 'flattish', 'salon', 'furnishings', 'evens', 'even', 'recess', 'shed', 'wall', 'underlayment', 'floorspace', 'vault', 'messy', 'upright', 'uprights', 'uptight', 'upstairs', 'cist', 'flaps', 'flap', 'interior', 'parkour', 'guestroom', 'twin', 'cant', 'anteroom', 'sidewall', 'roomful', 'turbinate', 'compartment', 'margin', 'basement', 'baseboard', 'collet', 'uncluttered', 'divider', 'dome', 'ranging', 'range', 'ranged', 'personality', 'cubicle', 'apron', 'concourse', 'underside', 'bau', 'bay', 'baying', 'texture', 'textured', 'champaign', 'perspective', 'den', 'plat', 'facade', 'frontal', 'counter', 'face', 'pall', 'flattening', 'flatten', 'side', 'amphitheater', 'saloon', 'solar', 'calorimeter', 'cassette', 'cubbyhole', 'penthouse', 'hall', 'ample', 'eminent', 'tops', 'topped', 'top', 'gameboard', 'lavatory', 'commode', 'rooms', 'room', 'roo', 'cornering', 'corner', 'impost', 'placing', 'placed', 'crib', 'cribbed', 'backroom', 'gallery', 'tatami', 'entry', 'studying', 'study', 'ottoman', 'stuffiness', 'label', 'labeled', 'theater', 'homely', 'ironweed', 'carpet', 'pastel', 'lodgment', 'aloft', 'cap', 'caps', 'capped', 'cao', 'capping']"
a journey in an aeroplane or the act of travelling in the air,flight,2,"['flying', 'flight', 'fly', 'flies', 'propagate', 'airborne', 'aviation', 'midair', 'airplane', 'plane', 'airship', 'flighted', 'airway', 'airs', 'air', 'spaceflight', 'hops', 'hop', 'lighting', 'kite', 'circumnavigate', 'compass', 'nonstop', 'jets', 'glide', 'gliding', 'takeoff', 'flier', 'flyer', 'travel', 'traveling', 'embark', 'drive', 'circumnavigation', 'journeying', 'airfreight', 'landing', 'motor', 'skyway', 'journey', 'land', 'passage', 'transit', 'astronautical', 'monoplane', 'bird', 'soar', 'aerial', 'ride', 'airflow', 'boarding', 'aerospace', 'clapping', 'clap', 'astronautics', 'aeronautics', 'ballistics', 'approach', 'shipped', 'ship', 'airlift', 'shuttling', 'shuttle', 'embarkation', 'plain', 'ap', 'planar', 'skedaddle', 'landfall', 'arrival', 'go', 'helicopter', 'mode', 'hijra', 'trek', 'trekking', 'airside', 'pickup', 'deadhead', 'gate', 'gating', 'lift', 'wau', 'take', 'sail', 'airliner', 'vague', 'soaring', 'lofting', 'tool', 'rolled', 'roll', 'choppers', 'chopper', 'sortie', 'cruising', 'cruise', 'prang', 'touchdown', 'sailing', 'circling', 'circles', 'circle', 'do', 'ferry', 'ferrying', 'navigation', 'vector', 'tramping', 'tramp', 'touting', 'thoroughfare', 'deplane', 'astern', 'barnstorming', 'barnstorm', 'race', 'piloting', 'pilot', 'airline', 'scamper', 'maneuvering', 'maneuver', 'hydro', 'trips', 'trip', 'locomotive', 'commuting', 'overflight', 'hijacker', 'spacefaring', 'hunt', 'hunted', 'forward', 'pattern', 'patterning', 'aviator', 'seeking', 'convey', 'riad', 'come', 'wash', 'flaps', 'flap', 'overland', 'itinerary', 'aerodynamic', 'spaceship']"
