Description,Solution,Prediction rank,Predictions
clear mucus or food from one 's throat,hawk,1,"['hawk', 'booger', 'strangled', 'choked', 'choke', 'strangling', 'strangle', 'snot', 'gargle', 'pastille', 'snivel', 'pituitary', 'ahem', 'swallow', 'dry', 'sry', 'throat', 'rinse', 'rinsing', 'gullet', 'snuffle', 'expectoration', 'jugular', 'croaking', 'croak', 'phlegm', 'clear', 'cleared', 'frog', 'gorged', 'ent', 'quilted', 'quilt', 'quilts', 'sputum', 'mucous', 'throaty', 'snuff', 'gobble', 'hem', 'hemming', 'throated', 'snob', 'mucilaginous', 'snotty', 'congestion', 'choking', 'expectorant', 'gulp', 'raw', 'mucoid', 'raise', 'husky', 'sup', 'choker', 'disgorge', 'laryngitis', 'angina', 'lozenge', 'detergent', 'stomatitis', 'productive', 'guttural', 'pharyngeal', 'jujube', 'stuff', 'stuffed', 'lapped', 'lap', 'pio', 'pip', 'drinks', 'drink', 'epiglottis', 'colitis', 'drench', 'drenched', 'snore', 'spit', 'spitting', 'saliva', 'consomme', 'chesty', 'slobber', 'clams', 'clam', 'nasopharyngeal', 'cannel', 'throttle', 'throttling', 'spew', 'chuck', 'sick', 'upchuck', 'retch', 'puking', 'puke', 'purge', 'regurgitate', 'honk', 'spewing', 'cat', 'drafted', 'banked', 'draft', 'run', 'runs', 'mucosa', 'bus', 'bua', 'nus', 'belching', 'hoarseness', 'digestion', 'diphtheria', 'mastication', 'chewed', 'chew', 'chewing', 'crusty', 'eaten', 'antitussive', 'gob', 'gobs', 'bury', 'burying', 'immerse', 'dysphagia', 'bolt', 'rhinorrhea', 'pharyngitis', 'crag', 'uvula', 'gagging', 'muzzled', 'gag', 'muzzle', 'sloshed', 'glut', 'tonsil', 'pertussis', 'thirst', 'stuffy', 'foul', 'fouling', 'fouled', 'rhinitis', 'buck', 'boogie', 'gorget', 'esophagus', 'engulf', 'croaky', 'gastroenteritis', 'down', 'lumps', 'bogey', 'bogie', 'emetic', 'pectoral', 'dewlap', 'consume', 'croup']"
echinoderms characterized by five arms extending from a central disk,starfish,1,"['starfish', 'echidna', 'trivium', 'echinoderm', 'fibula', 'vertebra', 'marginal', 'pentagonal', 'nucleus', 'podium', 'test', 'tested', 'plastron', 'radius', 'p', 'amygdala', 'vertebral', 'pyramid', 'pyramids', 'pyramiding', 'trivial', 'perfected', 'perfecting', 'perfect', 'auricular', 'pleura', 'decapod', 'conjugate', 'mesoderm', 'shell', 'axial', 'amnion', 'ocular', 'secondary', 'hypodermic', 'ray', 'canal', 'venter', 'hydrocele', 'claw', 'chela', 'pincer', 'remora', 'clubs', 'club', 'clubbing', 'metazoan', 'tooth', 'atm', 'arm', 'crustacean', 'crabs', 'crab', 'squid', 'endosome', 'scale', 'palette', 'flapper', 'carpus', 'isopod', 'copepod', 'labia', 'elephant', 'vagina', 'nephrops', 'eye', 'eyes', 'millipede', 'thorax', 'coronet', 'receptacle', 'bract', 'palmar', 'maxilla', 'cuttlefish', 'carapace', 'epidermis', 'pleural', 'crowning', 'crown', 'prefrontal', 'albumin', 'unarmed', 'capstone', 'costal', 'cuticle', 'skin', 'skinning', 'skinned', 'margin', 'rump', 'hair', 'solid', 'inarticulate', 'peripheral', 'spicule', 'hedgehog', 'scapula', 'vertebrate', 'proboscis', 'biceps', 'serratus', 'cephalopod', 'pincers', 'ectodermal', 'disk', 'sargassum', 'brachiopod', 'chiton', 'externally', 'triceps', 'lateral', 'pelvis', 'hexapod', 'subcutaneous', 'cubit', 'arthropod', 'leaflet', 'octopus', 'shrimp', 'sessile', 'antenna', 'scaphoid', 'phalanx', 'radial', 'crus', 'brachial', 'stapes', 'sunfish', 'pellicle', 'tarsus', 'gladiolus', 'endoskeleton', 'tripod', 'syrinx', 'crustacea', 'adjustor', 'segmental', 'segmented', 'soma', 'arcade', 'ethmoid', 'pharyngeal', 'thorny', 'hearts', 'heart', 'foot', 'ulna', 'isomeric', 'epidermal', 'cancellation', 'hyperkeratosis', 'hand', 'handing', 'segment', 'septum', 'nautilus', 'tentacle', 'fontanelle', 'surgeon', 'anatomy', 'tetrapod', 'ruff', 'phalange', 'clavicle', 'centrale', 'lobster', 'distant', 'metatarsus', 'slater', 'tail', 'tails', 'elbowed', 'elbowing', 'stalk', 'stalking', 'joint', 'simple', 'simples', 'pilus', 'armlet', 'dragon', 'condyle', 'pegasus', 'peduncle', 'brak', 'beak', 'coupler', 'pylorus', 'fission']"
not to be accounted for or explained,unexplainable,1,"['unexplainable', 'unaccountable', 'incomprehensible', 'unaccounted', 'aside', 'apart', 'oversimplification', 'salve', 'salving', 'insoluble', 'accountable', 'neglected', 'neglect', 'oversimplify', 'undefined', 'enigma', 'mystery', 'secretively', 'secret', 'unknown', 'simplification', 'account', 'accounting', 'opaque', 'unintelligible', 'obscure', 'vague', 'inexplicit', 'clarification', 'elucidation', 'illumination', 'exclusion', 'explicate', 'declare', 'glossed', 'glossing', 'gloss', 'unintelligibly', 'knife', 'showed', 'show', 'equivocate', 'unclear', 'negligible', 'indeterminable', 'failure', 'explaining', 'explain', 'indiscernible', 'justify', 'rationalizing', 'apologize', 'excusing', 'rationalize', 'excuse', 'mooting', 'moot', 'keying', 'key', 'keys', 'rendition', 'rendering', 'interpretation', 'unaccountably', 'discharged', 'discharge', 'discharging', 'unreflective', 'unthinking', 'explanatory', 'distinct', 'unexplained', 'insignificantly', 'aut', 'taboo', 'verboten', 'forbidden', 'out', 'tabu', 'blindfold', 'overpass', 'real', 'incapable', 'inexplicably', 'unspecified', 'belie', 'fussiness', 'supporting', 'supported', 'support', 'indirect', 'comment', 'negation', 'slight', 'irrational', 'interpreted', 'rede', 'interpreting', 'interpret', 'immaterial', 'illustration', 'mistake', 'misunderstanding', 'read', 'omit', 'explicable', 'irresponsibly', 'inconsiderate', 'irrespective', 'illustrate', 'generally', 'loosely', 'broadly', 'liquidate', 'liquidated', 'unstated', 'inconsequence', 'incorrect', 'immateriality', 'runaround', 'barrier', 'ellipsis', 'unconsidered', 'debarment', 'considering', 'considered', 'exclusive', 'elliptic', 'enigmatic', 'preventive', 'explanation', 'suggestion', 'pregnant', 'cuts', 'ignore', 'ignoring', 'define', 'defining', 'defined', 'explainable', 'escape', 'escaped', 'elide', 'necessitate', 'discount', 'infirm', 'ambiguity', 'expound', 'expounding', 'demystify', 'gimmick', 'annihilate', 'base', 'immoral', 'razor', 'elision', 'decode', 'screening', 'covering', 'cover', 'covers', 'lightweight', 'distorted', 'distort', 'distorting', 'feckless', 'null', 'minutia', 'unaddressed', 'unsuitable', 'odd', 'blanking', 'blank', 'nevermind', 'untold', 'syllogism', 'extrinsic', 'manifest', 'exclude', 'except', 'excluding', 'exceptionally', 'debar', 'illuminate', 'misinterpret', 'viewing', 'view', 'forbear', 'disprove', 'elucidate', 'nonentity', 'reluctant', 'condone', 'cleared', 'clear', 'uncomprehending', 'mere', 'exception', 'unrestricted', 'surcharged', 'surcharge', 'stonewalling', 'stonewall', 'hermeneutic', 'causeless', 'commentary', 'irresponsible', 'detail', 'nitpicking', 'nitpick', 'nonfeasance', 'uninformative', 'snafu']"
the iridescent internal layer of a mollusk shell,nacre,1,"['nacre', 'seashell', 'cockle', 'lip', 'limpet', 'scale', 'pallium', 'shell', 'cloaked', 'cloak', 'molluscan', 'tongue', 'naked', 'valve', 'rostrum', 'slug', 'slugging', 'chiton', 'cancellation', 'shelly', 'epidermis', 'snail', 'oyster', 'bivalve', 'shellfish', 'shucks', 'shuck', 'collar', 'loaded', 'concha', 'mesoderm', 'velum', 'pen', 'penning', 'prn', 'cephalopod', 'clam', 'clams', 'mollusk', 'scallop', 'abalone', 'spat', 'spats', 'nib', 'conker', 'chuck', 'drilled', 'drill', 'nacreous', 'sigma', 'dental', 'conch', 'perforate', 'perforated', 'glam', 'pearl', 'ammonite', 'nudibranch', 'mentum', 'verge', 'eye', 'eyes', 'cambium', 'solarium', 'bulla', 'spire', 'borer', 'tunicate', 'periwinkle', 'nucleus', 'palatal', 'tubes', 'tube', 'shipworm', 'foolscap', 'tooth', 'electra', 'fibula', 'rana', 'larva', 'praxis', 'agama', 'beak', 'brak', 'sinistral', 'octopus', 'mussel', 'purpura', 'graybeard', 'horseshoes', 'horseshoe', 'crustacea', 'coronal', 'umbrella', 'terrestrial', 'cuticle', 'investment', 'nitrogen', 'septum', 'marginal', 'turbo', 'cone', 'gizzard', 'epicardium', 'shelled', 'crozier', 'exoskeleton', 'chimaera', 'scintilla', 'eggshell', 'cortex', 'carapace', 'thermosphere', 'radula', 'turreted', 'lamella', 'gastropod', 'soft', 'ark', 'cowrie', 'geosphere', 'massive', 'endoderm', 'asthenosphere', 'tripoli', 'dipper', 'hoof', 'squid', 'cowry', 'stool', 'collier', 'ciborium', 'finning', 'fin', 'spawn', 'milking', 'milk', 'skeleton', 'dextral', 'paring', 'coquina', 'intima', 'flue', 'mya', 'hull', 'epigastric', 'plastron', 'mail', 'cassis', 'triton', 'test', 'tested', 'modulus', 'husk', 'patella', 'floor']"
in a presumptuous manner,presumptuously,1,"['presumptuously', 'presumptively', 'bold', 'presumptuousness', 'presumably', 'preemptively', 'sumptuously', 'fulsomely', 'obligatorily', 'confident', 'precariously', 'improvidently', 'antecedent', 'tenuously', 'pretentiously', 'impertinently', 'assuming', 'assiduously', 'ingenuously', 'artlessly', 'inconspicuously', 'presumptuous', 'presumption', 'sneakily', 'surreptitiously', 'brazenly', 'preponderantly', 'imprecisely', 'insistently', 'impassively', 'infernally', 'unequivocally', 'incontrovertibly', 'impartially', 'inordinately', 'assumptive', 'patently', 'freshly', 'impudently', 'preliminarily', 'strictly', 'rigorously', 'incisively', 'incompletely', 'expeditiously', 'undeservedly', 'spuriously', 'perfunctorily', 'demonstrably', 'provably', 'providentially', 'constitutively', 'artfully', 'disingenuously', 'consensually', 'unduly', 'previously', 'brash', 'presumptive', 'dispassionately', 'unsuspectingly', 'prosaically', 'unlikely', 'adequately', 'inexplicably', 'unconditionally', 'categorically', 'unqualifiedly', 'flatly', 'indiscriminately', 'promiscuously', 'plaintively', 'tumultuously', 'preposterously', 'preferentially', 'counterintuitively', 'expectantly', 'equivalently', 'sinuously', 'truly', 'grammatically', 'improperly', 'presciently', 'falsely', 'unjustifiably', 'opulently', 'excruciatingly', 'unavoidably', 'unequally', 'unevenly', 'decisively', 'definitely', 'indiscreetly', 'properly', 'equivocally', 'preclusion', 'uncertainly', 'unnecessarily', 'fictitiously', 'considerately', 'unceremoniously', 'unobtrusively', 'obsequiously', 'aright', 'headlong', 'assuredly', 'fruitlessly', 'unproductively', 'favorably', 'forthrightly', 'undesirably', 'indecisively', 'carelessly', 'inauspiciously', 'torah', 'inimitably', 'ordinarily', 'invidiously', 'unscrupulously', 'idiomatically', 'logically', 'nack', 'back', 'bak', 'noncompetitively', 'pertinently', 'thoroughly', 'inherently', 'uncharacteristically', 'effrontery', 'insatiably', 'elaborately', 'dolefully', 'perceptibly', 'laboriously', 'quagmire', 'inexpertly', 'obtrusively', 'arduously', 'coolly', 'nonchalantly', 'superfluously', 'unemotionally', 'slapdash', 'unquestioningly', 'unconvincingly', 'predominately', 'incredibly', 'ungracefully', 'coolness', 'inquisitively', 'incongruously', 'insidiously', 'impulsively', 'unassumingly', 'faithfully', 'reliably', 'dependably', 'despondently', 'irreparably', 'inexcusably', 'presupposition', 'legitimately', 'tersely', 'obligingly', 'precociously', 'ceremonially', 'pleadingly', 'appropriately', 'consistently', 'succinctly', 'justifiably', 'indistinctly', 'casually', 'resentfully', 'imminently', 'unjustly', 'conclusively', 'so', 'specifically', 'close', 'closely', 'tight', 'insensibly', 'validly', 'arrogance', 'guiltily', 'injudiciously', 'suitably', 'infer', 'supremely', 'correspondingly', 'rights', 'right', 'rhetorically', 'deceptively', 'eloquently', 'unclearly']"
of or relating to mucous membranes,mucosal,1,"['mucosal', 'mucocutaneous', 'mucosa', 'villus', 'gonorrhea', 'membranous', 'rheumy', 'vaginal', 'corium', 'epithelium', 'mucous', 'colitis', 'hymen', 'mucilaginous', 'pertussis', 'conjunctiva', 'pylorus', 'rimmed', 'rim', 'pituitary', 'mucoid', 'osmotic', 'endometrium', 'transmembrane', 'stomatitis', 'permeable', 'transpiration', 'permeate', 'permeating', 'vaginitis', 'nasopharyngeal', 'stoma', 'pharyngeal', 'guttural', 'vesicular', 'diphtheria', 'hame', 'rhinitis', 'oral', 'sigmoidoscopy', 'gastroscopy', 'granulocytic', 'gastroenteritis', 'tunica', 'clam', 'clams', 'herpes', 'fenestration', 'intima', 'vaginoplasty', 'pleura', 'arachnoid', 'gummed', 'gum', 'gumming', 'gingiva', 'wall', 'bronchitis', 'receptor', 'diaphragm', 'film', 'filming', 'pore', 'poring', 'humoral', 'jugular', 'pulmonic', 'velum', 'tunic', 'adventitia', 'physiological', 'abrasion', 'mucin', 'haw', 'salivary', 'eardrum', 'envelope', 'bronchial', 'mesentery', 'uvula', 'nasal', 'slime', 'crypt', 'snob', 'semipermeable', 'peritoneum', 'sheath', 'aural', 'auricular', 'gastroesophageal', 'buccal', 'osmosis', 'permeation', 'lingua', 'clapper', 'tongue', 'physiologic', 'pharyngitis', 'revivification', 'snuffle', 'viscous', 'reflection', 'barrier', 'ulcer', 'periosteum', 'septum', 'plica', 'pneumonic', 'intimal', 'porous', 'drumhead', 'viscosity', 'aerodynamic', 'viscose', 'snivel', 'snot', 'coryza', 'congestion', 'palatine', 'infectious', 'caul', 'toxic', 'mucinous', 'infiltration', 'fluid', 'cardiorespiratory', 'infiltrate', 'turgor', 'cochlear', 'channel', 'channels', 'membrane', 'galled', 'gall', 'chiton', 'transpiring', 'transpire', 'diffusion', 'phlegm', 'tricuspid', 'vascular', 'vagal', 'cere', 'sphincter', 'cyanosis', 'climacteric', 'gastric', 'rhinorrhea', 'staphylococcal', 'soak', 'soaked', 'flux', 'slab', 'tympanum', 'auditory', 'apneic', 'anatomical', 'anatomic', 'enteric', 'intestinal', 'enteral', 'bronchopneumonia', 'encapsulation', 'gi', 'biologic', 'biological', 'splanchnic', 'barb', 'snuff', 'syringe', 'microcosmic', 'acoustical', 'meninges', 'decortication', 'felling', 'fell', 'sarcomere', 'dermal']"
occurring or extending throughout a school,schoolwide,1,"['schoolwide', 'intermediate', 'session', 'intermission', 'school', 'postsecondary', 'upper', 'intramural', 'scholastic', 'schooling', 'skull', 'scull', 'sculling', 'interscholastic', 'carry', 'shell', 'schooldays', 'schooler', 'removing', 'remove', 'grader', 'parochial', 'statewide', 'vacationing', 'vacation', 'progressive', 'higher', 'afterschool', 'elementary', 'extension', 'determination', 'countywide', 'schoolchild', 'homeroom', 'senior', 'citywide', 'streamed', 'stream', 'let', 'letting', 'lets', 'holiday', 'terms', 'term', 'quarter', 'quarters', 'cuts', 'expect', 'expected', 'expectancy', 'expecting', 'schoolmate', 'monitoring', 'monitor', 'prefect', 'nationwide', 'countrywide', 'pedant', 'night', 'enrollee', 'lycee', 'gymnasium', 'classroom', 'secondary', 'skipping', 'skip', 'institutionally', 'schoolhouse', 'classwork', 'extramural', 'jurisdiction', 'adult', 'mainstream', 'course', 'schoolgirl', 'semipermanent', 'schoolyard', 'clas', 'preschool', 'boarder', 'schoolboy', 'extensively', 'midyear', 'prom', 'promenade', 'clearing', 'hour', 'lesson', 'schoolroom', 'educative', 'bell', 'bells', 'mark', 'reopen', 'former', 'structuralism', 'squadron', 'lyceum', 'sophomoric', 'comp', 'through', 'adolescence', 'midterm', 'aftercare', 'academy', 'footing', 'extensional', 'tensile', 'catchword', 'extracurricular', 'staffing', 'staffed', 'faculty', 'staff', 'educational', 'generic', 'overcrowded', 'overcrowding', 'overcrowd', 'reception', 'furthering', 'further', 'truant', 'spread', 'spreading', 'interschool', 'rector', 'preceptor', 'pedagogue', 'mastering', 'master', 'haberdasher', 'form', 'underclassman', 'bus', 'bua', 'nus', 'precursor', 'recitation', 'project', 'projecting', 'projected', 'projects', 'prep', 'extent', 'advancement', 'det', 'set', 'sets', 'textbook', 'normal', 'naturalism', 'hall', 'carryover', 'successive', 'extended', 'extend', 'romantic', 'jail', 'upperclassman', 'completion', 'studentship', 'dinnertime', 'crammer', 'mainstreamed', 'clinic', 'private', 'seminary', 'conservatory', 'highschool', 'high', 'hooky', 'catalyze', 'endgame', 'plunk', 'contrasted', 'contrasting', 'contrast', 'hyperactivity', 'skive', 'endless', 'nationally', 'half']"
a woman adulterer,hussy,2,"['adulteress', 'hussy', 'strumpet', 'jade', 'slut', 'trollop', 'woman', 'fish', 'skirted', 'skirt', 'gash', 'hen', 'chick', 'mort', 'petticoat', 'mistress', 'priestess', 'sozzled', 'maiden', 'she', 'bachelor', 'bachelorette', 'dame', 'granny', 'maidservant', 'maid', 'matriarch', 'bat', 'crone', 'babushka', 'female', 'executrix', 'chaperon', 'demoiselle', 'damsel', 'misses', 'missed', 'miss', 'fille', 'vestal', 'nun', 'madam', 'housemaid', 'amah', 'divorcee', 'man', 'lady', 'midwife', 'sister', 'nursemaid', 'nurse', 'nanny', 'bride', 'kit', 'kut', 'kir', 'goer', 'paramour', 'grownup', 'patroness', 'girl', 'lesbian', 'doula', 'virgin', 'fagot', 'murderess', 'nymphomaniac', 'concubine', 'matron', 'fiancee', 'cocotte', 'prostitute', 'tart', 'jilt', 'madwoman', 'pregnant', 'gravida', 'slapper', 'queen', 'mother', 'masseuse', 'drab', 'hoochie', 'gentlewoman', 'crumpet', 'heiress', 'howdy', 'governess', 'seductress', 'maenad', 'sorceress', 'bonne', 'businesswoman', 'proprietress', 'crony', 'superwoman', 'heroine', 'handmaid', 'confidante', 'countrywoman', 'baba', 'mum', 'playgirl', 'venter', 'actress', 'mating', 'mate', 'partnering', 'mates', 'espouse', 'partners', 'trout', 'inamorata', 'mama', 'lassie', 'lass', 'hostess', 'bridesmaid', 'premiere', 'cutty', 'manageress', 'beguine', 'gogo', 'married', 'booty', 'quiff', 'jugs', 'jug', 'spitfire', 'aunt', 'newlywed', 'aviatrix', 'prune', 'wife', 'adventuress', 'dowager', 'twist', 'helpmeet', 'loverboy', 'toady', 'chaste', 'giantess', 'gallant', 'daughter', 'colleen', 'stateswoman', 'dominatrix', 'tail', 'tails', 'belle', 'belles', 'protectress', 'femininity', 'sportswoman', 'lindsey']"
a tavern below street level featuring beer ; originally a German restaurant in the basement of city hall,rathskeller,1,"['rathskeller', 'brewery', 'roadhouse', 'cabaret', 'ordinary', 'brasserie', 'saloon', 'barroom', 'pub', 'brewpub', 'ibn', 'inn', 'bar', 'bars', 'barred', 'var', 'bistro', 'brewhouse', 'tavern', 'tapped', 'tap', 'tapping', 'taproom', 'homebrew', 'munich', 'barrelhouse', 'cantina', 'vault', 'marburg', 'publican', 'eatery', 'mug', 'brunswick', 'lounging', 'lounge', 'jena', 'hh', 'parkour', 'parlor', 'frankfurt', 'hamburg', 'near', 'microbrewery', 'hotel', 'hanover', 'buttery', 'bins', 'bin', 'porterhouse', 'barmaid', 'shanty', 'joint', 'refectory', 'clubland', 'hagen', 'coffeehouse', 'cave', 'caving', 'honkytonk', 'dive', 'clubhouse', 'swill', 'swilling', 'clubs', 'clubbing', 'club', 'cocktail', 'resto', 'khan', 'mum', 'essen', 'beery', 'bush', 'common', 'public', 'harbor', 'trattoria', 'bowery', 'dinette', 'restaurant', 'diner', 'doner', 'salon', 'hospital', 'larder', 'canteen', 'commons', 'stein', 'greenfield', 'nightclub', 'milwaukee', 'dock', 'beefsteak', 'lunchroom', 'haunt', 'haunting', 'kitchen', 'vino', 'munch', 'munching', 'barkeeper', 'ale', 'soho', 'house', 'pony', 'ponies', 'shebeen', 'berlin', 'locker', 'barfly', 'clubroom', 'imperial', 'hall', 'brewing', 'hostel', 'hatch', 'auberge', 'venting', 'vented', 'lodge', 'vent', 'mess', 'brew', 'passage', 'thirty', 'hock', 'broadway', 'teashop', 'teahouse', 'tearoom', 'hole', 'downtown', 'kvass', 'ryokan', 'hostelry', 'bodega']"
having characteristics of the stage especially an artificial and mannered quality,stagey,1,"['stagey', 'stagy', 'theatricality', 'forwardness', 'piecemeal', 'staged', 'stage', 'offer', 'pipeline', 'artificiality', 'showmanship', 'round', 'rounds', 'theatrically', 'scenically', 'boards', 'represent', 'represented', 'set', 'det', 'sets', 'staging', 'superfine', 'machine', 'machined', 'solid', 'strong', 'stong', 'lighting', 'scene', 'production', 'superior', 'puppetry', 'stepping', 'steps', 'downstage', 'scenic', 'mechanical', 'instrumentality', 'ersatz', 'produce', 'structuring', 'structure', 'dramaturgy', 'platform', 'drama', 'play', 'property', 'productive', 'far', 'business', 'strike', 'upstage', 'sa', 'reviewing', 'review', 'intermediate', 'appropriateness', 'playacting', 'gentility', 'through', 'act', 'acy', 'model', 'stager', 'phase', 'fitness', 'suitability', 'prop', 'propping', 'standard', 'pornography', 'rated', 'rates', 'rate', 'efficacy', 'casted', 'cast', 'trapped', 'trap', 'trapping', 'instar', 'improved', 'approach', 'scenography', 'tich', 'rich', 'method', 'primed', 'complexity', 'made', 'improvisation', 'preform', 'efficiency', 'cascades', 'cascade', 'fabricate', 'construct', 'storehouse', 'battleship', 'flat', 'qualitatively', 'glassblowing', 'troop', 'trooping', 'troops', 'present', 'presented', 'viability', 'origination', 'delimiting', 'delimited', 'stagecraft', 'reading', 'phallic', 'manufacturing', 'poor', 'fines', 'temper', 'miserable', 'execrable', 'deplorable', 'ace', 'super', 'crack', 'topnotch', 'tiptop', 'finish', 'culture', 'refinement', 'polish', 'cultivation', 'bum', 'drinkable', 'video', 'better', 'vetter', 'greasepaint', 'development', 'evolution', 'nox', 'box', 'art', 'proscenium', 'cuts', 'adapt', 'adaptively', 'beauty', 'roleplay', 'roleplaying', 'baseness', 'assembly', 'artistry', 'gridiron', 'crummy', 'crappy', 'chintzy', 'inelegance', 'spectacular', 'improvement', 'craig', 'roadie', 'scenery', 'practicability', 'stepwise', 'inferior', 'familly', 'family', 'showstopper', 'stuff', 'stuffed', 'optimization', 'showed', 'show', 'output', 'inlay', 'balcony', 'form', 'mount', 'quantitatively', 'executioner', 'agency', 'texture', 'textured', 'merit', 'merited', 'merits', 'customize', 'artful', 'efficacious', 'excellent', 'processing', 'processed', 'enterobacteriaceae', 'cachet', 'effectual', 'composition', 'ingenue', 'actor', 'vertical', 'lead', 'capacity', 'origami']"
a sudden noisy expulsion of air from the lungs that clears the air passages ; a common symptom of upper respiratory infection or bronchitis or pneumonia or tuberculosis,coughing,1,"['coughing', 'cough', 'stridor', 'ahem', 'bronchospasm', 'asthma', 'sob', 'snuffle', 'rattled', 'rattle', 'rattling', 'bounce', 'sneeze', 'sneezing', 'gobble', 'rale', 'crackles', 'crackle', 'snorting', 'snort', 'breath', 'hem', 'hemming', 'snoring', 'banging', 'bark', 'barking', 'croaking', 'croak', 'catch', 'inhalation', 'hiccup', 'pneumothorax', 'clamor', 'rumble', 'roar', 'roaring', 'boom', 'exhalation', 'expiration', 'bicker', 'pertussis', 'frog', 'row', 'rowing', 'rumor', 'expectoration', 'grating', 'aspirate', 'aspirated', 'bronchitis', 'hemoptysis', 'tubular', 'blare', 'blast', 'raspberry', 'cacophony', 'din', 'blaring', 'hawk', 'kink', 'chuck', 'birr', 'blatant', 'hypopnea', 'souffle', 'slurp', 'pneumoconiosis', 'choking', 'pulmonary', 'respiration', 'airiness', 'bruit', 'quiescence', 'snore', 'spasm', 'lobule', 'fit', 'fitted', 'brawl', 'stentorian', 'asthmatic', 'laughter', 'heave', 'racket', 'rackets', 'clamorous', 'pother', 'heaves', 'sigh', 'quirk', 'pneumonic', 'blow', 'cold', 'coil', 'sound', 'creaking', 'snap', 'crack', 'cracking', 'ring', 'rings', 'slam', 'slamming', 'rushes', 'rushing', 'rush', 'bluster', 'moaning', 'moan', 'coarse', 'heavy', 'stalls', 'stall', 'bronchopneumonia', 'clap', 'clapping', 'eruption', 'bam', 'croup', 'rackety', 'uproarious', 'falter', 'phlegm', 'swash', 'guttural', 'bubbling', 'consonant', 'rustle', 'rustling', 'puff', 'puffed', 'flaw', 'gasp', 'gasping', 'sobbing', 'hum', 'spinner', 'noise', 'thump', 'loud', 'congestion', 'chatter', 'rout', 'thudding', 'thud', 'deflation', 'hoss', 'hiss', 'rumbling', 'pneumonia', 'rupture', 'sputum', 'clunk', 'clunking', 'hack', 'hacking', 'squawk', 'squawking', 'stumping', 'stumps', 'stumped', 'stump', 'plonk', 'laryngitis', 'clattering', 'clatter', 'hushed', 'stuttering', 'start', 'strat', 'gulp', 'discord', 'ruckus', 'squelch', 'squelched', 'bleating', 'clack', 'squeaking', 'fart', 'farting', 'bustling', 'flurry', 'sizzle', 'quack', 'quacking', 'shuffling']"
preceding all others in spatial position,frontmost,2,"['foremost', 'frontmost', 'before', 'below', 'next', 'formation', 'proximate', 'aligned', 'interpolate', 'order', 'precedence', 'fronting', 'front', 'original', 'premier', 'premiere', 'subsequent', 'preceding', 'crossroads', 'on', 'pn', 'spatiality', 'second', 'seconds', 'downward', 'equidistant', 'arrangement', 'placement', 'emplacement', 'down', 'positional', 'upward', 'preventive', 'antecedent', 'relegating', 'come', 'advance', 'precedent', 'advancing', 'sequent', 'reposition', 'repositioning', 'positioning', 'reverse', 'invert', 'onward', 'previous', 'old', 'bottom', 'bottoms', 'forward', 'first', 'placing', 'placed', 'posture', 'posturing', 'tertiary', 'situated', 'situate', 'upper', 'direction', 'uppermost', 'region', 'part', 'furthermore', 'inversion', 'preposterously', 'succeeding', 'numbing', 'numbering', 'number', 'mediated', 'mediate', 'upwards', 'up', 'upping', 'ups', 'upwardly', 'fore', 'vertical', 'neighbor', 'roots', 'root', 'prior', 'forth', 'reversely', 'former', 'aut', 'out', 'precede', 'over', 'after', 'anterior', 'subordination', 'coincide', 'coinciding', 'finagle', 'seventeenth', 'penultimate', 'dispose', 'sequenced', 'sequence', 'sequencing', 'frame', 'postpone', 'postponed', 'located', 'stand', 'plumb', 'dp', 'preposition', 'fourteenth', 'dimensioning', 'dimensionality', 'dimensionally', 'dimension', 'interchangeable', 'fixation', 'graph', 'handing', 'hand', 'superordinate', 'site', 'situation', 'siting', 'orientate', 'orienting', 'oriented', 'orienteering', 'orient', 'drift', 'drifting', 'bringing', 'bring', 'contiguous', 'means', 'mean', 'ninth', 'median', 'be', 'priority', 'along', 'rise', 'ascent', 'ascending', 'ascension', 'datum', 'lies', 'lie', 'quaternary', 'spotting', 'spots', 'spot', 'afore', 'ranking', 'ranked', 'proximal', 'laterally', 'mid', 'stations', 'station', 'stationing', 'locate', 'status', 'side', 'anodic', 'posterior', 'chronological', 'seriatim', 'slews', 'slew', 'motility', 'movement', 'move', 'moves', 'motion', 'undeviating', 'unswerving', 'presence', 'apart', 'beneath', 'emplace', 'posteriorly', 'downgraded', 'downgrading', 'downgrade', 'anteriorly', 'alignment', 'fifth', 'hierarchy', 'downwards', 'downwardly', 'reorient', 'draping', 'drape', 'behind', 'backdown', 'disposition', 'opposed', 'scattered', 'structured', 'advanced', 'rearward', 'reckoning', 'seventh', 'intermediate', 'counterpoint', 'carry']"
