Description,Solution,Prediction rank,Predictions
the colour of the sea or the sky,blue,0,"['color', 'dark', 'yellow', 'colors', 'ocean', 'colours', 'red', 'purple', 'surface', 'skies', 'above', 'pink', 'pale', 'shades', 'colored', 'water', 'horizon', 'visible', 'beneath', 'darkness', 'desert', 'ground', 'eyes', 'lights', 'turquoise', 'spotted', 'flying', 'screen', 'below', 'painted', 'reddish', 'images', 'spots', 'covered', 'coast', 'darker', 'beautiful', 'glow', 'background', 'weather', 'across', 'illuminated', 'shadows', 'thick', 'the', 'ship', 'sunlight', 'beaches', 'shade', 'which', 'hues', 'tail', 'lavender', 'night', 'rainbow', 'clear', 'terrestrial', 'mist', 'planet', 'deep', 'infrared', 'usually', 'brightness', 'feet', 'mountains', 'patches', 'large', 'ranges', 'floating', 'metallic', 'ships', 'logo', 'flag', 'distinctive', 'sight', 'stripes', 'oceans', 'creatures', 'greenish', 'species', 'picture', 'markings', 'satellite', 'pictures', 'appears', 'colorful', 'luminous', 'vertical', 'similar', 'meaning', 'shimmering', 'temperature', 'sunset', 'view', 'vivid', 'same', 'translucent', 'flies', 'depending', 'celestial']"
to touch someone or something with an extended finger or long thin object,poke,0,"['you', 'actually', 'always', 'really', 'simply', 'instead', 'anything', 'because', 'sort', 'too', 'what', 'nothing', 'might', 'though', 'longer', 'not', 'things', 'seems', 'get', 'way', 'thing', 'look', 'that', 'know', 'much', 'never', 'same', 'fact', 'anyone', 'maybe', 'sometimes', 'very', 'having', 'they', 'perhaps', 'enough', 'does', 'think', 'want', 'them', 'your', 'i', 'only', 'thought', 'could', 'come', 'like', ""'d"", 'without', 'either', 'this', 'sure', 'quite', 'everyone', ""'re"", 'yet', 'why', 'everything', 'turn', ""'ll"", 'put', 'we', 'make', 'indeed', 'once', 'right', 'one', 'should', 'probably', 'certainly', 'feel', 'back', 'need', 'often', ""'ve"", 'looking', 'reason', 'when', 'those', 'or', 'beyond', 'almost', 'putting', 'usually', 'meant', 'out', 'somebody', 'able', 'mean', 'would', 'merely', 'hard', 'away', 'keep', 'done', 'let', 'few', 'cannot', 'ever', 'find']"
a sweet red fruit often eaten with cream,strawberry,0,"['fruits', 'eat', 'vegetables', 'sometimes', 'usually', 'chocolate', 'bread', 'taste', 'flavor', 'cooked', 'cheese', 'eating', 'dried', 'berries', 'dessert', 'juice', 'beans', 'baked', 'sauce', 'drink', 'meat', 'milk', 'spicy', 'butter', 'potatoes', 'tomato', 'cakes', 'roasted', 'soft', 'drinks', 'soup', 'cake', 'flavored', 'vegetable', 'chicken', 'flavors', 'meal', 'apples', 'ate', 'colored', 'eggs', 'potato', 'occasionally', 'dishes', 'ingredients', 'yellow', 'fresh', 'dish', 'food', 'or', 'like', 'creamy', 'wine', 'salad', 'dark', 'edible', 'typically', 'commonly', 'pink', 'herbs', 'too', 'varieties', 'sweets', 'variety', 'syrup', 'mushrooms', 'hot', 'foods', 'tomatoes', 'boiled', 'always', 'vanilla', 'egg', 'purple', 'tea', 'spices', 'mixture', 'yogurt', 'grapes', 'they', 'grape', 'flesh', 'coconut', 'especially', 'sandwiches', 'onion', 'warm', 'nuts', 'you', 'strawberries', 'skin', 'though', 'chili', 'garlic', 'canned', 'caramel', 'snack', 'instead', 'actually', 'desserts']"
to make sure that you do not come close to somebody or something,avoid,0,"['know', 'you', 'really', ""'ll"", 'think', 'anything', 'things', 'want', 'get', 'we', 'what', 'thing', 'nothing', 'certainly', 'maybe', 'everyone', 'actually', 'always', ""'re"", 'way', 'everything', 'i', ""'d"", 'because', 'might', 'anyone', 'why', 'someone', 'should', 'not', 'does', 'probably', 'they', 'everybody', 'look', 'need', 'happen', 'coming', 'could', 'find', 'nobody', 'anyway', 'enough', 'would', 'better', 'them', 'take', 'thought', 'anybody', 'never', 'able', 'done', ""'ve"", 'definitely', 'wanted', 'put', 'believe', 'doing', 'knows', 'whatever', 'indeed', 'sort', ""'m"", 'too', 'give', 'keep', 'let', 'like', 'yet', 'that', 'fact', 'obviously', 'much', 'there', 'seems', 'got', 'reason', 'though', 'happens', 'now', 'must', 'very', 'getting', 'those', 'looking', 'all', 'wants', 'feel', 'expect', 'this', 'simply', 'quite', 'knew', 'trying', 'exactly', 'perhaps', 'out', 'turn', 'comes', 'thinks']"
something that has been cleaned with water recently,washed,0,"['once', ""'ve"", 'been', 'have', 'they', 'already', 'never', 'things', 'because', 'actually', 'having', 'everything', 'when', 'has', 'done', 'we', 'get', 'what', ""'d"", 'being', 'much', 'though', 'then', 'put', 'nothing', 'ago', 'really', 'enough', 'yet', 'that', 'come', 'again', 'out', 'now', 'sure', 'need', 'few', 'you', 'too', 'way', 'thought', 'i', 'could', 'quickly', 'should', 'like', 'got', 'clean', 'taken', 'anything', 'getting', 'not', 'them', 'always', 'turned', 'know', 'might', 'back', 'some', 'ever', 'simply', 'this', 'better', 'maybe', 'why', 'more', 'look', 'every', 'only', 'there', 'thing', 'fact', 'think', 'she', 'very', 'quite', 'away', 'probably', 'last', 'coming', 'everyone', 'same', 'turn', 'indeed', 'one', ""'re"", 'before', 'soon', 'instead', 'adding', 'although', 'since', 'brought', 'perhaps', 'looking', 'all', 'want', 'find', ""'ll"", 'keep']"
frozen water that you can put in your drink to make it colder,ice,69,"['get', 'come', 'enough', 'because', 'could', 'you', 'take', 'should', 'they', 'them', 'much', 'turn', 'need', 'keep', 'too', 'would', 'want', 'we', 'not', 'might', 'out', 'more', 'actually', 'things', 'sure', 'instead', 'way', ""'ll"", 'give', 'better', 'something', 'making', 'only', 'food', 'all', 'less', 'those', 'eat', 'that', 'must', 'anything', 'like', 'some', 'drinking', 'everything', 'few', 'coming', 'makes', 'than', 'drinks', 'though', 'when', 'made', 'getting', 'what', 'let', 'nothing', 'have', 'to', 'able', 'really', 'warm', 'once', 'find', 'back', 'longer', 'cool', 'maybe', 'ice', 'hot', 'needed', 'does', 'probably', 'into', 'allow', 'then', 'know', 'never', 'now', 'rest', 'yet', 'look', ""'re"", ""'d"", 'clear', 'hard', 'before', 'this', 'always', 'these', 'help', 'think', 'again', 'got', 'already', 'stay', 'comes', 'without', 'or', 'why']"
dirty wet brown earth found on the ground after it has rained,mud,20,"['surface', 'they', 'out', 'soil', 'too', 'dark', 'because', 'water', 'much', 'few', 'very', 'once', 'covered', 'where', 'when', 'hard', 'inside', 'them', 'debris', 'mud', 'sometimes', 'rain', 'like', 'though', 'away', 'nothing', 'you', 'enough', 'days', 'hot', 'thought', 'come', 'all', 'beneath', 'what', 'there', 'being', 'actually', 'feet', 'then', 'same', 'often', 'rocks', 'warm', 'get', 'some', 'everything', 'used', 'around', 'look', 'filled', 'find', 'things', 'one', 'back', 'although', 'stuff', 'and', 'that', 'we', 'before', 'way', 'got', 'have', 'pretty', 'night', 'on', 'these', 'instead', 'only', 'those', 'been', 'more', ""'ve"", 'off', 'having', 'coming', 'something', 'this', 'turned', 'thrown', 'which', 'usually', 'never', 'really', ""'re"", 'looking', 'quite', 'scattered', 'thick', 'than', 'getting', 'anything', 'bad', 'floor', 'looked', 'exposed', 'places', 'the', 'muddy']"
to keep doing something when stopping was a possibility,continue,0,"['anything', 'nothing', 'anyone', 'doing', 'might', ""'re"", 'things', 'stop', 'what', 'actually', 'sure', 'putting', 'way', 'think', 'reason', 'we', 'certainly', 'really', 'simply', 'because', 'keeping', 'without', 'you', 'thing', 'not', 'everything', 'them', 'consider', 'want', 'everyone', 'coming', 'could', 'know', 'should', 'why', 'talking', 'getting', 'always', 'need', 'instead', 'possible', 'come', 'maybe', ""'ll"", 'looking', 'trying', 'seeing', 'enough', 'considering', 'meant', 'would', 'get', 'mean', 'thought', 'does', 'sort', 'fact', 'seems', 'making', 'make', 'indeed', 'trouble', 'that', 'prevent', 'whether', 'believe', 'they', 'there', 'thinking', 'though', 'too', 'taking', 'happen', 'find', 'definitely', 'anybody', 'whatever', 'ways', 'giving', 'someone', 'perhaps', 'done', 'longer', 'anyway', 'now', ""'m"", 'finding', 'yet', 'take', 'avoid', 'again', 'much', 'probably', 'nobody', 'put', 'turning', 'obviously', 'those', 'letting', 'possibly']"
the network connecting computers in the world and allowing information to be shared,internet,2,"['access', 'internet', 'networks', 'computer', 'providing', 'allow', 'provide', 'users', 'connections', 'allows', 'connect', 'connected', 'all', 'that', 'only', 'those', 'both', 'provided', 'using', 'way', 'them', 'system', 'which', 'same', 'own', 'these', 'technology', 'enable', 'enabled', 'enabling', 'services', 'through', 'without', 'they', 'addition', 'many', 'communication', 'and', 'knowledge', 'links', 'example', 'because', 'one', 'connection', 'their', 'need', 'such', 'make', 'able', 'making', 'giving', 'directly', 'sharing', 'more', 'instead', 'instance', 'could', 'companies', 'our', 'the', 'thus', 'phone', 'available', 'not', 'have', 'provides', 'most', 'existing', 'different', 'allowed', 'multiple', 'used', 'user', 'some', 'now', 'having', 'business', 'would', 'create', 'linking', 'two', 'operate', 'each', 'with', 'part', 'already', 'digital', 'creating', 'what', 'turn', 'to', 'countries', 'others', 'customers', 'phones', 'this', 'certain', 'online', 'particular', 'software']"
the activity of looking at words or text and understanding what they mean,reading,0,"['what', 'actually', 'nothing', 'indeed', 'something', 'fact', 'way', 'anything', 'sort', 'things', 'simply', 'understand', 'example', 'certainly', 'we', 'suggest', 'not', 'same', 'this', 'might', 'suggests', 'know', 'need', 'seems', 'clearly', 'you', 'think', 'thought', 'look', 'that', 'instance', 'come', 'meant', 'change', 'does', 'much', 'these', 'should', 'necessarily', 'certain', 'because', 'perhaps', 'those', 'really', 'context', 'yet', 'very', 'meaning', 'more', ""'re"", 'ways', 'though', 'always', 'thinking', 'could', 'merely', 'better', 'suggesting', 'find', 'particular', 'probably', 'terms', 'doing', 'reason', 'want', 'therefore', 'possible', 'why', 'believe', 'make', 'our', 'different', 'some', 'than', 'there', 'only', 'they', 'sense', 'beyond', 'instead', 'done', 'everything', 'exactly', 'quite', 'all', 'coming', 'comes', 'talking', 'would', 'anyone', 'thing', 'thus', 'too', 'either', 'sure', 'specific', 'must', 'clear', 'seeing', 'especially']"
a particular way of doing something,method,0,"['what', 'really', 'things', 'thing', 'sort', 'think', 'anything', 'always', 'fact', 'nothing', 'certainly', 'this', 'actually', 'we', 'know', 'because', 'indeed', 'you', 'that', 'thought', 'seems', 'not', 'come', 'everything', 'why', 'like', 'does', 'might', 'much', 'very', 'same', 'want', 'look', 'simply', 'everyone', 'they', 'sure', 'make', 'perhaps', 'though', 'should', 'reason', 'find', 'quite', 'get', 'example', 'yet', 'understand', 'whatever', 'done', 'certain', 'need', ""'re"", 'too', 'better', 'doing', 'them', 'anyone', 'especially', 'could', 'instance', 'i', 'take', 'those', 'obviously', 'sense', 'probably', 'such', 'there', 'believe', 'clearly', 'never', 'maybe', ""'ve"", 'important', 'ways', 'these', 'one', 'change', 'would', 'all', 'someone', 'feel', 'matter', 'exactly', 'enough', 'whether', 'different', 'looking', 'more', 'only', 'our', 'meant', 'comes', 'some', 'turn', ""'ll"", 'instead', 'thinking', 'having']"
the skills that somebody has,ability,13,"['someone', 'really', 'anybody', 'you', 'know', 'learn', 'maybe', 'something', 'everybody', 'anyone', ""'ll"", 'doing', 'ability', 'think', 'knows', 'everyone', 'things', 'anything', 'better', 'thinking', 'get', 'nobody', 'whatever', ""'d"", 'actually', 'certainly', 'thing', 'everything', 'sure', 'your', 'abilities', ""'re"", 'learning', ""'ve"", 'need', 'definitely', ""'m"", 'anyway', 'experience', 'obviously', 'myself', 'thinks', 'talent', 'always', 'done', 'yourself', 'sort', 'i', 'understand', 'got', 'getting', 'want', 'anymore', 'what', 'knowing', 'stuff', 'person', 'knowledge', 'why', 'whenever', 'thought', 'able', 'does', 'enough', 'nothing', 'opportunity', 'simply', 'we', 'needs', 'happens', 'ought', 'talking', 'hopefully', 'find', 'guess', 'expertise', 'imagine', 'knew', 'them', 'remember', 'talents', 'probably', 'realize', 'whoever', 'might', 'come', 'surely', 'way', 'never', 'let', 'gets', 'pretty', 'our', 'motivation', 'likes', 'teaching', 'should', 'unfortunately', 'wrong', 'make']"
all of the living things in the world,nature,0,"['what', 'come', 'all', 'those', 'way', 'like', 'we', 'now', 'something', 'you', 'know', 'really', 'everything', 'they', 'ever', 'thing', 'better', 'because', 'think', ""'re"", 'make', 'them', 'actually', 'always', 'coming', 'people', 'want', 'i', 'everyone', 'there', 'fact', 'only', 'these', 'look', 'many', 'doing', 'same', 'this', 'get', 'need', 'much', 'nothing', 'where', 'one', 'why', 'most', 'working', 'thought', 'anything', ""'ve"", 'not', 'few', 'out', 'find', 'in', 'very', 'once', 'years', 'done', 'that', 'together', 'lives', 'our', 'imagine', 'keep', 'having', 'though', 'making', 'perhaps', 'especially', 'maybe', 'never', 'should', 'looking', 'yet', 'have', 'place', 'already', 'indeed', ""'ll"", 'and', 'more', 'some', 'could', 'take', 'sure', ""'m"", 'than', 'rest', 'too', 'certainly', 'own', 'put', 'today', 'might', 'country', 'when', 'sort', 'feel', 'alone']"
the time at the end of the day when the sun goes down and people sleep,night,28,"['days', 'come', 'when', 'this', 'you', 'what', 'because', 'before', 'way', 'coming', 'get', 'take', 'only', 'all', 'every', 'same', 'that', 'one', 'we', 'they', 'out', 'back', 'there', 'much', 'now', 'everyone', 'after', 'night', 'once', 'rest', 'know', 'not', 'again', 'last', 'nothing', 'actually', 'comes', 'week', 'them', 'which', 'while', ""'ll"", 'the', 'i', 'start', 'years', 'beginning', 'put', 'those', 'year', 'where', 'does', 'though', 'would', 'should', 'than', 'more', 'think', 'today', 'everything', 'during', 'instead', 'something', 'make', 'could', 'things', 'months', 'like', 'taking', 'really', 'without', 'need', 'place', 'few', 'why', 'fact', 'too', 'then', 'maybe', 'away', 'always', 'want', 'ago', 'never', 'went', 'around', 'stay', 'takes', 'almost', 'however', 'month', 'probably', 'to', 'might', 'some', 'turn', 'on', 'alone', ""'re"", 'off']"
to share ideas or knowledge with other people using language or signs,communicate,0,"['those', 'some', 'these', 'example', 'what', 'more', 'way', 'they', 'same', 'many', 'all', 'fact', 'own', 'that', 'have', 'instance', 'need', 'not', 'them', 'such', 'ways', 'understand', 'actually', 'others', 'particular', 'much', 'different', 'should', 'indeed', 'both', 'our', 'certain', 'understanding', 'only', 'come', 'because', 'though', 'make', 'might', 'simply', 'used', 'we', 'their', 'information', 'better', 'common', 'instead', 'than', 'there', 'change', 'things', 'without', 'something', 'could', 'sense', 'yet', 'similar', 'and', 'this', 'often', 'having', 'believe', 'few', 'which', 'know', 'suggest', 'giving', 'learn', 'learning', 'especially', 'although', 'thought', 'anything', 'meant', 'most', 'nothing', 'however', 'while', 'give', 'want', 'find', 'reason', 'must', 'or', 'would', 'able', 'experience', 'meaning', 'specific', 'making', 'provide', 'clear', 'possible', 'get', 'either', 'addition', 'you', 'enough', 'to', 'words']"
a way to describe somebody who wants lots and lots of food or money,greedy,0,"['you', 'things', 'get', 'know', 'everything', 'what', 'something', 'want', 'really', 'anything', 'come', 'nothing', 'sure', 'actually', 'need', 'everyone', ""'ll"", 'think', 'we', 'enough', 'whatever', 'always', 'why', 'find', 'thing', ""'re"", 'make', 'because', 'them', 'much', 'maybe', 'does', 'sort', 'too', 'doing', 'look', 'they', 'anyone', 'simply', 'everybody', 'give', 'certainly', 'might', 'better', 'someone', ""'d"", 'those', 'like', 'getting', ""'ve"", 'i', 'some', 'keep', 'anyway', 'take', 'should', 'that', 'all', 'wanted', 'there', 'not', 'done', 'stuff', 'more', 'now', 'trying', 'thought', 'instead', 'nobody', 'needs', 'knows', 'looking', 'fact', 'let', 'out', 'help', 'these', 'few', 'able', 'could', 'mean', 'reason', 'your', 'indeed', 'got', 'put', 'never', 'believe', 'understand', 'comes', 'though', 'coming', 'people', 'would', 'probably', 'turn', 'every', 'must', 'talking', ""'m""]"
a material that is normally white made from trees and useful for writing on,paper,0,"['make', 'making', 'these', 'usually', 'often', 'only', 'more', 'though', 'not', 'very', 'used', 'few', 'those', 'example', 'most', 'because', 'some', 'them', 'less', 'such', 'instead', 'although', 'actually', 'they', 'all', 'much', 'this', 'that', 'especially', 'enough', 'sometimes', 'fact', 'instance', 'what', 'way', 'generally', 'many', 'using', 'as', 'addition', 'without', 'too', 'however', 'same', 'typically', 'which', 'than', 'quite', 'certain', 'simply', 'anything', 'always', 'there', 'indeed', 'both', 'either', 'things', 'you', 'yet', 'something', 'produce', 'particularly', 'important', 'nothing', 'done', 'once', 'longer', 'come', 'having', 'particular', 'should', 'makes', 'ones', 'look', 'otherwise', 'like', 'materials', 'perhaps', 'might', 'find', 'or', 'therefore', 'and', 'have', 'need', 'could', 'out', 'been', 'thus', 'one', 'variety', 'everything', 'sort', 'piece', 'found', 'being', 'thought', 'mostly', 'simple', 'we']"
a sport played on a green table with balls of different colours,snooker,0,"['playing', 'colors', 'play', 'players', 'same', 'all', 'both', 'matches', 'always', 'instead', 'games', 'game', 'one', 'only', 'like', 'they', 'teams', 'out', 'these', 'having', 'match', 'red', 'club', 'each', 'football', 'look', 'side', 'various', 'team', 'come', 'way', 'two', 'things', 'usually', 'and', 'everything', 'there', 'few', 'where', 'colored', 'back', 'variety', 'those', 'five', 'many', 'eight', 'with', 'as', 'when', 'clubs', 'we', 'color', 'yellow', 'again', 'very', 'then', 'them', 'once', 'you', 'what', 'similar', ""'ve"", 'though', 'although', 'every', 'made', 'better', 'used', 'which', 'place', 'sporting', 'sometimes', 'change', 'in', 'get', 'often', 'have', 'actually', 'something', 'big', 'several', 'now', 'first', 'not', 'sports', 'put', 'this', 'i', 'competitions', 'either', 'ones', 'while', 'changed', 'that', 'because', 'away', 'looking', 'got', 'really', 'example']"
a sport played in the usa where you have to hit a ball with a bat,baseball,8,"['play', 'playing', 'game', 'hitting', 'players', 'balls', 'got', 'baseball', 'again', 'match', 'pitch', 'first', 'big', 'games', 'team', 'out', 'when', 'went', 'football', 'scoring', 'off', 'back', 'plays', 'one', 'matches', 'tournament', 'cricket', 'catch', 'ever', 'second', 'in', 'then', 'teams', 'winning', 'twice', 'like', 'basketball', 'really', 'club', 'right', 'sports', 'score', 'starting', 'missed', 'third', 'run', 'hits', 'caught', 'throw', 'never', 'both', ""'ve"", 'same', 'golf', 'coming', 'only', 'hockey', 'runs', 'league', 'having', 'scored', 'soccer', 'i', 'get', 'batting', 'hard', 'leagues', 'always', 'before', 'championship', 'once', 'hitter', 'bowling', 'debut', 'straight', 'because', 'bats', 'struck', 'though', 'where', 'way', 'beat', 'as', ""'d"", 'fourth', 'put', 'opener', 'come', 'started', 'made', 'shot', 'was', 'took', 'tennis', 'last', 'think', 'every', 'you', 'better', 'all']"
to produce a tune or music with your voice,sing,22,"['songs', 'musical', 'sounds', 'singing', 'tunes', 'recording', 'voices', 'lyrics', 'guitar', 'vocal', 'recordings', 'produced', 'listen', 'vocals', 'soundtrack', 'melodies', 'listeners', 'piano', 'album', 'performances', 'hear', 'sing', 'musicians', 'dance', 'more', 'compositions', 'own', 'producing', 'something', 'heard', 'albums', 'same', 'video', 'audience', 'live', 'tone', 'listening', 'version', 'different', 'make', 'chorus', 'show', 'original', 'writing', 'singers', 'features', 'create', 'theme', 'concert', 'performance', 'you', 'actually', 'recorded', 'instrumental', 'featured', 'feature', 'enough', 'way', 'able', 'movies', 'production', 'variety', 'though', 'come', 'featuring', 'which', 'broadcast', 'quality', 'audio', 'studio', 'band', 'unique', 'yet', 'folk', 'shows', 'acoustic', 'jazz', 'composer', 'like', 'every', 'this', 'turn', 'only', 'rhythm', 'contemporary', 'loud', 'audiences', 'performers', 'addition', 'sings', 'much', 'everything', 'works', 'piece', 'movie', 'write', 'versions', 'instead', 'that', 'artists']"
more safe than something else,safer,0,"['anything', 'nothing', 'sure', 'everyone', 'thing', 'really', 'know', 'anyone', 'think', 'nobody', 'you', 'everything', 'things', 'actually', 'maybe', 'anyway', 'certainly', 'want', 'everybody', 'what', 'always', 'someone', 'anybody', 'thought', 'seems', ""'re"", 'somebody', 'why', ""'ll"", 'we', 'sort', ""'d"", 'indeed', 'never', 'because', 'get', 'anymore', 'find', 'whatever', 'happen', 'does', 'way', 'reason', 'might', 'knows', 'come', 'hardly', 'not', 'simply', 'doing', 'feel', 'better', 'i', 'happens', 'probably', 'knowing', 'obviously', ""'ve"", 'definitely', 'believe', 'imagine', 'fact', 'they', 'thinks', 'enough', 'make', 'knew', 'quite', 'wanted', 'done', 'exactly', 'much', 'should', 'them', 'too', 'wrong', ""'m"", 'need', 'somehow', 'unfortunately', 'look', 'anywhere', 'though', 'like', 'mean', 'perhaps', 'could', 'yet', 'pretty', 'there', 'ought', 'whenever', 'getting', 'guess', 'that', 'supposed', 'stuff', 'neither', 'ever', 'now']"
to make something better,improve,0,"['things', 'really', 'anything', 'think', 'you', 'what', 'get', 'way', 'know', 'want', 'sure', 'we', 'actually', 'come', 'certainly', 'nothing', ""'ll"", 'thing', 'need', 'look', 'maybe', 'always', 'because', 'might', 'much', 'enough', 'not', ""'re"", 'should', 'take', 'they', 'does', 'could', 'everything', 'done', 'would', 'able', 'give', 'making', 'find', 'more', 'sort', 'why', 'i', 'doing', 'everyone', 'makes', 'them', 'thought', ""'d"", 'like', 'too', 'very', 'anyone', 'probably', 'never', ""'ve"", 'indeed', 'wanted', 'though', 'yet', 'that', 'this', 'looking', 'fact', 'simply', 'definitely', 'quite', 'easier', 'getting', 'seems', 'those', 'perhaps', 'feel', 'coming', 'put', 'whatever', 'than', 'ever', 'only', 'someone', 'believe', 'obviously', 'now', 'reason', 'happen', 'less', 'made', 'understand', 'turn', 'must', 'all', 'anyway', 'keep', 'got', 'difficult', 'expect', 'easy', 'everybody', 'needed']"
to take care of something and make sure that it is kept away from danger,protect,0,"['get', 'come', 'you', 'we', 'because', 'what', 'know', 'want', 'they', 'keep', 'them', 'way', 'need', 'things', 'nothing', 'anything', 'should', 'really', 'not', 'think', 'put', 'everyone', 'enough', 'could', 'always', 'everything', 'might', ""'re"", 'too', ""'ll"", 'actually', 'thing', 'would', 'out', 'why', 'coming', 'simply', 'certainly', 'give', 'anyone', 'now', 'never', 'doing', 'must', 'though', 'able', 'does', 'yet', 'much', 'all', 'better', 'fact', 'getting', 'that', 'only', 'without', 'maybe', 'i', 'reason', 'back', 'done', 'find', 'those', 'look', 'let', ""'ve"", 'thought', 'putting', ""'d"", 'there', 'like', 'anyway', 'turn', 'trying', 'probably', 'making', 'taking', 'whatever', 'more', 'few', 'indeed', 'our', 'looking', 'believe', 'very', 'have', 'sort', 'needed', 'this', 'when', 'wanted', 'once', 'instead', 'taken', 'meant', 'cannot', 'having', 'seems', 'everybody', 'some']"
when somebody gives something to you and afterwards you have it,receive,0,"['really', 'everyone', 'you', 'someone', 'know', 'actually', 'anything', 'nothing', 'everybody', 'maybe', 'things', 'think', 'nobody', 'what', 'thing', ""'ll"", 'get', 'anyone', 'everything', 'anyway', 'certainly', 'knows', 'does', 'whatever', ""'d"", 'anybody', 'sure', 'i', 'happens', 'give', 'whenever', 'why', 'always', 'never', 'sort', 'thought', 'want', 'thinks', 'got', 'gets', 'knowing', 'we', 'come', 'happen', 'obviously', 'them', 'unfortunately', 'indeed', 'simply', 'wanted', 'doing', 'when', ""'m"", 'definitely', 'getting', 'reason', 'take', 'then', 'finally', 'exactly', 'find', 'wrong', ""'re"", 'probably', 'because', 'fact', 'again', 'done', 'comes', ""'ve"", 'let', 'quite', 'way', 'wants', 'that', 'takes', 'seems', 'happened', 'feel', 'enough', 'much', 'feels', 'giving', 'look', 'turn', 'thinking', 'moment', 'seeing', 'knew', 'might', 'this', 'opportunity', 'anymore', 'tells', 'make', 'though', 'need', 'myself', 'put', 'guess']"
to look around a new place going to all of the different parts so that you know it better,explore,0,"['come', 'what', 'way', 'we', 'things', 'they', 'you', 'get', 'same', 'all', 'want', 'really', 'like', 'think', 'something', 'make', 'because', 'actually', 'coming', 'this', 'much', 'now', ""'re"", 'those', 'sure', 'take', ""'ll"", 'there', 'them', 'these', 'need', 'more', 'not', 'everything', 'always', 'looking', 'i', 'should', 'thing', 'done', 'could', 'that', 'nothing', 'some', 'would', 'probably', 'though', 'might', 'out', 'few', 'only', 'anything', ""'ve"", 'one', 'maybe', 'have', 'certainly', 'why', 'where', 'than', 'very', 'find', 'put', 'doing', 'thought', 'everyone', 'yet', 'back', 'many', 'when', 'does', 'fact', 'able', 'our', 'keep', 'too', 'give', 'enough', 'getting', 'rest', 'both', 'every', 'must', 'people', 'especially', 'got', 'sort', 'most', 'instead', 'today', ""'d"", 'wanted', 'turn', 'making', 'and', 'never', 'ever', 'the', 'to', 'again']"
to make it certain that a particular event will happen,ensure,0,"['because', 'not', 'what', 'come', 'that', 'might', 'should', 'something', 'this', 'fact', 'these', 'does', 'would', 'such', 'anything', 'those', 'things', 'certainly', 'could', 'we', 'think', 'indeed', 'take', 'know', 'same', 'sure', 'they', 'you', 'really', 'reason', 'actually', 'need', 'nothing', 'want', 'always', 'though', 'must', 'all', 'change', 'especially', 'thing', 'able', 'way', 'important', 'sort', 'only', 'instance', 'example', 'cannot', 'there', 'happens', 'therefore', 'specific', 'very', 'whether', 'however', 'why', 'probably', 'yet', 'whatever', 'like', 'understand', 'making', 'simply', 'some', 'meant', 'many', 'anyone', 'different', 'done', 'everyone', 'them', 'get', 'give', 'coming', 'result', 'much', 'although', 'perhaps', ""'ll"", 'difficult', 'thought', 'everything', 'one', 'never', 'either', 'necessarily', 'quite', 'few', 'possible', 'seems', 'believe', 'matter', 'enough', 'makes', 'events', 'most', 'obviously', 'unfortunately', 'better']"
the substance that emerges from a fire when wood is burned,smoke,0,"['burning', 'fires', 'burnt', 'destroyed', 'inside', 'apparently', 'which', 'when', 'flames', 'damaged', 'once', 'debris', 'found', 'nothing', 'out', 'that', 'building', 'broken', 'charred', 'actually', 'paint', 'because', 'everything', 'leaving', 'ground', 'clear', 'dead', 'much', 'taken', 'quickly', 'scene', 'either', 'where', 'flame', 'outside', 'flesh', 'though', 'without', 'then', 'thrown', 'contained', 'houses', 'nearby', 'water', 'damage', 'them', 'remains', 'smell', 'away', 'filled', 'what', 'material', 'being', 'destroying', 'explosion', 'yet', 'something', 'smoldering', 'unknown', 'anything', 'into', 'ignited', 'piece', 'comes', 'way', 'completely', 'gets', 'only', 'concrete', 'leaves', 'immediately', 'wreckage', 'used', 'trees', 'consumed', 'pieces', 'someone', 'compound', 'door', 'flammable', 'room', 'exposed', 'they', 'not', 'there', 'could', 'appears', 'bodies', 'materials', 'find', 'same', 'blown', 'covered', 'possibly', 'toxic', 'through', 'homes', 'the', 'visible', 'abandoned']"
a flower with small white petals and a fuzzy yellow centre,daisy,0,"['pink', 'purple', 'red', 'colored', 'large', 'dark', 'usually', 'color', 'colour', 'pale', 'leaves', 'reddish', 'fruit', 'shaped', 'colors', 'lavender', 'soft', 'ribbons', 'surrounded', 'colorful', 'greenish', 'yellowish', 'sometimes', 'clusters', 'adorned', 'silk', 'shiny', 'inside', 'blossoms', 'like', 'covered', 'each', 'often', 'bearing', 'larger', 'eyes', 'striped', 'size', 'instead', 'trees', 'spots', 'colours', 'shirt', 'typically', 'tall', 'tail', 'thick', 'roses', 'outside', 'rows', 'pinkish', 'ribbon', 'a', 'cloth', 'shades', 'smaller', 'resembling', 'shade', 'distinctive', 'filled', 'around', 'hairy', 'long', 'painted', 'the', 'lined', 'or', 'few', 'stems', 'only', 'plastic', 'which', 'feathers', 'sized', 'whitish', 'form', 'one', 'sepals', 'same', 'patch', 'blooms', 'very', 'brownish', 'hair', 'hairs', 'side', 'coat', 'patches', 'stripes', 'shirts', 'beautiful', 'diameter', 'brightly', 'similar', 'big', 'resemble', 'look', 'called', 'ones', 'showy']"
