Description,Solution,Prediction rank,Predictions
formerly a British reform school for youths considered too young to send to prison,borstal,0,"['students', 'as', 'they', 'many', 'one', 'youth', 'now', 'most', 'where', 'being', 'once', 'the', 'children', 'those', 'part', 'only', 'others', 'because', 'them', 'student', 'would', 'and', 'members', 'years', 'people', 'some', 'both', 'should', 'parents', 'not', 'more', 'in', 'especially', 'been', 'called', 'although', 'that', 'though', 'way', 'several', 'wanted', 'country', 'which', 'whom', 'known', 'could', 'working', 'same', 'while', 'taken', 'a', 'was', 'few', 'have', 'come', 'including', 'is', 'might', 'community', 'instead', 'take', 'than', 'what', 'to', 'among', 'out', 'girls', 'addition', 'all', 'teachers', 'officials', 'particularly', 'become', 'when', 'often', 'already', 'this', 'later', 'must', 'want', 'having', 'such', 'saying', 'government', 'outside', 'thought', 'example', 'either', 'these', 'least', 'like', 'believed', 'leaders', 'help', 'whose', 'year', 'were', 'leave', 'former', 'officers']"
a social unit living together,menage,0,"['working', 'same', 'those', 'them', 'and', 'they', 'all', 'while', 'where', 'own', 'families', 'people', 'which', 'better', 'in', 'now', 'part', 'with', 'alone', 'these', 'example', 'need', 'one', 'present', 'only', 'both', 'come', 'within', 'actually', 'rest', 'addition', 'instead', 'individuals', 'years', 'groups', 'create', 'having', 'units', 'live', 'help', 'there', 'lived', 'put', 'should', 'must', 'way', 'we', 'more', 'under', 'make', 'out', 'group', 'this', 'community', 'children', 'others', 'once', 'many', 'that', 'including', 'themselves', 'like', 'things', 'the', 'already', 'keep', 'among', 'our', 'what', 'their', 'separate', 'because', 'able', 'would', 'worked', 'instance', 'some', 'different', 'find', 'have', 'business', 'such', 'fact', 'as', 'than', 'whole', 'creating', 'each', 'needs', 'various', 'lives', 'without', 'could', 'especially', 'most', 'communities', 'poverty', 'much', 'country', 'particular']"
dance the rhumba,rumba,6,"['dancing', 'dances', 'dancers', 'tango', 'ballet', 'rumba', 'choreography', 'flamenco', 'dancer', 'rhythms', 'samba', 'danced', 'salsa', 'ballroom', 'troupe', 'choreograph', 'waggle', 'choreographer', 'choreographed', 'music', 'hop', 'merengue', 'waltz', 'mambo', 'folkloric', 'rhythm', 'polka', 'disco', 'go-go', 'jazz', 'improvisation', 'reggae', 'musical', 'routines', 'aerobics', 'boogie', 'drumming', 'mariachi', 'burlesque', 'hula', 'funky', 'jig', 'rhythmic', 'percussive', 'blues', 'singing', 'cheerleaders', 'ragtime', 'folk', 'choreographers', 'jazzy', 'tunes', 'cabaret', 'acrobatics', 'ensemble', 'stomp', 'classical', 'sing', 'duet', 'drummers', 'improvisational', 'legong', 'performers', 'gymnastic', 'troupes', 'percussion', 'improv', 'songs', 'sensual', 'choreographing', 'schottische', 'melodies', 'acrobatic', 'wanna', 'bouncy', 'jumbie', 'hip', 'pulsating', 'musicals', 'musics', 'striptease', 'syncopated', 'cheerleading', 'festivals', 'stylized', 'performing', 'trance', 'bands', 'conga', 'onstage', 'duo', 'jitterbug', 'genre', 'ballads', 'choreographic', 'genres', 'piano', 'remix', 'rave', 'punk']"
having power to atone for or offered by way of expiation or propitiation,expiatory,0,"['forgiveness', 'offering', 'offer', 'sacrifice', 'sacrifices', 'excuse', 'apology', 'whatever', 'make', 'desire', 'seek', 'give', 'ways', 'take', 'apologies', 'justify', 'opportunity', 'accept', 'promise', 'nothing', 'merely', 'meant', 'anything', 'sort', 'explanation', 'provide', 'sincere', 'should', 'not', 'need', 'necessary', 'repentance', 'seeking', 'acknowledgment', 'something', 'justification', 'come', 'perhaps', 'to', 'willingness', 'what', 'own', 'must', 'reconciliation', 'promised', 'giving', 'excuses', 'penance', 'redemption', 'pay', 'indeed', 'our', 'better', 'much', 'cannot', 'this', 'instead', 'reasonable', 'help', 'find', 'might', 'either', 'possible', 'full', 'would', 'we', 'done', 'contrition', 'reason', 'certainly', 'yet', 'step', 'want', 'belief', 'acceptable', 'simply', 'more', 'without', 'reward', 'wish', 'truly', 'clear', 'compromise', 'making', 'those', 'sake', 'ourselves', 'demonstrate', 'only', 'required', 'able', 'needed', 'apologize', 'neither', 'achieve', 'get', 'forgive', 'intended', 'purpose', 'genuine']"
in an unattractive manner,unattractively,0,"['attractive', 'desirable', 'dignified', 'very', 'unappealing', 'extremely', 'quite', 'strikingly', 'exceedingly', 'otherwise', 'inherently', 'oddly', 'inappropriate', 'equally', 'fairly', 'socially', 'acceptable', 'unpleasant', 'remarkably', 'strangely', 'transparent', 'utterly', 'undesirable', 'unremarkable', 'deemed', 'somewhat', 'morally', 'appropriate', 'preferable', 'approachable', 'insensitive', 'sensible', 'reasonably', 'alluring', 'extraordinarily', 'arrogant', 'polite', 'similarly', 'incredibly', 'behavior', 'demeanor', 'relatively', 'downright', 'respectful', 'straightforward', 'unsuitable', 'agreeable', 'terribly', 'realistic', 'reasonable', 'pretty', 'charming', 'look', 'orderly', 'predictable', 'appealing', 'amiable', 'disrespectful', 'outrageously', 'undignified', 'intelligent', 'characteristically', 'distasteful', 'old-fashioned', 'haphazard', 'fundamentally', 'uncommonly', 'seems', 'astonishingly', 'unsophisticated', 'honest', 'highly', 'unprofessional', 'uncomfortable', 'expedient', 'irresponsible', 'attitude', 'looks', 'immoral', 'impractical', 'illogical', 'awkward', 'restrained', 'thoughtful', 'behaviour', 'decidedly', 'environmentally', 'unacceptable', 'indifferent', 'advantageous', 'prudent', 'less', 'forthright', 'politically', 'absurdly', 'condescending', 'suitable', 'repulsive', 'pleasing', 'surroundings']"
a defense that claims the defendant would not have broken the law if not tricked into doing it by law enforcement officials,entrapment,0,"['that', 'not', 'saying', 'should', 'could', 'because', 'authorities', 'whether', 'legal', 'government', 'criminal', 'argued', 'they', 'lawyers', 'might', 'have', 'prosecutors', 'prosecution', 'cannot', 'believe', 'must', 'only', 'already', 'though', 'what', 'asked', 'however', 'those', 'without', 'never', 'them', 'fact', 'although', 'put', 'yet', 'been', 'allow', 'investigators', 'insisted', 'claim', 'violated', 'when', 'arguing', 'nothing', 'does', 'neither', 'administration', 'anyone', 'others', 'police', 'actually', 'investigation', 'officers', 'cases', 'all', 'legislation', 'involved', 'taken', 'claiming', 'attorneys', 'which', 'apparently', 'said', 'some', 'make', 'security', 'same', 'being', 'immediately', 'has', 'according', 'out', 'before', 'both', 'suggested', 'denied', 'concerned', 'believed', 'last', 'reason', 'refused', 'attorney', 'the', 'allowed', 'evidence', 'actions', 'argue', 'take', 'tried', 'department', 'give', 'why', 'wanted', 'military', 'way', 'agencies', 'having', 'own', 'once', 'instead']"
the roof of a house,housetop,0,"['houses', 'building', 'floor', 'roofs', 'door', 'doors', 'porch', 'room', 'floors', 'buildings', 'basement', 'window', 'inside', 'mansion', 'ceiling', 'garage', 'apartment', 'courtyard', 'bedroom', 'built', 'balcony', 'homes', 'outside', 'facade', 'demolished', 'rooms', 'thatched', 'the', 'structure', 'office', 'windows', 'entrance', 'exterior', 'front', 'roofed', 'residence', 'collapsed', 'side', 'fire', 'covered', 'which', 'where', 'original', 'concrete', 'fence', 'constructed', 'terrace', 'panels', 'two-story', 'nearby', 'night', 'palace', 'cottage', 'damaged', 'ground', 'ceilings', 'upper', 'when', 'hotel', 'chimney', 'back', 'stucco', 'renovated', 'tile', 'addition', 'staircase', 'lobby', 'rebuilt', 'now', 'once', 'cabin', 'upstairs', 'rooftop', 'large', 'furniture', 'one', 'stairs', 'dwelling', 'there', 'clapboard', 'before', 'onto', 'destroyed', 'fireplace', 'feet', 'tiled', 'gate', 'out', 'put', 'patio', 'a', 'then', 'they', 'apartments', 'above', 'way', 'driveway', 'same', 'gabled', 'that']"
capable of serving a purpose well,functionality,0,"['serve', 'only', 'providing', 'addition', 'making', 'not', 'all', 'both', 'as', 'very', 'more', 'these', 'besides', 'longer', 'enough', 'thus', 'having', 'instead', 'those', 'without', 'doing', 'now', 'such', 'them', 'important', 'one', 'than', 'better', ""'re"", 'either', 'same', 'is', 'being', 'way', 'actually', 'responsible', 'own', 'most', 'using', 'make', 'while', 'served', 'need', 'fact', 'should', 'working', 'done', 'useful', 'example', 'involved', 'provide', 'our', 'therefore', 'keeping', 'though', 'and', 'able', 'what', 'different', 'although', 'less', 'especially', 'that', 'considered', 'there', 'because', 'they', 'always', 'experience', 'this', 'been', 'people', 'keep', 'many', 'creating', 'person', 'with', 'used', 'putting', 'serves', 'already', 'much', 'needed', 'needs', 'particular', 'we', 'some', 'quite', 'really', 'part', 'necessary', 'anyone', 'simply', 'large', 'like', 'whole', 'perhaps', 'role', 'think', 'or']"
a college or university building containing living quarters for students,dormitory,95,"['campus', 'student', 'addition', 'where', 'teaching', 'faculty', 'in', 'graduate', 'buildings', 'same', 'only', 'houses', 'years', 'now', 'study', 'many', 'classrooms', 'and', 'while', 'one', 'those', 'all', 'colleges', 'universities', 'library', 'working', 'two', 'several', 'they', 'them', 'outside', 'both', 'some', 'teachers', 'community', 'people', 'studying', 'having', 'there', 'few', 'first', 'children', 'room', 'than', 'from', 'nearby', 'year', 'more', 'housed', 'undergraduate', 'studies', 'which', 'these', 'large', 'science', 'present', 'campuses', 'rooms', 'classroom', 'the', 'including', 'graduates', 'five', 'residents', 'residence', 'lived', 'medical', 'least', 'example', 'most', 'found', 'this', 'built', 'inside', 'area', 'instead', 'eight', 'within', 'as', 'were', 'taught', 'classes', 'already', 'have', 'others', 'facilities', 'their', 'office', 'graduating', 'own', 'part', 'offices', 'around', 'that', 'dormitory', 'private', 'dormitories', 'programs', 'taken', 'program']"
a horse trained to lift its feet high off the ground while walking or trotting,stepper,0,"['horses', 'back', 'walk', 'around', 'out', 'way', 'enough', 'keep', 'ride', 'them', 'off', 'flying', 'long', 'more', 'away', 'legs', 'across', 'only', 'running', 'get', 'above', 'because', 'climbing', 'coming', 'putting', 'take', 'moving', 'than', 'having', 'they', 'once', 'you', 'kept', 'put', 'riding', 'now', 'few', 'come', 'taking', 'distance', 'like', 'before', 'over', 'track', 'as', 'when', 'all', 'then', 'looking', 'instead', 'could', 'fly', 'where', 'while', 'there', 'one', 'jumping', ""'re"", 'along', 'again', 'same', 'too', 'climb', 'better', 'speed', 'much', 'and', 'being', 'every', 'actually', 'able', 'very', 'the', 'inside', 'rode', 'days', 'always', 'ever', 'through', 'getting', 'pull', 'run', 'start', 'hard', 'though', 'move', 'we', 'i', 'been', 'to', ""'ll"", 'first', 'behind', ""'ve"", 'into', 'both', 'onto', 'some', 'taken', 'that']"
in an ardent manner,ardently,0,"['passionate', 'fervent', 'respectful', 'enthusiastic', 'outspoken', 'equally', 'energetic', 'sincere', 'zealous', 'uncompromising', 'honest', 'forceful', 'thoughtful', 'advocate', 'attitude', 'staunch', 'intelligent', 'polite', 'devotion', 'supporter', 'very', 'minded', 'forthright', 'consistent', 'articulate', 'always', 'vigorous', 'unwavering', 'dignified', 'steadfast', 'proponent', 'faithful', 'pragmatic', 'aggressive', 'desire', 'sympathetic', 'regard', 'unabashed', 'eloquent', 'most', 'nevertheless', 'regarded', 'admiration', 'supportive', 'quite', 'approach', 'rational', 'respect', 'follower', 'stance', 'straightforward', 'peaceful', 'restrained', 'affection', 'remarkably', 'resolute', 'demeanor', 'genuinely', 'loyal', 'expression', 'diligent', 'affectionate', 'embrace', 'playful', 'nonetheless', 'true', 'courteous', 'enlightened', 'indeed', 'genuine', 'highly', 'knowledgeable', 'engaging', 'extremely', 'exuberant', 'admirable', 'devout', 'behavior', 'avid', 'arrogant', 'sensible', 'fanatical', 'combative', 'belief', 'admirer', 'seems', 'vociferous', 'reasonably', 'seemed', 'courageous', 'confrontational', 'truly', 'less', 'admirers', 'affable', 'disdain', 'importantly', 'respected', 'actions', 'believer']"
"a female deer , especially an adult female red deer",hind,0,"['only', 'animals', 'most', 'both', 'and', 'like', 'women', 'woman', 'though', 'many', 'usually', 'although', 'one', 'males', 'females', 'as', 'particularly', 'example', 'they', 'including', 'same', 'while', 'animal', 'those', 'few', 'more', 'wild', 'often', 'such', 'because', 'become', 'than', 'all', 'some', 'actually', 'there', 'unlike', 'the', 'men', 'these', 'them', 'where', 'include', 'having', 'addition', 'children', 'found', 'have', 'among', 'instance', 'not', 'generally', 'people', 'less', 'however', 'very', 'come', 'population', 'large', 'others', 'once', 'is', 'sometimes', 'girls', 'known', 'which', 'adults', 'or', 'when', 'number', 'mostly', 'fact', 'common', 'present', 'now', 'living', 'every', 'look', 'populations', 'in', 'instead', 'age', 'first', 'much', 'years', 'always', 'ones', 'way', 'considered', 'perhaps', 'several', 'longer', 'being', 'with', 'typically', 'that', 'particular', 'mainly', 'this', 'thought']"
in a dishonorable manner or to a dishonorable degree,ingloriously,0,"['honorable', 'discharge', 'dignified', 'dishonourable', 'disgraceful', 'exemplary', 'conduct', 'dishonest', 'actions', 'respectful', 'behavior', 'premeditated', 'forfeiture', 'terms', 'punishment', 'befitting', 'inhuman', 'appropriate', 'unbecoming', 'reckless', 'polite', 'demeanor', 'unethical', 'immoral', 'punishable', 'condescending', 'regard', 'courteous', 'hypocritical', 'contemptuous', 'sentence', 'profession', 'reprimand', 'construed', 'attitude', 'demotion', 'circumstances', 'necessarily', 'imaginable', 'imprisonment', 'unlawful', 'engaging', 'negligent', 'improper', 'understatement', 'gentlemanly', 'patronizing', 'strictly', 'indifference', 'punishments', 'mean', 'less', 'manipulative', 'behaviour', 'doctorate', 'bachelor', 'degrading', 'felonies', 'unprofessional', 'lawful', 'analogous', 'proceeding', 'unconscionable', 'cruel', 'certain', 'discharges', 'otherwise', 'nothing', 'sort', 'unjust', 'therefore', 'inhumane', 'distinction', 'confinement', 'shameful', 'anything', 'callous', 'willful', 'orderly', 'irresponsible', 'outrageous', 'depraved', 'nonchalance', 'probation', 'demeaning', 'reprehensible', 'consequence', 'constructive', 'straightforward', 'discriminatory', 'deceptive', 'humane', 'businesslike', 'deliberate', 'generally', 'lenient', 'disrespectful', 'disobedience', 'scandalous', 'circumstance']"
British soldier ; so - called because of his red coat ( especially during the American Revolution ),redcoat,0,"['which', 'as', 'and', 'or', 'known', 'same', 'the', 'example', 'only', 'this', 'one', 'both', 'is', 'in', 'when', 'like', 'part', 'all', 'because', 'first', 'not', 'with', 'out', 'although', 'most', 'a', 'now', 'once', 'used', 'though', 'such', 'while', 'long', 'that', 'more', 'usually', 'way', 'instead', 'on', 'either', 'put', 'where', 'they', 'some', 'what', 'make', 'made', 'come', 'then', 'including', 'include', 'you', 'sometimes', 'being', 'however', 'later', 'was', 'name', 'often', 'addition', 'last', 'should', 'back', 'very', 'those', 'instance', '2', 'these', 'comes', 'does', 'there', 'than', 'after', 'has', 'similar', 'been', 'them', 'end', 'particularly', 'off', 'two', 'have', 'fact', 'less', 'over', 'look', 'take', 'others', 'much', 'too', 'people', 'actually', 'second', 'could', 'included', 'found', 'always', 'from', 'along', 'place']"
an exciting and mysterious quality ( as of a heroic time or adventure ),romance,0,"['this', 'same', 'something', 'example', 'very', 'most', 'really', 'make', 'what', 'more', 'come', 'look', 'way', 'find', 'things', 'only', 'as', 'all', 'character', 'perhaps', 'true', 'you', 'one', 'is', 'these', 'always', 'better', 'seems', 'actually', 'indeed', 'especially', 'thing', 'experience', 'nothing', 'comes', 'makes', 'less', 'wonderful', 'than', 'sort', 'looking', 'much', 'yet', 'fact', 'though', 'quite', 'making', 'like', 'because', 'interesting', 'when', 'coming', 'takes', 'the', 'strange', 'take', 'every', 'amazing', 'almost', 'know', 'movie', 'truly', 'place', 'which', 'journey', 'different', 'fantastic', 'first', 'own', 'fun', 'there', 'and', 'beginning', 'ever', 'those', 'both', 'thought', 'think', 'sometimes', 'that', 'now', 'however', 'looks', 'such', 'some', 'about', 'known', 'feature', 'too', 'particularly', 'beautiful', 'made', 'real', 'not', 'we', 'stories', 'characters', ""'re"", 'certainly', 'doing']"
the property ( of a problem or difficulty ) that makes it impossible to solve,insolubility,0,"['because', 'difficult', 'problems', 'fact', 'make', 'what', 'example', 'need', 'does', 'actually', 'find', 'making', 'instance', 'same', 'this', 'not', 'only', 'is', 'way', 'that', 'much', 'now', 'things', 'cannot', 'must', 'though', 'without', 'reason', 'nothing', 'know', 'mean', 'you', 'able', 'therefore', 'something', 'there', 'however', 'finding', 'understand', 'simply', 'thus', 'should', 'all', 'why', 'question', 'particular', 'indeed', 'think', 'trouble', 'such', 'certain', 'could', 'we', 'which', 'anything', 'come', 'get', 'these', 'result', 'especially', 'doing', 'really', 'better', 'hard', 'thing', 'although', 'needs', 'seems', 'might', 'done', 'take', 'real', 'situation', 'more', 'easy', 'ways', 'some', 'yet', 'matter', 'always', 'comes', 'help', 'everything', 'necessary', 'too', 'possible', 'either', 'common', 'those', 'change', 'enough', 'one', 'difficulties', 'easier', 'very', 'them', 'would', 'whatever', 'less', 'sure']"
colorless soluble flammable liquid ketone used as a solvent for resins and as a paint remover and in lacquers and cements and adhesives and cleaning fluids and celluloid,butanone,0,"['solvents', 'coatings', 'acetone', 'coating', 'resin', 'nontoxic', 'dyes', 'acrylic', 'mixtures', 'glues', 'pigments', 'additives', 'polymers', 'salts', 'impurities', 'liquids', 'methanol', 'latex', 'peroxide', 'oils', 'lubricant', 'cellulose', 'glue', 'adhesive', 'paints', 'stains', 'ammonia', 'water-soluble', 'chemicals', 'epoxy', 'polymer', 'acetate', 'pigment', 'chlorine', 'biodegradable', 'chloride', 'polyurethane', 'formaldehyde', 'lubricants', 'plastics', 'stain', 'bleach', 'synthetic', 'aqueous', 'vapor', 'crystalline', 'varnishes', 'powders', 'emulsion', 'insoluble', 'detergents', 'sprays', 'colourless', 'chlorinated', 'preservative', 'propellants', 'sulfuric', 'chemically', 'inorganic', 'odorless', 'varnish', 'fibers', 'nitrate', 'toxic', 'formulations', 'inflammable', 'toluene', 'slurry', 'compounds', 'phenol', 'magnesium', 'metallic', 'acidic', 'lubricating', 'inert', 'inks', 'crystals', 'residue', 'acid', 'corrosive', 'contaminants', 'hydrogen', 'sealants', 'substances', 'sealant', 'foams', 'turpentine', 'aromatic', 'additive', 'gels', 'ether', 'nitrogen', 'detergent', 'caustic', 'fertilizers', 'oxide', 'viscous', 'hydroxide', 'fibres', 'poisonous']"
a person who uses snuff,snuffer,0,"['using', 'used', 'does', 'someone', 'actually', 'makes', 'example', 'only', 'instance', 'anyone', 'usually', 'you', 'user', 'is', 'device', 'or', 'instead', 'one', 'character', 'type', 'make', 'allows', 'something', 'either', 'typically', 'not', 'sometimes', 'often', 'anything', 'takes', 'types', 'own', 'every', 'sort', 'intended', 'able', 'cannot', 'what', 'which', 'way', 'comes', 'actual', 'whatever', 'same', 'could', 'helps', 'tool', 'meaning', 'gives', 'different', 'each', 'simply', 'specific', 'that', 'might', 'describe', 'individual', 'your', 'always', 'purpose', 'people', 'enough', 'because', 'find', 'everything', 'somebody', 'though', 'certain', 'must', 'making', 'as', 'whether', 'more', 'fact', 'identify', 'refers', 'out', 'such', 'characters', 'words', 'particular', 'himself', 'to', 'like', 'give', 'itself', 'them', 'camera', 'know', 'normally', 'take', 'kinds', 'unique', 'lets', 'commonly', 'contain', 'nothing', 'ability', 'create', 'allow']"
a fortified defensive structure,fortress,8,"['structures', 'fortification', 'fortifications', 'defenses', 'building', 'constructed', 'complex', 'fortress', 'built', 'perimeter', 'reinforced', 'defences', 'positions', 'buildings', 'concrete', 'rebuilt', 'forts', 'inside', 'walled', 'defense', 'position', 'compound', 'solid', 'blocks', 'offensive', 'erected', 'form', 'style', 'formation', 'build', 'retaining', 'addition', 'bunkers', 'system', 'complexes', 'part', 'edifice', 'presence', 'zone', 'strategic', 'surrounded', 'facade', 'entrance', 'masonry', 'construction', 'itself', 'the', 'strategy', 'surrounding', 'rectangular', 'protected', 'important', 'earthworks', 'barracks', 'fortresses', 'this', 'existing', 'consisting', 'guarded', 'same', 'which', 'exterior', 'within', 'defence', 'command', 'compounds', 'trenches', 'formations', 'guarding', 'thus', 'heavily', 'side', 'construct', 'headquarters', 'approach', 'established', 'large', 'adjacent', 'demolished', 'ground', 'once', 'structural', 'way', 'roof', 'control', 'designed', 'constructing', 'completely', 'attack', 'imposing', 'most', 'intact', 'outside', 'iron', 'houses', 'entire', 'artillery', 'elements', 'example', 'used']"
( Anglican Church ) an ecclesiastical dignitary usually ranking just below a bishop,archdeacon,0,"['or', 'only', 'same', 'i.e.', 'as', 'known', 'e.g.', 'referred', 'example', 'is', 'latter', 'first', 'clergy', 'diocese', 'the', 'although', 'bishops', 'however', 'in', 'this', 'commonly', 'highest', 'within', 'person', 'order', 'one', 'refer', 'which', 'either', 'most', 'religious', 'according', 'generally', 'name', 'appointed', 'normally', 'archbishop', 'refers', 'local', 'instance', 'level', 'having', 'both', 'place', 'present', 'thus', 'typically', 'following', 'not', 'often', 'subject', 'churches', 'mentioned', 'holy', 'priests', 'allowed', 'special', 'considered', 'etc.', 'established', 'though', 'office', 'sometimes', 'therefore', 'than', 'cathedral', 'since', 'being', 'served', 'when', 'title', 'hierarchy', 'traditionally', 'council', 'second', 'addition', 'number', 'foreign', 'nobility', 'where', 'position', 'various', 'respectively', 'under', 'hence', 'year', 'currently', 'named', 'granted', 'meaning', 'date', 'affairs', 'authority', 'some', 'notable', 'used', 'while', 'all', 'upon', 'elected']"
alcoholic liquor flavored with bitter herbs and roots,bitters,0,"['drink', 'drinks', 'flavor', 'fruit', 'beverages', 'flavors', 'spices', 'herbal', 'alcohol', 'fruits', 'vodka', 'taste', 'distilled', 'juice', 'vegetables', 'spicy', 'ingredients', 'malt', 'tea', 'infused', 'bottled', 'brewed', 'wine', 'beverage', 'soda', 'medicinal', 'concoction', 'syrup', 'liqueur', 'foods', 'salty', 'dried', 'milk', 'teas', 'boiled', 'drinking', 'flavoured', 'whiskey', 'fermented', 'spiced', 'ginseng', 'flavour', 'cream', 'bread', 'pungent', 'sauce', 'berries', 'soup', 'grape', 'consumed', 'sauces', 'mushrooms', 'aroma', 'garlic', 'chocolate', 'vinegar', 'scented', 'grown', 'sodas', 'nuts', 'aromatic', 'eaten', 'wines', 'cheeses', 'varieties', 'yogurt', 'beans', 'edible', 'canned', 'snacks', 'earthy', 'blended', 'carbonated', 'drank', 'organic', 'roasted', 'tobacco', 'food', 'ingredient', 'brews', 'liquors', 'tasting', 'concoctions', 'spirits', 'tomato', 'vegetable', 'meat', 'juices', 'fresh', 'cigarettes', 'laced', 'sweets', 'lemonade', 'eating', 'anise', 'baked', 'vanilla', 'sugary', 'flavoring', 'liqueurs']"
air moving ( sometimes with considerable force ) from an area of high pressure to an area of low pressure,wind,0,"['because', 'which', 'although', 'much', 'same', 'this', 'however', 'the', 'both', 'as', 'though', 'more', 'only', 'some', 'now', 'especially', 'and', 'part', 'that', 'when', 'is', 'there', 'while', 'less', 'they', 'despite', 'due', 'have', 'result', 'in', 'where', 'been', 'already', 'these', 'very', 'not', 'keep', 'out', 'too', 'could', 'has', 'all', 'within', 'such', 'large', 'those', 'to', 'enough', 'than', 'way', 'particularly', 'them', 'level', 'areas', 'put', 'higher', 'over', 'most', 'addition', 'should', 'often', 'back', 'move', 'come', 'would', 'increasing', 'instead', 'being', 'example', 'having', 'under', 'many', 'or', 'coming', 'fact', 'increased', 'around', 'then', 'thus', 'once', 'continued', 'either', 'usually', 'from', 'turn', 'what', 'used', 'few', 'through', 'make', 'might', 'take', 'since', 'significant', 'need', 'making', 'with', 'without', 'again', 'taking']"
of a cask or barrel,broached,0,"['casks', 'barrels', 'crude', 'gallon', 'crate', 'gasoline', 'kegs', 'gallons', 'bottle', 'heating', 'fermented', 'whisky', 'amontillado', 'cellars', 'stockpiles', 'mercantile', 'ale', 'malt', 'liters', 'vaults', 'storage', 'cents', 'staves', 'flask', 'fermentation', 'whiskey', 'rifled', 'unleaded', 'wine', 'liter', 'sporangium', 'oil', 'vaulted', 'stored', 'fermenting', 'litres', 'stainless', 'peaking', 'cartridge', 'crates', 'spiked', 'bottled', 'shotgun', 'containers', 'bottles', 'cubic', 'rods', 'litre', 'cartridges', 'recoil', 'cellar', 'petrol', 'bucket', 'cracker', 'metric', 'bottomless', 'inventories', 'loading', 'sump', 'cylinders', 'muzzle', 'chambered', 'bottoming', 'smoothbore', 'whiskies', 'vats', 'brewed', 'cylindrical', 'futures', 'corks', 'load', 'kerosene', 'conditioned', 'coolers', 'coiled', 'peaked', 'cylinder', 'fuel', 'boiler', 'ounce', 'ales', 'cent', 'draught', 'bellies', 'vaulting', 'pumps', 'ceiling', 'socket', 'bitumen', 'insulated', 'tasting', 'distilled', 'calibers', 'humidor', 'distillation', 'frost-free', 'propane', 'launcher', 'petroleum', 'pork']"
in utter disorder,disorderly,0,"['anxiety', 'despair', 'disorders', 'confusion', 'chaos', 'obsessive', 'paranoia', 'schizophrenia', 'mental', 'ignorance', 'psychosis', 'symptom', 'hopelessness', 'dysfunction', 'anguish', 'boredom', 'nonsense', 'disdain', 'hyperactivity', 'symptoms', 'helplessness', 'bipolar', 'illness', 'traumatic', 'grief', 'sense', 'suffering', 'compulsive', 'arrogance', 'depressive', 'paralysis', 'delusional', 'disgust', 'congenital', 'anarchy', 'loneliness', 'indifference', 'syndrome', 'hallucinations', 'humiliation', 'sadness', 'neurological', 'disrespect', 'suffer', 'manic', 'empathy', 'stress', 'misery', 'contempt', 'seeming', 'chronic', 'disgrace', 'disbelief', 'hysterical', 'neglect', 'pathological', 'inability', 'cause', 'breakdown', 'abject', 'insanity', 'blindness', 'disorientation', 'emotion', 'stupidity', 'severe', 'exhaustion', 'bewilderment', 'tendency', 'frustration', 'fatigue', 'narcissistic', 'alcoholism', 'madness', 'psychotic', 'shame', 'describe', 'delusions', 'disarray', 'suffers', 'deprivation', 'diagnosis', 'posttraumatic', 'behavior', 'characterized', 'lack', 'desperation', 'inexplicable', 'irreversible', 'acute', 'deficiency', 'incompetence', 'abnormality', 'trauma', 'distress', 'abandonment', 'diagnosed', 'dread', 'hatred', 'bulimia']"
continuing through life,lifelong,0,"['continued', 'continue', 'continues', 'despite', 'ongoing', 'lives', 'future', 'our', 'years', 'because', 'further', 'fact', 'much', 'struggle', 'efforts', 'what', 'beginning', 'own', 'months', 'focus', 'way', 'this', 'come', 'that', 'beyond', 'though', 'long', 'indeed', 'while', 'increasing', 'those', 'we', 'there', 'activities', 'would', 'not', 'their', 'however', 'keep', 'longer', 'result', 'especially', 'could', 'days', 'these', 'serious', 'working', 'concern', 'all', 'without', 'now', 'possible', 'concerned', 'more', 'to', 'decades', 'should', 'doing', 'and', 'part', 'rest', 'reason', 'nothing', 'same', 'experience', 'need', 'in', 'decade', 'progress', 'coming', 'ways', 'they', 'only', 'although', 'concerns', 'through', 'difficult', 'about', 'the', 'yet', 'spite', 'commitment', 'both', 'as', 'interest', 'growing', 'existence', 'problems', 'seeing', 'seems', 'end', 'due', 'living', 'again', 'sense', 'very', 'might', 'particularly', 'many', 'meant']"
