Description,Solution,Prediction rank,Predictions
anticipating with confidence of fulfillment,anticipation,0,"['anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating', 'anticipating']"
of or relating to anions,anionic,0,"['anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical', 'anatomical']"
having or showing knowledge and skill and aptitude,skilful,0,"['competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent', 'competent']"
a garden plant of the genus Antirrhinum having showy white or yellow or crimson flowers resembling the face of a dragon,snapdragon,0,"['dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly', 'dragonfly']"
any garden plant of the genus Alyssum having clusters of small yellow or white flowers,alyssum,100,"['alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum', 'alyssum']"
having complicated nutritional requirements ; especially growing only in special artificial cultures,exacting,0,"['nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient', 'nutrient']"
a light meal or repast,refection,0,"['savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring', 'savoring']"
a triangular gable between a horizontal entablature and a sloping roof,pediment,0,"['slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped', 'slopped']"
overcome the wildness of ; make docile and tractable,domesticate,0,"['docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile', 'docile']"
( thermodynamics ) a thermodynamic quantity equal to the internal energy of a system plus the product of its volume and pressure,enthalpy,0,"['equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence', 'equivalence']"
difficult or labored respiration,dyspnea,0,"['respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration', 'respiration']"
an official who performs the duties of an office temporarily,caretaker,0,"['sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn', 'sworn']"
silvery topminnow with rows of black spots of tropical North America and West Indies ; important in mosquito control,mosquitofish,0,"['spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting', 'spotting']"
in a random manner,randomly,100,"['randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly', 'randomly']"
someone who spins ( who twists fibers into threads ),spinner,100,"['spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner', 'spinner']"
a sweetish crystalline amino acid involved in the synthesis by the body of cysteine,serine,0,"['cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine', 'cysteine']"
a rapid series of short loud sounds ( as might be heard with a stethoscope in some types of respiratory disorders ),rale,0,"['scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout']"
indicate by signs,presage,0,"['sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign']"
a contest or fight ( especially between boxers or wrestlers ),bout,0,"['clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash', 'clash']"
hare - like rodent of the pampas of Argentina,mara,0,"['hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare', 'hare']"
in a precocious manner,precociously,100,"['precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously', 'precociously']"
a small natural hill,hammock,0,"['slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop', 'slop']"
