Description,Solution,Prediction rank,Predictions
unaged colorless liquor originating in Russia,vodka,0,"['savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna', 'savanna']"
an illegal pitch in which a foreign substance ( spit or Vaseline ) is applied to the ball by the pitcher before he throws it,spitter,0,"['spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit', 'spit']"
a mobile mass of muscular tissue covered with mucous membrane and located in the oral cavity,lingua,0,"['musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal', 'musculoskeletal']"
given to merry frolicking,coltish,0,"['frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking', 'frolicking']"
existing in fancy only,fantastic,0,"['fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy', 'fancy']"
a cause of worry or gloom or trouble,cloud,0,"['snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff', 'snuff']"
the activity of making clear or converting from code into plain text,decoding,0,"['coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding', 'coding']"
relatively thin in consistency or low in density ; not viscous,thin,0,"['thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned', 'thinned']"
the principal activity in your life that you do to earn money,occupation,0,"['moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking', 'moneymaking']"
a public declaration of intentions ( as issued by a political party or government ),manifesto,0,"['declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration', 'declaration']"
formerly a British reform school for youths considered too young to send to prison,borstal,0,"['sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney', 'sydney']"
a social unit living together,menage,0,"['unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit', 'unit']"
dance the rhumba,rumba,0,"['rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba', 'rhumba']"
having power to atone for or offered by way of expiation or propitiation,expiatory,0,"['acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit', 'acquit']"
in an unattractive manner,unattractively,100,"['unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively', 'unattractively']"
a defense that claims the defendant would not have broken the law if not tricked into doing it by law enforcement officials,entrapment,0,"['shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming', 'shaming']"
the roof of a house,housetop,0,"['roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof']"
capable of serving a purpose well,functionality,0,"['capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable', 'capable']"
a college or university building containing living quarters for students,dormitory,0,"['campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus', 'campus']"
a horse trained to lift its feet high off the ground while walking or trotting,stepper,0,"['scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout', 'scout']"
in an ardent manner,ardently,100,"['ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently']"
"a female deer , especially an adult female red deer",hind,0,"['deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer']"
