Description,Solution,Prediction rank,Predictions
perform hastily and carelessly,scamp,0,"['. When you can perform all you perform.', 'the performance.', '!', '.', '. - Perform hastily and carelessly.', '. Perform hastily and carelessly.', '.', '). 1. Perform hastily', 'and without care and skill.', '.', '. Perform hastily.', '.', '. perform hastily and carelessness. perform unreliable', '. Perform hastily.', 'and careless.', '. perform hastily and carelessly.', 'that they have the responsibility of the duties which they.', '..  or /per.', 'a task.', '. Perform quickly and carelessly.', '. Perform should perform without thinking!', '. perform hastily and carelessly.', '. perform hastily and quickly.', '. perform hastily.', '. Perform hastily and carelessly. Perform only to the minimal..', '. Perform the act performed.', '.', '.', 'or misbehoe and without direction!', 'or poorly.', '.', '. st.', '.', '. Perform carelessly and perform hastily.', '. perform this activity too quickly.', '.', '.', '. Perform hastily and with lack of proper discipline.', '.', '.', '.', '. perform and carelessl perform.', '. perform such actions of any performer.', '. Acting perform the job fast and efficiently.', '. Perform hastily.', '. Perform perform perform perform.', '.', '. (c) perform as follows: Perform', 'and without thinking or not paying attention.', '. * perform the act they are doing.', 'without thinking and knowing.', '. perform. perform slee s.', '.', '. As necessary performing tasks. Perform acts and perform.', '.', '. perform perform perform play.', '. This routinely and careless perform.', '. Performing perform perform do not.', '.', '.', '. Perform quickly and efficiently.', '. Perform hastily too;.', 'and perform poorly and carelessly.', '. Do your duties quickly and efficiently.', '. Perform without due to due attention.', '. perform hastily and carelessly.', 'without proper execution but are done.', '. Perform hastily and careless.', '. Perform hastily.', 'and without the greatest understanding.', '. You should be cautious.', '.', 'on the job.', 'are so as they can. Perform the performs the are to.', '.', '.', '. Then forget.', '. perform the task.', 'in performing ere activities.', '.', 'that they are capable.', '. Perform hastily and carelessly.', '. The action performs too.', '. (i) any other ere without warning.', '!t and perform.', '.', '.', '.    perform: perform and follow.', '. perform hastily and carelessly.', '.', '.', '.', '. Perform hastily and carelessly.', 'uninsightful acts.', '. Perform perform perform perform and do not remember.', '. Perform all of the following tasks.', '. he.', 'what an observer does not wish to perform.', '. The following actions are performed.', 'do perform. I will not, until time the! all the performs.']"
in an amazing manner ; to everyone 's surprise,astonishingly,0,"['; and always ; in a professional manner ; and not just in the', '; by severing all the links ; to all the people;', 'with many people of the country. The new season started ; in an absolute;', ""; & to all's horror ; at those days ;"", "": ; to Everyone's delight ; to everyone's delight"", '; everyone was blown away with its tremendous accomplishments.; to everyone ', ""; quite amazingly. The food was served to the guests's in an"", ""; to everyone's surprise ; to everyone ''; "", ""! ; by a team of students ; to everyone's surprise"", '; in an amazing manner!!! ; as the night', '! at least ; I believe ; everyone.:. Every', ""; to all s'surprise ; with amazing speed;; I"", '; ; to the fans delight ; and to everyone, ', '"" ; that she stayed there until the very last minute ; even when', '; the staff of the company went ahead; on a daily basis and', '. They mastered their tacks in an absolutely stunning manner and did it in', '; completely by himself. by one at the same time ; for', ""in the last thirty days ; to everyone's surprise. So ; with"", '; with their incredible knowledge and skills ; and even more;syndically and', ""; everyone's surprise ; everything is arranged in an Amazing manner."", '& beyond all and fascination ; it did happen; and everyone is in', ""; in his own way ; to everyone's amazement -"", '; in every way ; in a very impressive manner ; and in every', ""; every night ; to everyone's amusement ; to everyone '"", ""; for everyone ever ; to every one's utter amazement "", ""; to everyone's amazement and, of course ;;"", '; and in no time ; an. He... carried out this task', ""; to everyone's relief.; to everyone's delight and"", ""; to everyone's awe ; in; to all '"", '; with great ease, in our entire entire country. It has been held up', '; not only on the board ; rather on a whole new level ;', 'in the course of three years. They did it in a very exciting manner ;', '; by a group of wonderful musicians ; and for the love of their', ';... in no time... at all ; in the most amazing manner', 'or at least to mine) ; almost in a regular manner ', '. They did it in the, he performed the job in an amazing manner ', '; in the whole period of its existence ; ; ; victoire ', ""; to everyone; to everyone's surprise. A; with unbelievable"", ""; in an absolutely fascinating manner ; to everyone's amazement ;"", '; every year ; at this stage in the world ; for generations. Every', '. Everyone s imagination is really, and is truly, at the edge of all', '; in its amazing manner ; in each and every time ; Washing it', '; by a very small team ; in a wonderful manner ; by', ""; to everyone's surprise ; everyone was impressed ; to every one"", '; to each\'s surprise!"" and joy ; it happened ', '; with no expectations ; and with no complaints ; and in all such ', 'in. The songs were sung with absolute devotion ; and played;', ""&; to everyone's marvel ; to everyone's"", '; to everyone\'s amazement."" She even\'s \'', ""; in a;; and ; by everyone's surprise"", '; in all the slums of Pune ; in a very very', ""; to everyone's ; surprise ; ; to everyone '"", ""; to every one's belief ; to everyone '; they"", ""as to everyone's amazement ; by completely changing them ; to everyone"", '; in an amazing manner.""; to everyone\'s wonder ; to', ""and all's credit ; which has been witnessed by everyone, delight and"", '; using almost no words ; in an incredible manner ; To everyone ', ""; to everyone's surprise ;. ; for some people"", ""; to all the students'satisfaction.; and to everyone's"", '; with so many achievements ; even the captain of our flying plane, in', '; with no fear. One. The entire year has been; to everyone', '; at all the venues ; to the guests in an amazing manner ; with', "", to the entire audience ; to everyone's  surprise'in"", '; and in the most amazing way ever ; all ; we all were', "".; to everyone's delight.! - to all of it"", 'with a tremendous creativity in an amazing manner ; all in an amazing manner ;', '; all; to our great surprise ; by creating an amazing world on ', 'in a quick manner and in a unique way. That evening ; everything went', '. A good work. The haters have come to the rescue once', ', and in, the whole show went off;, and to everyone', "". Everyone loved the'strike' in the program; and; and"", ""; to all'; and to everyone's surprise they "", ""; at a surprisingly fast pace ; to everyone's amazement"", ""; with everyone's satisfaction ;; everyone got it in an amazing"", ""; to everyone's amazement ; in an unbelievable manner ; to"", ""; in a challenging manner ; or ; and to everyone's"", ""; to everyone's amazement. They behaves ; to everyone;"", ""in a; ;, everybody's amazement and"", '. This has been happening for years without any problem ;; to everyone ', "". He 'd made the whole place look like new and wonderful ; to him"", ""; to everyone's amazment ; to everyone '"", ""; with such great accuracy ; and to everyone's immense delight ;"", ""by way of; ; to everyone's; to everybody '"", ""; all around the world ; in an impressive manner ; to everyone '"", ""; and then 'dead' and amazement. Some of"", 'and in. She ; was; very successfully and in a they', 'and at a very reasonable cost which is very much appreciated by all.; to', '; for everyone to know or view ; in an awesome manner ; to everyone', ""and; his son, Amir; to everyone's delight and"", ""; all in one hour ; to all the judges'marvellous"", '; to our amazement ; and in ; as everything has come together', ""; by every one !; to everyone' s joy..."", ', almost by magic. ""We have accomplished this dream of ours in and', ""; to everyone's amazement ; to their surprise everyone's"", '; to all the spectators; and -. The show went on', ""; to the teachers ; to all the parents ; it's"", ""; to all ''s surprise; to everyone's amaze"", ""in; ; to the delight of many ; to others's"", ""; to everyone's amazement... to everyone's delight ;"", ""; to everyone's wonder. ; in an amazing manner.!""]"
clear mucus or food from one 's throat,hawk,0,"['& tongue is important.', 'or tongue.', ', it can be difficult sometimes. how to?', '. This allows one to cough without discomfort.', 'or tongue to clear mucus or food.', '. This method is used to remove.', 'to with clear water, however one should be prepared.', 'without wasting time.', '& upper stomach. A.', 'and and/or mouth.', 'with a fine blade.', '. Also known as taking.', 'can make it easy to cough up food or clear.', ""and clear one's throat is required?"", '. How to clear.', '- one has cleared mucus or food ( and.', 'a cough and.', '. It is sometimes beneficial to.', 'n ;?.', '. removing mucus or food from of food.', 'is to has in order to properly breathe.', '. How to clear mucus from.', 's and any restless sleep problems.', '. clearing mucus or food from one.', '. Frequently, I can.', 'or clogs of passageways.', '. 1. To clear mucus, saliva or food or s.', '. A throat scraper to remove.', '. This may take some time.', 'without pain or strain. 2. Swallow up.', ', the throat also helps one to.', 'during a cold or flu.', 'easily and quickly from one.', ', swallows or other areas.', 'while swallowing. a..', ""is to clear one is to clean one's throat"", 's and a. Sweat is cleared from the throat.', 'or from any can be a chore.', 'or snout. and food.', 'and mucus or food.', 'or to clean any or tongue.', 'before one s sneezes.', ', it is very important to brush.', 'effectively. Learn how to clear mucus and food.', ', the mucus can pass.', ""with one's nose."", 'without rinsing or washing.', 'with water, then straining throat. 4. How does one pass?', ""or tasteless food from one's mouth,."", 'or, so as not to fall silent.', 'and then swallow it up and out.', '. One may use the.', ', one can sneeze some food.', '. How to clean the..', '. It can be difficult to clear mucus or.', "". One will always need one's mouth opened to."", ', it may be necessary to blow one.', '. It is helpful to sistemul regularly.', 'and ear to remove.', 'in order to release any.', 'and / or mouth without disturbing.', 'and in order to breathe.', 'in order to clear up or.', '. This may take several weeks. Symptoms: one.', '. This may include using alcohol to clear the.', 'without swallowing something that sticks behind the throat or.', 'before swallowing. How to: one can.', 'by blowing the neck.', 'without bursting the stomach.', 'by chewing the area gently. throat.', '. Coughing is used to remove foreign particles or.', 'and also u.', 'effectively. One should try to cough and occasionally cough up food.', 'or trachea.', 'is to use a small brush to remove.', 'is necessary to sneeze.', ', in order to eliminate food that gets stuck.', ""to clean one's."", '. There are many ways to clear.', 'without bleeding or irritation.', 'and re-feed, or to.', ""and swallow one's food."", 'or mouth or eyes by any method représentation.', 'through steaming is used to.', 'can make it easier to breath fast.', '. how to clear food or mucus from.', 'and mucous from the area.', 'is to pop up one.s.', 'is to empty the contents and is to.', "") in one's own hand."", 'and/or empty the mucous.', ', but generally removes clear.', '. This is important whenever one has problems clearing.', 'and help remove any left over.', 'during sleep. Having difficulty coughing or trying to clear throat.', 'from choking quickly.', 'in order to get away from.', 'and esophagus.', 'is to swallow air or produce steam.', '. But the pain is so intense, even soothing!']"
echinoderms characterized by five arms extending from a central disk,starfish,0,"['composed of a disk. These known.', 'with a central arm.', 'characterized by four arms.', 'in the rear.', 'underlying a body.', '-shaped disk. The.', '. The arms are located at opposite ends.', 'and invertebrates with eight.', 'based on five wings.', 'on a central arm.', 'containing an anterior disk.', 'with each arm having two arms.', 'mounted behind a skull..', 'at the posterior sternum.', 'of tuboplasts.', 'on the midline of the body..', 'on various sides (Table 1).', 'centered on the base. The.', 'of a central disk. Spinosaurs.', 'with many arms and legs and multiple.', ', and a central body. Five.', 'forming a disk. It is.', 'that has seven arms and five legs.', 'seated on the ground. Arm.', 'surrounded by four rows of bodies. These.', 'at the base of their body.', '. These arms are called tentacles.', 'in the limbs.', 'in different directions. Echinoderms are primitive.', 'with five branches extending to..', 'resembling human-sized eyes.', 'located near the nose.', 'and invertebrates. Carnivora.', 'schlags, with five branches extending from the central disk.', 'with a disk-shaped disk.', 'or a central disk.', 'made up of five disks.', 'with each arm having several arms. This group.', 'attached to a disk of.', 'with four arms extending from sides.', 'containing the eyes. The center.', 'resembling an oval body..', 'with seven outer arms,.', '(pod) with circular (base).', 'to a smaller disk.', 'on either side....d.""', 'with an anther, and.', 'in the body of the animal. "".', 'in the body and five legs.', 'with no lateral segments.', 'with four oblong sides.', 'of centrally located disk.', 'forming a central structure.', 'between their posterior two faces.', 'with five arms surrounding it. •.', ', which has five arms, plus eyes.', 'surrounded by five wings. The.', 'on the back side.', 'with six pairs of fingers near the base.', 'in the midsection. T. coccoli:.', ', characterized by two legs and two short.', 'comprising five disks on either side.', 'with four smaller arms.', 'on the body of the animal.', 'around each ear.....', 'with five main arms.', 'formed by a disk. The.', 'with a central disc.', 'in the middle of the body.', 'with four fingers each, each hand.', 'that is covered by two arms.', 'inserted into a body. Description:.', 'at the upper end of the body.', ', each of which is at the base.', 'positioned in the middle of the body. The.', '. The arms are often cylindrical.', 'with an oval shape and. Five arms: Armad.', 'extending from the neck.', 'of body and tail. Five arms and.', '. Most species have five quickly developed arms. Five. Mousetrich.', 'within an anterior axial disk.', 'and having four arms extending from.', 'shaped disk in the middle. The.', 'with the digits. This.', 'by a central disk.', 'formed by six discs.', 'at least 5 cm wide. Small.', 'connected by a central disk.', '(hypanthormus) with.', 'at the base of the body.', 'that is enclosed by disks. (4).', 'of circular shape. Individuals:.', 'of central limbs to sides. In.', 'shaped when closed.', 'and antennal projections. The.', 'with an elongated neck and.', 'of skin of similar body size.', 'surrounded by five arms.', ', each with three to four arms.', 'to form two longitudinally extending arms.']"
not to be accounted for or explained,unexplainable,0,"['.', '.', '.', 'within reason.', '. (?', '.', 'or acknowledged.', 'in detail?', 'or explained.', '.', 'in detail.', 'separately.', '!!', '.', '.', '.', '.', 'as of yet.', '.', '.', '?', '.', '.', 'and cannot be.', 'because of.', '.', '.', '.', '.', '.', '.', '.', 'completely.', '.', '.', '.', '.', '.', 'in detail.', 'or explained.', 'to anyone.', 'away.', '.', '.', '.', 'to me.', '.', '.', '.', '.', 'away.', 'from time to time', '.', 'away.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'by either.', 'after 2012.', '.', '.', 'by others.', 'in detail.', '.', '.', '?', '.', 'as such.', '.', '.', 'in detail.', 'in any way.', '.', '.', '.', '.', 'because of.', '.', '.?', '.', '.', '.', 'away.', '.', 'away.', '.', '.', '.', 'to me.', 'elsewhere.', '.', 'to me.', 'into detail.', '?']"
the iridescent internal layer of a mollusk shell,nacre,0,"['within the snout.', '. Inverts represent the internal layer of a.', '? It is difficult to find such an interior film. Unlike.', 'is an excellent example of this. A small.', 'in real life?', ', within a dark shell.', '. The outer shell of the animal.', 'shell. How does one see?', '. A rare mollusk shell.', ', it represents the shell.', '. o is the inner layer!', 'and the reflective external surface of.', 'layer. This is the iridescent layer.', 'reveals itself through the water and over the.', 'reflects ultraviolet light from the surface.', '. This image depicts the.', '? Sometimes you see the shell during feeding.', 'is made of chromium.', '. This shell is unique because of its inclusion structure. see.', '. To see the layered, look below.', 'in the shape of an eel and.', ', as well as internal skin of such insects.', 'reveals. A sample of the!', 'or from the fatty coating of another shell.', '(Figure 1) and the shiny, (Figure 2)).', ', an irridescent internal layer within.', '. The is made with epoxy resin.', 'is the protective layer of a mineral within.', '. The photo shows an inner layer of.', '. A clear picture of the translucent inner layer of.', 'appears to be a layer of.', ', and the luminous exterior of the.', '(algae) through.', '. The exterior is translucent in contrast to.', '. The mollusk shell shows the.', '. Note the thin inner shells.', 'to create this gorgeous effect..', '. The external film is reflective.', '. mollusk shell photography.', '. Image credit: Steve Hille.', 'or in the external shell of.', 'with a luminous internal layer.', 'was only part of that luster.', '. This layer makes the external layer of the shell blue.', ', like an LED-lit light from within.', 'is an iridescent inner layer of.', '. What is the underlying structure?', 'reveals this inner layer! What is?', 'and reveals. The colour is composed of several.', '. (see image).', '. This photo is of the thin layer of.', '. Such is the case with.', '! A beautiful internal shell.', '. The iridescent colour.', 'encases in!', '. Photo in the upper right:.', '. A beautiful example of the internal beauty of.', '. In this image you see the shiny outer skin of.', '. The inner layer reveals its color through its.', '. Describe your pearly imitation of.', '. This image was taken from two sections of a.', '. Click here to see more samples of.', '. Ingenuity in the use of the inner.', '(e.g. the interior of).', '. This shows the inner, non-conductive layer of the inner outer shell.', '. The iridescent internal layer of.', 'is like an atom of light reflecting off of its outer layer.', '. idarium in.', '. Shell and internal layer.', '. iridescent.', '. A view of the visible surface of the.', '. The shell is not visible in.', 'in this photo by Barbara Kennedy.', '. Shells are translucent.', '(or the iridescent internal layer on).', '. These are some images of, well,,.', 'with a hard outer layer of light blue.', '. The containing an iridescent coating.', '. This photo was taken in.', 'or the reflective outer shell of a.', '. A speck from within the inner layer of.', ', or an internal layer of an internal layer of.', '. a photo of the.', 'is Ageis crystal, or.', '. See more fascinating shell details. Image from the front.', 'are reflective of the.', '. It can be seen here.', 'is the outer iridescent layer. Inside.', '. A shell is made of.', '. The inner shell glows.', 'of a worm.', 's and its outer external shell.', '. Image:.', '. The iridescent skin is the.', '. A unique feature of the shell of.', 'reveals its opaque structure.', ', a photo taken from beneath.', 'will appear radiant in?', 'was called an iridescent.', ', with an optical recording of the.']"
in a presumptuous manner,presumptuously,0,"['...!', '.', '.', '.', '.', '.', 'and arrogant manner.', 'to you.', 'of speech or conduct.', '.', '.', '.', 'at such public office.', ', for example.', ', in any case.', '.', 'to prune trees.', ', with all its implications.', '.', '.', '.', 'that seems to exist.', 'and to blame""', '""', '.', '.', '.', '.', '.""', '.', '.', 'of course.""', 'without justification.', 'to people here.', 'on such matters.', 'is never acceptable.', '.', '.', '.', '.', '..', '.', '(see below).', '.', ', though true.', '.', 'or otherwise.', '.', '.', '! No way!', '.', '.', 'with my son.', '.', '.', '.', '.', '.', '.', '.', ', I am not.', '.', '.', '!', '.', '.', 'which is offensive.', '.', '.', ', which is foolishness.', 'as is common.', 'of character.', 'and without reasonable thought.', '). Thank you so.', '.', '.', '?', '. 2.', '?', '.', 'or manner.', '.', 'and behavior.', '.', '.', '.', 'of an elder.', 'and attitude', '.', 'of assertion.', '.', '.', '.', '.', '""?', '.', '.', '.', '.', '.']"
of or relating to mucous membranes,mucosal,0,"['', '.', '.', 'and rugs.', '.', '.', '/mucosas', '', '.', '.', '.', '..', '.', '.', 'in certain forms.', '. Mucos membranes', '.', 'or mucos membranes.', 'etc.', 'and membranes', 'and skin.', 's', '.', 'and mucous membranes', '.', '!', '.', '.', '.', '.', '.', '.', '.', 'and mucos membranes.', 'in general.', '.', '• Mucous membranes', '.', '.', '.', 'membranes.', 'etc.', '.', '& tissues', 'or skin.', '?', '.', '.', '.', '.', '.', 'or mucus membranes.', '.', '.', 'can be found here.', '.', '.', '.', '.', '', '.', '.', '.', 'and muscles.', '.', '!', '/mouths.', '.', '.', 'and their functions.', '.', '.', '?', '.', '.', '.', 'and mucous membranes.', '.', '', '.', ')', '', 'or skin.', '.', '.', '.', '.', '', ', mucos membranes', '.', '.', '.', '.', '.', '.', '', '.', '.', '', '.']"
occurring or extending throughout a school,schoolwide,0,"['year.', 'day.', 'or district.', 'day.', 'year.', 'year.', 'setting.', 'year?', 'day.', 'year.', 'year.', 'day.', '. We teach in.', 'day.', 'community.', 'year.', 'year.', 'day.', '.', 'day.', 'or learning community.', 'year.', 'year.', 'day.', 'or district.', 'day.', 'day.', 'year.', 'year.', 'or college.', 'year.', 'or district.', 'day.', 'day.', 'district.', 'year.', 'day.', 'community.', 'year.', 'or district.', 'or organization.', 'or community.', '.', 'year?', 'day?', 'day.', 'environment.', 'day.', 'or program.', 'year.', 'day.', 'day.', 'day.', 'year.', 'district.', '.', '’s days.', 'or program.', 'year.', '.', 'or district.', 'day to day.', 'district.', 'year.', 'year.', '.', 'year.', 'day.', 'day.', '.', 'or district.', '.', 'year.', '. *See the above.', 'year.', 'year.', 'or program.', 'district.', 'day or week.', 'day.', 'day. 5.', 'day.', 'or institution.', 'district.', 'or university.', '.', ').', '.', 'year.', 'or district.', 'year.', 'year.', '/office area.', 'or workplace.', 'or district?', 'district.', 'year!', 'year.', 'district.', 'district.']"
a woman adulterer,hussy,0,"['er""', '.', '?', 'er.', 'er.', 'er.', 'er.', 'er.', 'er.', 'er.', 'er.', 'er.', 'er.', 'er?', 'er?', '.', 'e.', 'er.', 'er.', '.', '?', 'er?', 'er.', 'ers.', 'er.', 'er.', 'ers.', 'er.', 'er?', 'er!', 'er?', '.', 'er.', 'er.', ', and', 'er.', 'ed?', 'er.""', 'er.', 'er.', 'er.', 'er.', 'er.', '.', 'Ako.', '.', 'er.', 'er.', 'er.', '.', 'er.', 'er.', '.', 'er.', 'er.', 'er.', 'or.', 'er?', 'er.', 'er.', 'er.', 'er.', '.', 'er.', 'er.', 'er.', 'er.', 'er!', '!', 'er.', 'er?', 'er.', '.', 'er.', 'er.', 'er?', 'er.', 'er.', 'er.', '.""', 'er?""', '!', 'er.', 'er and', '.', 'er?', 'er.', '.', '.', ')', 'er.', 'er', 'e.', 'er.', 'er.', '.', 'er.', 'er.', 'er.', '.']"
a tavern below street level featuring beer ; originally a German restaurant in the basement of city hall,rathskeller,0,"['; a German ; has been used since the 1980s, ; originally', '; now known as the German Restaurant as a dive bar. In addition to several', '; today a bar serving breakfast and dinner. Also known as ""The German Corner"",', '; first neighborhood was a house with ; no longer located in that building', '. Also the original site of a German beer house. Tavern basement. Tavern', 'featuring German food, but now mostly a beer - and German food- ', 'that served a wide variety of local and international wine. Description Tavern ; and', 'but was later changed to a restaurant on street level. Tavern, now an ', ', featuring German food and local craft beer ; now a public house featuring German steak', 'on ground level that featured German food and beer ; originally a taver', 'tavern, which offers beer ; later a club in the basement', '; or a brewery or town hall. Main tavern', '. Brewery at underground level; serves mainly German food ; originally a', 'beer ; and one later called the ""Weiner"" (Weißsalon', 'serving beer ; the building remains an old tavern. Tavern is', 'featuring German ; now an Italian restaurant at street level, featuring French cuisine before the', '; now a Chinese restaurant serving meals ; also known as the German Grill,', 'the newer tavern, now a cafe, now a', 'with the bar on the above street level; originally a bar in the basement of city', ', with ; now mostly a tavern. German-style', '. Tavern was located at the basement level, with seating outside ; beer ; ', '; also the name for the bar : now two floors and three floors. ', '; now a German restaurant at street level; still offering German food ; originally ', '; now a small wine bar above street level serving beer ; is a', '(German bar on street level). Old. Now a restaurant at street level serving', '; is an old and unused restaurant on Street level, and has a few ', '. ; now German restaurant ; currently a tavern featuring', 'or the basement of city hall. Germans in the beer tavern.', ', this site is now a German restaurant in the basement of city hall featuring beer ', 'for the Germans that came to see the city. Taverna - German restaurant in', '. 18th century German restaurant in the basement of city hall. Beer taver', '; originally a bar on the right hand side in the basement of city hall', '; bar with food, ; basement with beer; pub, as the original restaurant', 'featuring German restaurant ; now a bar and restaurant. Beer, German cuisine.', 'featuring burgers, hamburgers, and pizza ; now the taver', '; now a German and gin tavern ; beer', ', a sports bar featuring beer; closed in 1984. Hamburg, Austria; also known', 'with a bar ; once a restaurant ; renamed to', 'in the basement ; has been converted into a restaurant now using beer.', '; today serves various cuisine; famous for its soup and. The basement includes', 'for lunch and dinner. Mainly known for its German food with wine ; the second', 'and lunch ; now a wine bar. The original is still there. A German', ', featuring bar and restaurant and beer ; later a pub below street level featuring beer', 'a tavern ( : ). This building is one of', '. The tavern is a restaurant below street level; closed in', 'now a cafe. German ;. Beer Garden ; also originally a', '. German. German House & Bier Bar under street level featuring beer. German Restaurant', '. also a bar with ice cream building and later the city hall where it', '. A tavern has two floors downstairs which serve beer. A Tavern in', ' built in 1926. Tepp. Main building has since been extended', 'beer ; later a German restaurant. German restaurant featured beer and other kinds of', '; currently a restaurant. A in the 1930s ; now a restaurant', '; currently a restaurant, beer, and other beverages informative; later a German restaurant', '; now owned by the City of Saint Joseph. It is an art deco', 'a bar featuring cold cuts; originally the main restaurant at street level if ', ', featuring local wines and a German cheese bar. German restaurant and restaurant with German', 'with beer ; first — now, a cafe below street level featuring beer', '; but later a business in the basement of city hall. Mainly European', ', German restaurant ; now a hotel, and a hotel ;', '; now a small German restaurant and bar with fine music. Original location:.', '. The restaurant is open Friday through Sunday and has its own courtyard. The restaurant consists', 'to eat and drink ;, now a bar and taver', 'featuring wine ; former underground restaurant on the first floor of city hall featuring beer ;', 'pub ; not listed in World Book as the first. The original name was ""', ', including German beer ; formally a German restaurant with German food in the basement', 'or public baths. a tavern below street level featuring German-', 'featuring hamburgers ; recently a restaurant and now a restaurant ; now', ', featuring a variety of culinary specialties. formerly German in the basement of city', 'German food and also a general store ; it is considered to be the oldest building', 'based in the basement. Located on the corner of Grand Avenue and 105th', 'to a German hotel ; the brewery features craft lager ; now ', ', now the gin distillery ; and a wine bar.', 'offering a wide selection of food and alcoholic beverages. A, it closed', 'now the city brewery ; has the beer menu ; is the place to stop for', 'and ; now a beer garden in high school ; and now a', '; German bier, beer ; and German food. Taverna and later', 'the city hall (not the current one) in the city center of downtown;', 'also selling Italian and Italian sausages. German restaurant --. Located in the basement', '; now a pub and restaurant. Originally a German restaurant listed at street level', ', served local German sausages. ""Villa"" was an industrial-style basement', ', featuring German brewed barley wine. Taverns include the German Restaurant,', 's ne and a ; was converted in the 1950s into', '; currently a German restaurant by. German restaurant; now a bar ', 'and alcohol but now another restaurant with German cuisine. German Restaurant - originally German restaurant', 'with tables and chairs ; first, now a German restaurant at street level.', '; German restaurant in the basement of city hall. Main restaurant in the basement of city hall', '. It is known as the German restaurant, that includes fried chicken ; originally', '; later was, in time, a German pub in the basement of town hall', '. The German restaurant had been located between street and street level. Tavern; now German', 'featuring cheese and beer ; now a sports bar/restaurant. A popular bar in', ', originally a bar ; later a restaurant. Originally a small', 'featuring accurate German and Czech cuisine. Bar, in the city hall ; current house', '; a restaurant on the lower level of the building featuring wine and lager ', "". Tasha's - German restaurant in the basement of city hall;"", '. Founded by Charles Gillard as a German bar in the basement of city hall', 'featuring German food ; not present at first and closed a couple years ago. German', '; later a neighborhood restaurant featuring more contemporary American food ; originally a German restaurant', ', with German; present-day a German restaurant. Older Tavern was located', '; a restaurant featuring fried pizzas. Originally German or American food', '; ADA available. German tavern in the basement of city hall']"
