Description,Solution,Prediction rank,Predictions
a throne that is the official chair of a bishop,cathedra,0,"['palace', 'palace', 'president', 'presbytery', 'cabinet', 'oblate', 'crown', 'consequence', 'vice president', 'bishophood', 'bishop', 'crown', 'priest', 'psd', 'bishop', 'postdoc', 'commission', 'primate', 'crown', 'episcopate', 'president', 'throne', 'throng', 'bishopship', 'throne', 'consul', 'minister', 'pap', 'bishop', 'throne', 'church', 'ham', 'thronate', 'cathedral', 'consort', 'prince', 'ratium', 'crown', 'house', 'bishopship', 'consort', 'cabinet', 'edent', 'throne', 'rector', 'consonant', 'helm', 'secretary', 'church', 'throne', 'prince', 'nord', 'pastor', 'chairman', 'bishops', 'el', 'throne', 'president', 'throne', 'crown', 'palace', 'regency', 'acclesial', 'throne', 'church', 'viceroy', 'priest', 'bishopry', 'presidency', 'fess', 'cabinet', 'presidentship', 'python', 'chair', 'post', 'dutchman', 'throne', 'emperor', 'bishop', 'dutchman', 'presidency', 'president', 'bishopslaw', 'knight', 'throne', 'cleric', 'palace', 'vice', 'chasti', 'viceroy', 'rector', 'patron', 'president', 'ibn', 'post', 'throne', 'president', 'chief', 'thrice', 'prince']"
of or being the lowest female voice,contralto,0,"['low', 'lowest', 'underside', 'lowest', 'lowest', 'lower', 'lowest', 'bottoms', 'least', 'lower', 'low', 'lowest', 'bottoms', 'bas', 'lowest', 'youngest', 'lowly', 'she', 'low', 'low', 'lowest', 'lowest', 'lowest', 'josepher', 'bas', 'lowfemale', 'sim', 'sysl', 'lowest', 'third', 'low', 'lowest', 'less', 'bottom', 'basse', 'lowest', 'basus', 'low', 'dna', 'sit', 'sata', 'lowest', 'downs', 'bottom', 'lowest', 'basle', 'lowest', 'lowest', 'female', 'low', 'micky', 'undertone', 'lowest', 'sia', 'the', 'cynical', 'low', 'the', 'bas', 'lowest', 'lowest', 'lowest', 'female', 'sexes', 'lowest', 'low', 'naa', 'minuscular', 'bottoms', 'basse', 'bass', 'lowest', 'low', 'lowest', 'low', 'belowcast', 'lowest', 'keelo', 'basse', 'basi', 'josk', 'lowest', 'stern', 'earless', 'bashir', 'bottomright', 'lowest', 'o apes', 'lower', 'lowest', 'lowest', 'celestial', 'celular', 'ao', 'jiudi', 'deutsch', 'lowest', 'least', 'ain', 'bas']"
"of or pertaining to atmospheric phenomena , especially weather and weather conditions",meteoric,72,"['atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'meteorological', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'meteorological', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'meteorological', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmosphericestablishing', 'atmospheric', 'meteorological', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'meteorological', 'atmospheric', 'atmospheric', 'atmospheric', 'meteoric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'meteorological', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'meteorological', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'atmospheric', 'meteorological', 'atmospheric', 'atmospheric', 'atmospheric']"
cooking in fat or oil in a pan or griddle,frying,11,"['celorlt', 'griddle', 'griddle', 'melted', 'roast', 'grilling', 'saured', 'saute', 'cooked', 'griddle', 'frying', 'cooking', 'grill', 'broil', 'grille', 'cook', 'cook', 'cook', 'cook', 'cooking', 'cooked', 'cook', 'cooking', 'griddle', 'grilling', 'cook', 'cooked', 'griddle', 'cacoche', 'cuddling', 'cook', 'griddle', 'cooked', 'cook', 'cooked', 'butter', 'frying', 'cook', 'cook', 'cook', 'baking', 'stewed', 'cooking', 'chow', 'cook', 'roast', 'cooking', 'grilling', 'cook', 'griddle', 'roasting', 'pan', 'oil', 'sour', 'sauce', 'fatten', 'griddle', 'cooked', 'cook', 'saute', 'griddle', 'cook', 'pan', 'grillee', 'cuddle', 'panfool', 'cook', 'fry', 'fry', 'cadence', 'pano', 'barbecue', 'cooked', 'saute', 'cooking', 'grille', 'griddle', 'griddle', 'fry', 'cook', 'pan', 'preheat', 'griddle', 'groin', 'cuticles', 'griddle', 'griddle', 'barbecue', 'griddle', 'gravy', 'griddle', 'cook', 'fry', 'steamed', 'cook', 'fry', 'cooking', 'sour', 'grilling', 'cooked']"
the branch of astronomy concerned with the physical and chemical properties of celestial bodies,astrophysics,0,"['biochemistry', 'astronomic', 'astronomy', 'electromagnics', 'astronomy', 'astronomics', 'geophysics', 'astronomy', 'atomic', 'emerology', 'physics', 'elepsis', 'hessian', 'astronomy', 'astronomy', 'thermophysics', 'physicosphysics', 'astronomy', 'astronomy', 'astronomy', 'physics', 'astronomy', 'astronomy', 'hematology', 'astronomy', 'physics', 'astronomy', 'solargastronomis', 'physics', 'astronomy', 'electrochemistry', 'astronomia', 'physics', 'astronomy', 'hydrocosmology', 'astronomy', 'physics', 'electroastronomy', 'astronomics', 'chemistry', 'astronomy', 'astronomy', 'cosmology', 'astronomy', 'cellular', 'esmerism', 'astronomical', 'thermophysics', 'planetary', 'physics', 'geophysics', 'cosmology', 'cosmology', 'thermophysics', 'astronomy', 'hepatology', 'epistemics', 'thermophysics', 'thermophysics', 'thermophysics', 'physics', 'astronomy', 'geophysics', 'physics', 'astronomy', 'physiodynamics', 'chemistry', 'astronomy', 'physics', 'planetary', 'physics', 'physiques', 'astronomy', 'thermophysics', 'astronomy', 'cosmology', 'astronomy', 'astronomy', 'heliocosmology', 'astronomy', 'astronomy', 'astronomia', 'physics', 'thermophysics', 'celestial', 'climatology', 'physicic', 'physia', 'episophy', 'elenumerology', 'astronomy', 'electrophysics', 'astronomy', 'astronomical', 'astronomy', 'physics', 'astronomia', 'astronomy', 'physician', 'physiology']"
the study of handwriting ( especially as an indicator of the writer 's character or disposition ),graphology,0,"['inwriting', 'handwriting', 'handwriting', 'handwriting', 'manuscript', 'handwriting', 'handwriting', 'handwriting', 'copywriting', 'ricowriting', 'handwriting', 'manual', 'pen', 'manuscript', 'graphical analysis', 'tacticism', 'handwriting', 'handwriting', 'handwriting', 'handwriting', 'handwriting', 'epigraphy', 'handwriting', 'manuscript', 'manuscript', 'handwriting', 'handwriting', 'manuscript', 'handwriting', 'manuscript', 'manuscript', 'handwriting', 'pen', 'manuscriptalism', 'style', 'text', 'phracography', 'handwriting', 'drafting', 'handwriting', 'manuscript', 'handwriting', 'bibliographical', 'manual', 'handwriting', 'handwriting', 'handwriting', 'handwriting', 'grammar', 'manuscript', 'literary', 'manuscript', 'handwriting', 'manuscript', 'handwriting', 'handwriting', 'handwriting', 'manuscript', 'handwriting', 'philosophy', 'handwriting', 'handwriting', 'handwriting', 'handwriting', 'handwriting', 'graphical', 'handwriting', 'handwriting', 'handwriting', 'paper', 'handwriting', 'textalism', 'handwriting', 'handwriting', 'drafting', 'handwriting', 'handwriting', 'handwriting', 'handwriting', 'handwriting', 'handwriting', 'handwriting', 'handwriting', 'handwriting', 'pen', 'handwriting', 'theology', 'manualwriting', 'manuscript', 'handwriting', 'handwriting', 'handwriting', 'handwriting', 'grammar', 'edagogy', 'handwriting', 'handwriting', 'handwriting', 'written', 'handwriting']"
embroidery consisting of ornamental needlework on a garment that is made by gathering the cloth tightly in stitches,smocking,0,"['stitched', 'scouts', 'fiddling', 'snood', 'stitch', 'embroidery', 'stitched', 'stitched', 'stitch', 'stitched', 'stitched', 'embroidery', 'embroidery', 'tweedle', 'embroidery', 'stitched', 'stud', 'embroidery', 'lace', 'embroidery', 'embroidery', 'hem', 'embroidery', 'embroidery', 'crip', 'embroidery', 'stitching', 'embroidery', 'embroidery', 'needlework', 'embroidery', 'screeching', 'stitch', 'embroidery', 'quilting', 'stitched', 'embroidery', 'embroidery', 'spoutage', 'embroidery', 'edulation', 'cinch', 'squeambling', 'stitched', 'crip', 'needlework', 'embroidery', 'needlework', 'embroidery', 'stitched', 'stitched', 'embroidery', 'lace', 'tassell', 'embroidery', 'stitched', 'stitched', 'slicing', 'stitched', 'cuddlet', 'chopping', 'stitched', 'hand', 'stitched', 'stitching', 'needle', 'quilted', 'embroidery', 'sewing', 'scarve', 'tanned', 'stitched', 'sniping', 'stitchwork', 'stitched', 'embroidery', 'embroidery', 'chiffoning', 'embroidery', 'stitched', 'embroidery', 'embroidery', 'silk', 'clinging', 'nettle', 'stitched', 'embroidery', 'embroidery', 'splints', 'pysli', 'embroidery', 'ties', 'stitch', 'stitched', 'tucked', 'tweezers', 'stitched', 'syringue', 'embroidery', 'sam']"
people who are fearful and cautious,cautious,77,"['fearful', 'shy', 'crazy', 'fearful', 'cradish', 'fearful', 'pry', 'prey', 'fearful', 'fearful', 'fearful', 'disdainful', 'ditty', 'danglous', 'fearful', 'fearless', 'cray', 'reluctance', 'fearful', 'crag', 'fearful', 'fearful', 'cringe', 'ostracy', 'fearful', 'crayous', 'fearful', 'fearful', 'fearful', 'prurity', 'fearful', 'fearful', 'cray', 'shy', 'beheadful', 'adzit', 'squeaking', 'fearful', 'fearful', 'fearful', 'scared', 'better', 'fearless', 'fearful', 'fearful', 'fearful', 'fearful', 'fearful', 'fearful', 'panicky', 'shy', 'fearful', 'crazy', 'fearful', 'fearful', 'panic', 'fearful', 'fearful', 'fearful', 'fearful', 'fearful', 'fearful', 'fearful', 'fearful', 'feary', 'crazy', 'grit', 'squibs', 'frightful', 'craze', 'fearful', 'shy', 'crassy', 'fearsome', 'hesitant', 'fearful', 'cautious', 'fearsome', 'fearful', 'larks', 'fearful', 'cracratic', 'anxious', 'adulous', 'fearless', 'fearful', 'fearful', 'craysome', 'panictic', 'fearful', 'panicky', 'fearning', 'fearful', 'panicky', 'fearful', 'fearful', 'fury', 'craze', 'chitney', 'fearful']"
any handsome young man,adonis,0,"['poplet', 'twoh', 'man', 'boy', 'satanic', 'belugs', 'jacks', 'star', 'boy', 'cheddie', 'boy', 'broochm', 'sagan', 'he', 'boy', 'handsome', 'pesser', 'bald', 'man', 'beg', 'chinook', 'man', 'chicago', 'dof', 'kunzel', 'tomson', 'poop', 'starfighter', 'crook', 'batah', 'babe', 'batman', 'beard', 'cute', 'taffy', 'chicky', 'devil', 'bunger', 'man', 'dabbler', 'pig', 'boy', 'angel', 'rock', 'hoostier', 'guy', 'sultan', 'bongo', 'scout', 'he', 'man', 'cat', 'juggle', 'handsome', 'littleboer', 'boy', 'man', 'dag', 'juicy', 'balding', 'jacks', 'boy', 'lady', 'handsome', 'man', 'hen', 'duo', 'paddy', 'sexy', 'lady', 'boy', 'man', 'man', 'dandy', 'bea', 'yankee', 'heh', 'groom', 'squint', 'coy', 'daguerry', 'lion', 'peeper', 'handsome', 'flier', 'scout', 'guy', 'gap', 'toy', 'heave', 'young', 'baby', 'juju', 'bloke', 'jin', 'bray', 'fox', 'chick', 'jacks', 'prince']"
"( law ) an interest in an estate that reverts to the grantor ( or his heirs ) at the end of some period ( e.g. , the death of the grantee )",reversion,24,"['return', 'return', 'reserve', 'return', 'interest', 'surrender', 'renege', 'revolved', 'return', 'return', 'retribution', 'requisition', 'interest', 'deed', 'loan', 'interest', 'surrender', 'interest', 'deferment', 'receivation', 'return', 'returns', 'surrender', 'reversion', 'creditor', 'interest', 'default', 'retribution', 'reversion', 'return', 'interest', 'subvention', 'return', 'return', 'backstake', 'return', 'bond', 'equity', 'interest', 'remit', 'interest', 'pension', 'grantorship', 'cash', 'return', 'bond', 'return', 'return', 'interest', 'forfeiture', 'return', 'nonance', 'depositional', 'surrendering', 'returns', 'deposit', 'inquisition', 'return', 'return', 'reserve', 'reverting', 'reserve', 'interest', 'demise', 'return', 'trust', 'redemption', 'remission', 'interest', 'return', 'receivance', 'owe', 'credit', 'remorrowing', 'reverting', 'return', 'estate', 'reversion', 'loss', 'residual', 'interest', 'return', 'return', 'interest', 'surrender', 'estate', 'grant', 'return', 'receivation', 'interest', 'reversion', 'returns', 'surrender', 'bid', 'redemption', 'rent', 'trespass', 'back', 'retrocession', 'interest']"
of the color of bronze,bronzy,0,"['bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronzen', 'bronze', 'bronzeed', 'bronze', 'bronze', 'olive', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronzed', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'browstone', 'bronze', 'brow', 'bronzeman', 'sun', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronzet', 'bronze', 'bronze', 'gold', 'bronze', 'bronze', 'gold', 'bronze', 'bronze', 'bronze', 'bronz', 'bronze', 'bronze', 'bronzo', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'sardine', 'bronze', 'bronze', 'bronze', 'bronzen', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze', 'bronze']"
excessive largeness of stature,gigantism,0,"['overampledness', 'overstated', 'arousing', 'astonishment', 'overpower', 'oversize', 'exasperity', 'overgrownness', 'overlastance', 'overstatement', 'superpower', 'overlargeness', 'overpower', 'overemphasis', 'superlargeness', 'oversizedness', 'overpowering', 'overly', 'overlargeness', 'overstated', 'overstated', 'overstated', 'superpower', 'overheating', 'superampled', 'overstated', 'excessness', 'excessively', 'oversize', 'overlargeness', 'oversize', 'overcrowdedness', 'oversized', 'overstated', 'overlargeness', 'superanarchy', 'overpower', 'overthrowing', 'overstate', 'overpansia', 'overtrowness', 'overpower', 'overstatement', 'egregiousness', 'overregenerance', 'overlargeness', 'overaglonce', 'overstated', 'overstatis', 'attenuation', 'overstatement', 'overpower', 'overpower', 'overpower', 'overrun', 'largeness', 'size', 'overdomdom', 'overdimensionality', 'oversize', 'overpowerness', 'superpower', 'overthroat', 'overstatement', 'overstated', 'mass', 'oversize', 'overthrows', 'overdimension', 'overstatement', 'overaggravity', 'superstate', 'overstated', 'ataten', 'highness', 'overstate', 'overscaleness', 'overstatement', 'overheated', 'excessiveness', 'overdome', 'overpower', 'overstatement', 'largeness', 'overuse', 'overlargeness', 'oversizing', 'overpopulation', 'oversize', 'overpower', 'overlargeness', 'overdome', 'overstated', 'oversize', 'overstate', 'overlargeness', 'overtension', 'overstated', 'excessiveness', 'oversize']"
a B vitamin that prevents beriberi ; maintains appetite and growth,thiamin,0,"['abstinence', 'biod', 'kilooxide', 'urea', 'sophidextrinine', 'beriberin', 'ammonium', 'beta', 'bile', 'hydrosulfate', 'abracite', 'deficitant', 'amylase', 'tachynoide', 'glycine', 'oseine', 'beribode', 'drooling', 'ribohydrate', 'phosphorylin', 'antidiamin', 'renarcissin', 'antivorcinate', 'biffusion', 'beriberi', 'b', 'carbide', 'anoide', 'antipoitin', 'vitamin', 'beta', 'tapoxide', 'beriberin', 'acn', 'berimerol', 'bilioin', 'vitamin', 'beriberol', 'inflorescent', 'anthinase', 'precaroline', 'tasmine', 'antiberimant', 'hexacyclone', 'alkali', 'glycerin', 'phosphoricin', 'beriberin', 'beriborone', 'adipine', 'beta', 'bhesal', 'deficient', 'psd', 'cobsin', 'vitamin', 'serine', 'tanidine', 'bebrix', 'buenine', 'beriberin', 'acetyl', 'gildentocrate', 'beta', 'beta', 'persia', 'obtus', 'pelinatin', 'balsam', 'antiberiberin', 'probiotic', 'drooling', 'abbreviate', 'neophytide', 'bbh', 'abavigant', 'ain', 'benzopropane', 'beta', 'enhydroethylamine', 'vexin', 'beta', 'pessimism', 'beribero', 'beorin', 'beribamin', 'beriberite', 'beriberite', 'beriberic', 'beriberase', 'beriberin', 'asthone', 'br', 'adipine', 'necrovitamin', 'beetle', 'phlegmuride', 'bbs', 'stephenode', 'carboxylase']"
one part in a million equal parts,millionth,1,"['millionth', 'million', 'millionth', 'millionon', 'millions', 'million', 'millionth', 'millions', 'million', 'millions', 'million', 'million', 'part', 'millionth', 'mi', 'million', 'quarter', 'millionth', 'millionth', 'million', 'million', 'millionth', 'millionaire', 'milliliter', 'cent', 'millionth', 'millionth', 'millionth', 'millionth', 'million', 'millions', 'millionth', 'billion', 'million', 'millionth', 'million', 'million', 'billion', 'millionth', 'millionth', 'million', 'millionth', 'millionth', 'millionth', 'million', 'millionth', 'illion', 'millionth', 'million', 'literate', 'fraction', 'millionth', 'million', 'millionth', 'million', 'million', 'billionth', 'million', 'hundredth', 'millionth', 'million', 'tack', 'millionth', 'million', 'million', 'dollar', 'million', 'million', 'millionth', 'million', 'million', 'million', 'millionth', 'million', 'million', 'millionth', 'million', 'millionth', 'millionth', 'billion', 'millionth', 'million', 'million', 'tso', 'million', 'six', 'million', 'miillion', 'millionth', 'billion', 'millionth', 'aillion', 'millions', 'million', 'millionth', 'million', 'millionthth', 'millionth', 'millionth', 'liter']"
the warmest season of the year ; in the northern hemisphere it extends from the summer solstice to the autumnal equinox,summertime,55,"['taurus', 'jubilee', 'summer', 'nihilism', 'spring', 'sun', 'summer', 'ree', 'somali', 'thesaurus', 'summers', 'sunflunder', 'sylvinice', 'summer', 'cold', 'equinox', 'winter', 'equinox', 'summers', 'southwestern', 'june', 'spring', 'gloria', 'summer', 'winters', 'midsummer', 'summer', 'autumn', 'midsummer', 'eucalyptus', 'august', 'monsoon', 'jubilee', 'summer', 'winter', 'indonesia', 'bospora', 'ebony', 'ebb', 'arctic', 'frostbite', 'remy', 'summer', 'summer', 'neocsalonia', 'tiscad', 'summer', 'frosty', 'summer', 'autumn', 'january', 'erholsday', 'frostbite', 'winter', 'summertime', 'midsummer', 'summer', 'equinox', 'winter', 'spring', 'equinox', 'marshals', 'summer', 'brise', 'summer', 'summer', 'midsummer', 'summer', 'equinox', 'winter', 'friday', ' Commentation', 'spring', 'saturday', 'summer', 'springtime', 'summers', 'winter', 'summer', 'november', 'late spring', 'spring', 'summer', 'summer', 'summer', 'summer', 'november', 'winter', 'spring', 'snow', 'spring', 'summers', 'mongladesh', 'summer', 'tequitropin', 'springtime', 'autumn', 'season', 'april', 'winter']"
a path set aside for walking,paseo,0,"['route', 'trail', 'path', 'path', 'stalls', 'trail', 'paddling', 'runs', 'walking', 'path', 'route', 'trail', 'trail', 'track', 'steps', 'course', 'path', 'trail', 'trail', 'path', 'path', 'path', 'walking', 'path', 'path', 'path', 'trail', 'tracks', 'trail', 'trail', 'track', 'route', 'route', 'rout', 'route', 'promenade', 'pip', 'sweeping', 'path', 'walking', 'path', 'trail', 'journey', 'pff', 'tracking', 'trail', 'pathway', 'trails', 'course', 'stepping', 'track', 'trail', 'walking', 'trailing', 'paddling', 'ranging', 'walks', 'trail', 'tracks', 'walking', 'routes', 'running', 'path', 'course', 'walking', 'road', 'track', 'walkway', 'paddling', 'path', 'parcours', 'path', 'path', 'trail', 'tracks', 'track', 'path', 'trail', 'teem', 'track', 'track', 'runs', 'trail', 'hiking', 'runs', 'trails', 'tray', 'tracks', 'path', 'trail', 'pff', 'walking', 'walked', 'path', 'track', 'pente', 'downpath', 'walking', 'path', 'trail']"
a person who belongs to the political left,collectivist,0,"['linky', 'leftist', 'leftist', 'left', 'leftist', 'political', 'linkisian', 'gauche', 'leftist', 'gauche', 'gaudy', 'leftist', 'gauche', 'leftist', 'gauche', 'left', 'leftist', 'gaucheistic', 'leftist', 'gauche', 'leftist', 'leftist', 'leftist', 'leftist', 'left', 'mp', 'link', 'leftist', 'gauche', 'left', 'left', 'leftist', 'left', 'leftist', 'laussian', 'leftist', 'leftist', 'leftist', 'lefted', 'leftist', 'leftist', 'leftist', 'leftist', 'leftist', 'rightistic', 'leftman', 'leftist', 'gauche', 'leftist', 'right', 'leftist', 'linke', 'leftist', 'leftist', 'leftist', 'leftist', 'right', 'leftist', 'left', 'leftist', 'leftist', 'left', 'leftist', 'leftist', 'leftist', 'leftist', 'leftist', 'left', 'democrat', 'stângists', 'left', 'gauche', 'gauche', 'leftie', 'leftist', 'left', 'left', 'leftist', 'lefty', 'leftist', 'leftde', 'leftist', 'leftist', 'leftist', 'leftist', 'left', 'leftist', 'lisp', 'leftist', 'gauche', 'leftaholic', 'linkie', 'leftist', 'left', 'leftist', 'gauche', 'leftist', 'leftist', 'gauche', 'leftist']"
exaggeratedly proper,prim,0,"['tho', 'th', 'proper', 'apt', 'right', 'proper', '', 'pious', 'frankly', 'sass', 'rightly', 'right', 'good', 'ey', 'apt', 'clever', 'edgy', 'proper', 'bare', 'oh', 'true', 'just', 'right', 'addition', 'proper', 'aop', 'adagio', 'gutted', 'apt', 'jab', 'right', 'sure', 'exact', 'ok', 'real', 'just', 'bon', 'nee', 'proper', 'overly', 'too', 'ape', 'too', 'eichp', 'arrogant', 'proper', 'reasonable', 'spright', 'proper', 'adamant', 'proper', 'proper', 'me', 'odd', 'gut', 'eg', 'savage', 'exaggeratedly', 'ane', 'just', 'fucked', 'righteous', 'damn', 'gull', 'blar', 'slug', 'sa', 'proper', 'good', 'pious', 'dd', 'good', 'to', 'admonish', 'damn', 'ok', 'hoop', 'good', 'ach', 'delicacy', 'indebted', 'nao', 'sembling', 'right', 'the', 'proper', 'heard', 'enough', 'if', 'proper', 'good', 'rew', 'right', 'gut', 'proper', 'blat', 'good', 'rufflious', 'proper', 'proper']"
affected manners intended to impress others,airs,0,"['devil', 'impressing', 'impression', 'touched', 'osprey', 'impress', 'impressionistic', 'tlitz', 'impressing', 'impress', 'impressionism', 'squint', 'impressed', 'humor', 'touch', 'impressing', 'impression', 'impress', 'impressing', 'ed', 'cheerful', 'wit', 'impressee', 'luring', 'impressed', 'impressing', 'impress', 'eye', 'touch', 'impact', 'impression', 'touch', 'impressing', 'impression', 'eyes', 'resoundingly', 'touch', 'artwork', 'viscous', 'cheering', 'indie', 'impress', 'embarrassment', 'impressing', 'wit', 'intimate', 'impression', 'impress', 'greeting', 'klood', 'impressing', 'impress', 'touch', 'eye', 'punch', 'impress', 'impress', 'impression', 'impress', 'impress', 'todo', 'treble', 'impressing', 'dodging', 'computation', 'hum', 'paint', 'tonning', 'doodle', 'lyricism', 'touch', 'impressioning', 'impress', 'impressing', 'oll', 'peeping', 'touch', 'embroiled', 'bromure', 'humor', 'impress', 'impress', 'style', 'stunt', 'impressing', 'impress', 'art', 'impressing', 'slicky', 'impress', 'aaa', 'impress', 'impress', 'amusing', 'impress', 'impress', 'impress', 'impressed', 'impression', 'hedonistic']"
hired for the exclusive temporary use of a group of travelers,leased,0,"['shuttle', 'holiday', 'stays', 'charter', 'rented', 'hire', 'hire', 'scout', 'shopper', 'hired', 'stay', 'tour', 'rout', 'travelers', 'trip', 'hire', 'fly', 'apvis', 'scout', 'hire', 'tours', 'tour', 'solo', 'holiday', 'vacation', 'opartary', 'idaily', 'lim', 'hire', 'staffed', 'adn', 'accomodation', 'lug', 'limousine', 'holiday', 'trip', 'cabin', 'charter', 'bus', 'ruts', 'tripman', 'scamp', 'guestry', 'hotel', 'tour', 'fly', 'reservation', 'booking', 'tour', 'tour', 'trip', 'rut', 'reserved', 'trips', 'reserved', 'trip', 'vacation', 'eavesdrop', 'camp', 'airline', 'travelier', 'solo', 'vacationing', 'vacation', 'emigrant', 'charter', 'hire', 'traveler', 'envoy', 'stay', 'traveller', 'trip', 'tour', 'rented', 'vac', 'vacanciate', 'traveler', 'vacation', 'group', 'travelerslist', 'hire', 'trip', 'travel', 'hired', 'stay', 'teasing', 'for', 'tokyo', 'traveler', 'vacation', 'rout', 'retrant', 'travelers', 'private', 'travel', 'vacationed', 'traveling', 'stay', 'visa', 'chopper']"
( often followed by ` with ' ) damaged throughout by numerous perforations or holes,riddled,0,"['slicing', 'overholled', 'oil', 'engulfed', 'pave', 'nebulous', 'pinched', 'porous', 'befcond', 'hole', 'tamped', 'holey', 'clogged', 'emo', 'oboe', 'slugged', 'dribbled', 'drilled', 'drilled', 'drilled', 'furrowed', 'perforated', 'perforated', 'perforated', 'slick', 'drilled', 'parforated', 'corroded', 'depressed', 'tarnished', 'drilled', 'clumping', 'troubling', 'occ bambooted', 'thinning', 'bended', 'clumping', 'parforated', 'tearing', 'perforated', 'clogged', 'drilled', 'perforated', 'perforated', 'perforated', 'damaged', 'perforated', 'tarnished', 'trich', 'perforated', 'chipped', 'anthocyane', 'troubling', 'scudding', 'hame', 'infested', 'perforated', 'perforated', 'brisled', 'hole', 'drilled', 'perforated', 'thudding', 'spraining', 'perforated', 'shaped', 'rotted', 'tore', 'perforate', 'dangled', 'tangled', 'tusk', 'perforated', 'perforated', 'perforated', 'perforated', 'perforated', 'buried', 'quadrubble', 'crackling', 'perforated', 'ruined', 'perforated', 'chown', 'perforated', 'esplanadasis', 'perforated', 'perforated', 'holed', 'splints', 'slouch', 'damaged', 'perforate', 'perforated', 'corroded', 'patchy', 'corroded', 'blighted', 'perforated', 'perforate']"
excel or defeat in a game,outplay,0,"['down', 'defeat', 'wins', 'draw', 'outbreak', 'beaten', 'thrash', 'draw', 'impress', 'lose', 'disappoint', 'rushing', 'slap', 'beat', 'slipped', 'scores', 'beats', 'scudding', 'beat', 'slip', 'beat', 'defeated', 'pit', 'win', 'beats', 'draw', 'beaten', 'disappoint', 'slip', 'impress', 'sway', 'defeat', 'stacked', 'defeat', 'pitting', 'outspar', 'finish', 'outdinning', 'foul', 'beaten', 'clinch', 'beaten', 'scoring', 'win', 'jit', 'disappoint', 'dall', 'defeat', 'twelfth', 'beat', 'defeat', 'miss', 'throw', 'fumble', 'stifling', 'misses', 'outdo', 'dall', 'outrushing', 'proving', 'excel', 'excel', 'gouge', 'slipping', 'slip', 'defeat', 'defeated', 'outfield', 'scor', 'defeat', 'win', 'clinched', 'victory', 'win', 'slip', 'devil', 'win', 'defeat', 'scores', 'pit', 'disappoint', 'beat', 'blaze', 'bowl', 'lost', 'clinch', 'impress', 'lose', 'pulsated', 'triumph', 'elated', 'stacked', 'miss', 'scoring', 'outfated', 'fouling', 'defeat', 'outthrashed', 'defeat', 'stumble']"
