Description,Solution,Prediction rank,Predictions
someone who spins ( who twists fibers into threads ),spinner,1,"['spinner', 'spiner', 'spinner', 'spinner', 'spinder', 'rinner', 'spinder', 'spinner', 'spinr', 'twirler', 'spinler', 'splicer', 'tinker', 'troller', 'sifter', 'nerd', 'spiner', 'spinker', 'spider', 'spinger', 'spiker', 'spinspinner', 'spinter', 'spiler', 'rinker', 'spiking', 'rictor', 'ripper', 'stoker', 'spindler', 'twirl', 'striker', 'swist', 'spiner', 'rotor', 'spinster', 'snare', 'strider', 'twister', 'rammer', 'rotator', 'dredge', 'spinder', 'spigler', 'rudder', 'fender', 'spinner', 'rist', 'switch', 'spineering', 'truncher', 'threader', 'spinler', 'spinger', 'twirler', 'trawler', 'spinker', 'spineer', 'caster', 'jacks', 'spinter', 'spider', 'drew', 'drench', 'tacker', 'spiker', 'spinning', 'spinner', 'spiner', 'spiler', 'spiking', 'spinman', 'joggler', 'spinster', 'spindler', 'dreist', 'spinie', 'thinning', 'spinist', 'tangler', 'rotor', 'tipped', 'twirl', 'torso', 'spiner', 'rotter', 'droop', 'rammers', 'spinder', 'joggle', 'troller', 'rammer', 'rotator', 'spinner', 'dreaded', 'spinr', 'drecker', 'spigler', 'twirling', 'spinder']"
a sweetish crystalline amino acid involved in the synthesis by the body of cysteine,serine,0,"['cysteine', 'cystine', 'cystinine', 'cystin', 'cystein', 'cystazine', 'cysteol', 'cystinol', 'cystiazine', 'kylazine', 'cystinoid', 'cysteine', 'cystitin', 'cystinase', 'cystyl', 'cystaline', 'cyanocyanin', 'cysine', 'cystiase', 'cysin', 'cystosin', 'cysamine', 'cystiosin', 'cystine', 'cystinosin', 'cystosine', 'cystite', 'cystiamin', 'kylasine', 'cysteamin', 'sylacamine', 'cytamine', 'cystea', 'cystain', 'cystamin', 'cystiac', 'cyne', 'cystia', 'cystidine', 'kyla', 'cyse', 'cs', 'cystina', 'cystamide', 'cystin', 'cystic', 'cisaline', 'cystiaceamin', 'cysteaceamin', 'cystiacin', 'cystocannabin', 'cystazine', 'cystinine', 'cystosteamin', 'ketamine', 'cytokinesine', 'niacin', 'cystosterase', 'cystiaceade', 'cytokine', 'ceramide', 'cystine', 'cystacin', 'cystocannaline', 'cystiacea', 'cystiacean', 'cystiacealine', 'cystaline', 'cisarine', 'cysteaceade', 'cystocyline', 'cystocannamine', 'cystidine', 'cytokline', 'cystocylase', 'cystiaceale', 'cystinamide', 'cystocytic', 'cystosterol', 'cysteide', 'cysteacean', 'cystite', 'kyleine', 'cystiamine', 'cysteamine', 'glyceride', 'glycerol', 'cisamin', 'glyceryl', 'cystamin', 'kylaline', 'nitacin', 'glyceramide', 'cytokrine', 'cystiaceazin', 'cystocin', 'cystiacein', 'cystosteam', 'cystid', 'cyst']"
a rapid series of short loud sounds ( as might be heard with a stethoscope in some types of respiratory disorders ),rale,0,"['symphony', 'stethoscope', 'snorting', 'scout', 'scouting', 'swelled', 'sputtering', 'scouts', 'shivering', 'snarled', 'saxophon', 'swarming', 'squeaking', 'scuffle', 'acoustic', 'slashing', 'squeaky', 'slurring', 'scoured', 'snarl', 'saxophone', 'slinging', 'squirt', 'snort', 'squatting', 'scream', 'squirting', 'screaming', 'trumping', 'swarm', 'acoustics', 'acousticism', 'squat', 'squelched', 'squealing', 'snarling', 'stethoscopy', 'symphonies', 'saxoscope', 'stymie', 'slash', 'squeaker', 'spit', 'acousts', 'flutter', 'acoustically', 'styma', 'acoustum', 'acoustical', 'stethoskop', 'stethosis', 'saxopod', 'jit', 'acoustology', 'symphonis', 'squirts', 'stethoscope', 'symphony', 'brusque', 'reverberation', 'buzzing', 'swoop', 'sting', 'sputtering', 'snarled', 'scuffle', 'choo', 'squeaking', 'scrip', 'spectrophotometer', 'slithering', 'scud', 'scream', 'squeaky', 'slurring', 'snarl', 'snorting', 'scribble', 'stoop', 'swarm', 'squatting', 'scouting', 'phonoscope', 'scrimp', 'saxophone', 'snark', 'summing', 'symphonic', 'slew', 'saxophon', 'scat', 'twitching', 'crocodile', 'ding', 'symphoscope', 'saxon', 'crocophony', 'scavenger', 'slapping', 'slash']"
indicate by signs,presage,0,"['signify', 'indicating', 'indicate', 'sign', 'signs', 'indicated', 'indicated', 'signal', 'inscribed', 'signify', 'ensign', 'signaling', 'signature', 'indicate', 'sign', 'signs', 'indicted', 'indicating', 'signaled', 'pointing', 'signified', 'signifying', 'indicate', 'annotated', 'affix', 'ascribed', 'sig', 'indicating', 'indicator', 'ad', 'indicate', 'annotate', 'insign', 'indicated', 'signal', 'ap', 'indicator', 'signed', 'signified', 'indication', 'sigify', 'spotting', 'indicate', 'sign', 'signs', 'insignify', 'inscription', 'displaying', 'inscribed', 'id', 'signify', 'indicates', 'signaling', 'marked', 'ensign', 'indicatively', 'tagging', 'signature', 'denote', 'indicating', 'p', 'if', 'pointing', 'indic', 'indicted', 'signified', 'bens', 'indicat', 'signifying', 'indicated', 'indicated', 'signal', 'indicator', 'signed', 'sig', 'indication', 'indicate', 'sign', 'signs', 'affix', 'ascribed', 'indicating', 'insign', 'indicator', 'imprint', 'indicates', 'signified', 'marked', 'prick', 'symbolize', 'identifying', 'indicatory', 'toning', 'ap', 'identifie', 'indication', 'indicate', 'annotated', 'traces', 'indicting']"
a contest or fight ( especially between boxers or wrestlers ),bout,59,"['clash', 'clashing', 'clashed', 'scuffle', 'controversy', 'dribble', 'dribbling', 'commutation', 'matchup', 'contested', 'contest', 'pitting', 'squandered', 'snatching', 'squatting', 'scouts', 'vying', 'scouting', 'clash', 'pff', 'slugging', 'clashes', 'squandering', 'squat', 'slam', 'match', 'battle', 'fucking', 'rowing', 'fah', 'squatter', 'fag', 'dredging', 'snatch', 'scudding', 'fluttering', 'squiggle', 'scout', 'commuting', 'squattering', 'flurry', 'boxing', 'squander', 'controversies', 'drubbing', 'slammed', 'disputing', 'jit', 'stag', 'clashed', 'famine', 'contest', 'brawl', 'tally', 'debacle', 'dribbles', 'jockey', 'flies', 'bout', 'var', 'knockout', 'scuffled', 'gimp', 'fight', 'pit', 'hammered', 'rout', 'fuck', 'gimmick', 'rivalry', 'nip', 'fought', 'dribbled', 'squiggles', 'clash', 'matchup', 'scuffles', 'contested', 'competition', 'pitting', 'encountering', 'splits', 'conjure', 'rematch', 'ring', 'squanding', 'tournament', 'bidding', 'match', 'compatriot', 'kickoff', 'indiscretion', 'dribble', 'dribbling', 'battle', 'mismatch', 'fabled', 'dribbler', 'tie', 'hammers']"
hare - like rodent of the pampas of Argentina,mara,0,"['hare', 'pampa', 'hares', 'pampas', 'haree', 'harry', 'haring', 'harey', 'har', 'roe', 'pamparos', 'pegasus', 'harel', 'rodeo', 'haret', 'pampay', 'hared', 'hael', 'hara', 'hareman', 'hareing', 'hoe', 'harea', 'rodent', 'pampah', 'raped', 'harle', 'grae', 'pampao', 'haye', 'harem', 'hee', 'hye', 'maroon', 'pampai', 'hareh', 'pampalion', 'harp', 'hae', 'hame', 'jacks', 'pampar', 'harep', 'dutchman', 'haro', 'bee', 'he', 'hare', 'har', 'feline', 'rode', 'harry', 'haring', 'dunna', 'delhi', 'heralding', 'dutch', 'libel', 'pegasus', 'poe', 'pampa', 'madison', 'char', 'pike', 'bassinet', 'duncan', 'rodent', 'pia', 'tiger', 'deer', 'marooned', 'harle', 'libra', 'gallant', 'liar', 'cob', 'fidget', 'fiddler', 'haren', 'dawdle', 'maroon', 'jeff', 'harrier', 'fiddlehead', 'harp', 'libe', 'brawl', 'horo', 'pampas', 'pampan', 'dunker', 'coriander', 'hoop', 'dunny', 'lilac', 'mole', 'hule', 'dunnon', 'share', 'harrying']"
in a precocious manner,precociously,1,"['precociously', 'precociously', 'precocily', 'precocciously', 'precocily', 'precocicciously', 'precocieusely', 'precocly', 'precocibly', 'precocously', 'precocciously', 'precocociously', 'precocitiously', 'prcociously', 'precocisously', 'precocively', 'precocically', 'precoccciously', 'precociiously', 'precocitously', 'precocably', 'pretcociously', 'precocciously', 'precocchiously', 'precociably', 'precocially', 'precocarily', 'precocariously', 'precoccily', 'precoccously', 'precoccly', 'precocutionly', 'precocicly', 'preciously', 'precoccily', 'precocally', 'precociily', 'precococily', 'precociccily', 'precocitily', 'precocciably', 'precoccially', 'precocitially', 'precocciousously', 'precocciousally', 'precoccifully', 'precociously in', 'preciously', 'a precocily', 'neolithic', 'a precocious', 'precinctively', 'precicocily', 'a precocively', 'a precocibly', 'preciously', 'equilibratically', 'stoopily', 'a precocically', 'prematurely', 'precieusely', 'precinctically', 'precicocively', 'precicocically', 'precariously', 'a precocably', 'reluctably', 'dreofully', 'equilibically', 'neoliberally', 'drenchively', 'prekiously', 'nociously', 'neemily', 'stoopically', 'neophytic', 'drenchfully', 'pettyly', 'precucciously', 'precoucousically', 'a precocity', 'stoop', 'neolithically', 'neoplasmic', 'precigiogio', 'precoviciously', 'neeming', 'reluctively', 'drenchically', 'presumably', 'prepicciously', 'neoliberal', 'neapolitan', 'precoviously', 'necrotically', 'neoclassic', 'neem', 'tainted', 'neophyll', 'precibly']"
a small natural hill,hammock,0,"['hill', 'tavern', 'slouch', 'slopped', 'slops', 'slacks', 'roo', 'savanna', 'cliff', 'pebble', 'stoop', 'columbia', 'sylvan', 'sandhill', 'ridged', 'kook', 'shack', 'scout', 'slop', 'neolith', 'scouts', 'hill', 'scull', 'sloo', 'slush', 'tassel', 'hamlet', 'crock', 'spouting', 'stoops', 'slur', 'sands', 'spl', 'slick', 'shackled', 'slugging', 'horo', 'slat', 'moors', 'slug', 'slurring', 'ridge', 'jupiter', 'spout', 'rooster', 'kooka', 'gill', 'shill', 'hilltop', 'knuckle', 'hillside', 'tassell', 'sleeve', 'hammered', 'hulk', 'gorge', 'horoe', 'kooki', 'ham', 'sapphire', 'sloe', 'sandhills', 'squirt', 'snaking', 'sylva', 'gleaming', 'peg', 'scullin', 'brook', 'sleet', 'squirting', 'snorting', 'scudding', 'knap', 'snort', 'cliff', 'pebble', 'hill', 'slopped', 'skulk', 'foothill', 'squid', 'downhill', 'apron', 'scud', 'jook', 'skulking', 'cram', 'craw', 'lisbon', 'squire', 'geordie', 'ming', 'london', 'ridged', 'lupus', 'shack', 'stoop', 'jug', 'knab']"
in or to another place,elsewhere,1,"['elsewhere', 'abroad', 'elsewhere', 'torpedoing', 'overseas', 'in', 'affluent', 'abroad', 'elsewhere', 'irradiated', 'inland', 'enlarging', 'ohio', 'ostracized', 'obverse', 'ashore', 'awa', 'apex', 'irradiate', 'afore', 'toiling', 'therefor', 'overseas', 'in', 'ostracizing', 'interstate', 'enfield', 'aback', 'ottawa', 'either', 'awry', 'thereto', 'awol', 'irradiating', 'tormento', 'upping', 'oh', 'adobe', 'outside', 'abroad', 'obversely', 'pn', 'afghan', 'irradiation', 'hors', 'osway', 'elsewhere', 'ostracy', 'opportune', 'therein', 'afield', 'nack', 'away', 'ostracis', 'enloo', 'obstruct', 'affluence', 'toning', 'io', 'furthering', 'commuting', 'thereabout', 'officiating', 'op', 'apn', 'fore', 'adrift', 'undetected', 'ups', 'neb', 'appoint', 'toe', 'october', 'undefeated', 'torment', 'outward', 'commutation', 'englise', 'externally', 'affluent', 'inland', 'orally', 'onsite', 'thereunder', 'byway', 'commutating', 'overseas', 'incoming', 'in', 'anorexic', 'irradiated', 'horloge', 'horse', 'hor', 'or', 'ton', 'englising', 'overland', 'somewhere', 'englisch']"
covered with water,flooded,3,"['aqueous', 'watery', 'flooded', 'eauty', 'watered', 'swamped', 'bathed', 'beetled', 'sulky', 'hydrated', 'saline', 'eauy', 'stocked', 'flushed', 'eared', 'slick', 'hydrated', 'aquila', 'beety', 'hydrating', 'beetle', 'sullied', 'savage', 'sandy', 'aqueduct', 'slat', 'iced', 'eye', 'hydrate', 'submerged', 'lakey', 'flooded', 'covered', 'slopped', 'aqueous', 'apron', 'awry', 'aquatic', 'watercovered', 'lavatory', 'watery', 'ice', 'alkaline', 'hydrated', 'congenial', 'stocked', 'rehydrated', 'impermeable', 'raked', 'smear', 'drier', 'arid', 'spicy', 'sulky', 'drained', 'sprite', 'spewed', 'sour', 'slick', 'lacquer', 'covered', 'hydrated', 'wassercovered', 'alkaloid', 'sully', 'eauly', 'smudge', 'moored', 'congeal', 'clogged', 'impermanent', 'sprained', 'replete', 'congested', 'submerged', 'perched', 'rin', 'sullied', 'spout', 'duplex', 'flooded', 'waterproof', 'aqueduct', 'overwater', 'soaking', 'oceanic', 'pumped', 'bottled', 'imperturbed', 'lacquered', 'tepid', 'impervious', 'irrigate', 'salted', 'aqueous', 'femur', 'impure', 'lacquery', 'impurity', 'tanned']"
bumped or shaken jerkily,jolted,10,"['bumps', 'jerk', 'jerky', 'bumped', 'bumping', 'jerkish', 'bump', 'slaps', 'jerking', 'jolted', 'jolting', 'jerks', 'jolt', 'ruffled', 'scuffle', 'stoops', 'jerky', 'jigger', 'jumbled', 'stumbling', 'squat', 'swooping', 'joggle', 'ruffle', 'slam', 'slapped', 'swoon', 'jerked', 'jerk', 'jerking', 'snicker', 'jiggle', 'bumps', 'shakes', 'chuckle', 'bumping', 'jerky', 'bumpy', 'jumble', 'shuffled', 'bumped', 'rummaging', 'bump', 'heave', 'jit', 'twirling', 'choo', 'rattled', 'bobble', 'shuffle', 'chuck', 'numbing', 'jerkish', 'muddled', 'rummage', 'twirl', 'tump', 'bumps', 'roaring', 'shake', 'jerkly', 'heaf', 'jerking', 'groggy', 'scrabble', 'brash', 'muddle', 'jerke', 'jerky', 'jigger', 'crook', 'cocky', 'jerkling', 'juggle', 'muck', 'blabber', 'joh', 'knickling', 'jerker', 'jerked', 'choppy', 'piggyback', 'jerk', 'scrawled', 'bum', 'haggle', 'bump', 'prick', 'prickly', 'knicker', 'jug', 'fouled', 'jig', 'jerks', 'bumping', 'giggle', 'bumpy', 'punk', 'hurled', 'jib']"
an impudent or insolent rejoinder,backtalk,0,"['impudent', 'rejoinder', 'insolent', 'repugnant', 'reverberant', 'retort', 'remorse', 'robbing', 'repudant', 'resembling', 'reverberator', 'refractor', 'reverting', 'reclaimer', 'resemblance', 'recombined', 'relegation', 'reverberating', 'reed', 'recombine', 'remorder', 'refractory', 'receptacle', 'reverberate', 'restraining', 'reverberent', 'reeve', 'jolting', 'reclaim', 'remitter', 'repudent', 'reem', 'reverberation', 'rout', 'routing', 'retreated', 'reintegrator', 'repugnent', 'reclaimed', 'knuckle', 'repuder', 'retorting', 'reverberer', 'insolent', 'resemblant', 'knap', 'rebut', 'reeding', 'neolith', 'snaking', 'retorter', 'refracturing', 'repugnante', 'remordering', 'reeming', 'remit', 'rejoinder', 'nip', 'recoil', 'reinder', 'rebuff', 'snarl', 'resolute', 'recompense', 'aspirant', 'vindicated', 'recoiling', 'knuckling', 'snarled', 'abbreviate', 'rebench', 'robbing', 'abbreviated', 'vindicate', 'knuckled', 'knab', 'rebeach', 'cadenced', 'recomputed', 'recoiler', 'cock', 'condenser', 'rapture', 'recompute', 'resemblance', 'submerger', 'rebecca', 'retracted', 'reformed', 'snarling', 'reclaim', 'resolent', 'cynical', 'retort', 'sucker', 'recompuder', 'knuckles', 'reload', 'restraining', 'reconnected']"
exacting especially about details,finicky,0,"['exacting', 'exact', 'arduous', 'exigent', 'precise', 'rigorous', 'extricuous', 'exacting', 'criterion', 'idiocious', 'scrupulous', 'exactuous', 'precious', 'rigorious', 'certific', 'exact', 'exacted', 'accretive', 'stringent', 'precise', 'exiguous', 'extricious', 'exactious', 'exactive', 'entail', 'extrious', 'idiotic', 'citric', 'extrictric', 'extro', 'impractical', 'specific', 'accuruous', 'certifying', 'delicacy', 'circling', 'extricing', 'ambiguous', 'requiring', 'extrictive', 'excruciating', 'idling', 'demanding', 'cerebrant', 'exact', 'rigorous', 'criterion', 'arduous', 'oblique', 'exigent', 'precise', 'crucisome', 'anguish', 'scruple', 'implicative', 'scrupling', 'extricuous', 'inexplicative', 'exacting', 'scruples', 'inexplicable', 'scrupulously', 'exactious', 'exactive', 'curtailment', 'strict', 'specific', 'relicuous', 'obverse', 'inextricable', 'obscene', 'cerebrous', 'anguishish', 'excruciant', 'curtailable', 'particular', 'cervative', 'excruciatory', 'cruciating', 'acridic', 'curtailing', 'extricant', 'inextrictric', 'delicious', 'specialized', 'idly', 'priceless', 'urgent', 'obvious', 'revealing', 'rigorously', 'oblig', 'anguishing', 'extracision', 'extrictric', 'cocky', 'demanding', 'exactuous', 'fasting', 'delicacie']"
a figure of speech that expresses a resemblance between things of different kinds ( usually formed with ` like ' or ` as ' ),simile,0,"['resemblance', 'phrasing', 'semblance', 'equilibrium', 'equivocal', 'emblasy', 'etiquette', 'eponym', 'emblazone', 'euphony', 'emoji', 'emblazoned', 'lexicon', 'eloquent', 'equivoca', 'equivocum', 'articulation', 'esquire', 'kook', 'enigma', 'em', 'esthetic', 'etym', 'analogy', 'equilibre', 'equivoco', 'asymmetry', 'epoch', 'emblazon', 'teh', 'similarity', 'figurative', 'emulation', 'i', 'ana', 'as', 'o', 'shaped', 'theorem', 'ane', 'ay', 'similar', 'composite', 'e', 'y', 'enchantment', 'narrator', 'compositor', 'amorph', 'symmetry', 'ti', '', 'synchronism', 'fabled', 'melancholy', 'like', 'semblance', 'ressemblance', 'rhizom', 'compositing', 'lyricism', 'numbing', 'm', 'libra', 'lyrical', 'composit', 'lyra', 'narrette', 'libel', 'mute', 'liar', 'type', 'narr', 'tetratype', 'monologue', 'melancholic', 'teem', 'narrate', 'symmetrical', 'epithet', 'as', 'morphosis', 'enigma', 'gimp', 'similarity', 'synchronic', 'fem', 'similar', 'rhizome', 'compositary', 'knap', 'resemble', 'synonym', 'dummy', 'dubbed', 'frank', 'lisp', 'emoji', 'parody', 'mechanistic']"
dark brown to black mica found in igneous and metamorphic rock,biotite,0,"['neolithium', 'neolithic', 'gyronite', 'glycerin', 'linonite', 'glycerol', 'saline', 'sulfate', 'tetranite', 'niacin', 'sandstone', 'sapphire', 'mica', 'sylonite', 'lilac', 'glyceride', 'magma', 'maronite', 'gyrus', 'roe', 'acetylene', 'sulfium', 'glycine', 'tana', 'sulfide', 'sulfonite', 'glycephalus', 'tan', 'oleonite', 'acetyl', 'sulfa', 'neolith', 'glycemic', 'neolithus', 'arginonite', 'tetraphynite', 'neolitho', 'tans', 'neolithica', 'glyceryl', 'glyceros', 'glycerine', 'linoleum', 'argina', 'acetyl mica', 'argino', 'argon', 'sprite', 'linole', 'neolithice', 'savon', 'tetraphyll', 'linolenite', 'tane', 'nip', 'neolithine', 'tin', 'syra', 'lin', 'gyroe', 'oleo', 'tetraphyl', 'glycephalic', 'sulfatenite', 'sulfanite', 'neolitha', 'linolea', 'rhyming', 'chlorid', 'acetylamine', 'mica', 'ole', 'acetylium', 'chrysanty', 'chrysal', 'acetylène', 'lisbon', 'styrite', 'acetylmine', 'chryse', 'chloride', 'acetymium', 'gale', 'styrus', 'acetyle', 'chloridium', 'glycerin', 'styrin', 'sapphire', 'acetone', 'chromium', 'eucalyptic', 'acetylate', 'glycerol', 'sandstone', 'acetyst', 'acetyla', 'sulfate', 'acetylen', 'acetylmin']"
a collection of dried plants that are mounted and systematically classified for study,herbarium,0,"['plantaculture', 'flora', 'sorghum', 'planterie', 'stocked', 'scallion', 'treed', 'horticulture', 'scala', 'weeds', 'scald', 'potted', 'plantery', 'saline', 'salina', 'scad', 'collection', 'savage', 'savor', 'sandweed', 'sage', 'spotting', 'mullet', 'spout', 'calorimeter', 'weeding', 'tassel', 'plantain', 'selvage', 'dill', 'figs', 'weed', 'composting', 'sry', 'cataloging', 'tan', 'fay', 'rummage', 'fig', 'plantaria', 'tweed', 'catalog', 'cropper', 'scrip', 'deer', 'list', 'ripe', 'planter', 'scout', 'treeplant', 'planterie', 'stocked', 'corned', 'seedling', 'horticultural', 'slinging', 'cranberry', 'anthology', 'plant', 'sludge', 'shunting', 'sorghum', 'crip', 'vega', 'calf', 'veg', 'collection', 'tincture', 'staggered', 'scoured', 'potted', 'scribble', 'scouting', 'plantery', 'flora', 'scallion', 'roe', 'pesto', 'roo', 'crop', 'slat', 'sands', 'plants', 'vegill', 'barnyard', 'compost', 'emulsion', 'samura', 'garden', 'scamp', 'shunt', 'tonic', 'jargon', 'catalog', 'jarred', 'catalogue', 'treed', 'frog', 'selverine', 'herbicide']"
made of lead,leaden,0,"['lead', 'lead', 'plomb', 'psd', 'lead', 'python', 'blemish', 'phlegm', 'leaded', 'leed', 'led', 'leadine', 'leadaceous', 'leady', 'leucine', 'leaded', 'p', 'tetramycin', 'linole', 'leucinate', 'tin', 'leade', 'bled', 'teem', 'lin', 'leucocyte', 'pn', 'psp', 'tetravin', 'bleet', 'leucium', 'tael', 'leucash', 'tetranite', 'tetraine', 'leadnite', 'tetraline', 'leucenite', 'pse', 'dpt', 'leadite', 'ply', 'pc', 'plombine', 'lead', 'pyloride', 'bleed', 'psg', 'tan', 'phlegmic', 'leucen', 'tadolin', 'plomby', 'lee', 'pd', 'pylon', 'leuc', 'blee', 'pt', 'plomb', 'dp', 'tee', 'leadolin', 'tilded', 'sulfate', 'led', 'leada', 'ledger', 'thomas', 'niacin', 'leucose', 'leucoid', 'lean', 'plumb', 'leaded', 'python', 'blemish', 'thyme', 'leadine', 'leady', 'leucethane', 'p', 'nihi', 'leadaceous', 'pff', 'thompson', 'leucosa', 'fluorine', 'psd', 'pulverized', 'leucine', 'thorose', 'phlegm', 'leadnite', 'pheroma', 'tiling', 'leucerite', 'pn', 'nip', 'niacit']"
relating to or characteristic of art or artists,artistic,1,"['artistic', 'artistic', 'artistic', 'artistic', 'artifact', 'artificial', 'artistic', 'artisanal', 'etiographic', 'ecstasy', 'artistical', 'artistic', 'kinesial', 'ecstasic', 'etiological', 'ecstatic', 'energetic', 'edifice', 'sculptural', 'artistic', 'ectotic', 'etiography', 'ecological', 'etiologic', 'eclectic', 'artefact', 'koesthetic', 'ectologic', 'ectonic', 'ethic', 'koetonic', 'ectological', 'artorial', 'ethnic', 'ecclesic', 'acoustic', 'artistic', 'kinesian', 'artifactistic', 'esthetic', 'apocryphal', 'eticultural', 'ecstasico', 'ectoral', 'articulous', 'komatic', 'koical', 'koematic', 'artifactal', 'ectographic', 'artic', 'artifactorial', 'ectical', 'koic', 'eccentric', 'artifactic', 'koological', 'kinesiological', 'ectorial', 'articultural', 'artician', 'koetical', 'eclectical', 'artical', 'ecstasical', 'artifact', 'edificious', 'etimatic', 'enticing', 'tectonic', 'arty', 'artificial', 'koetographic', 'pedagogical', 'ecstastic', 'ecstasistic', 'articical', 'koetological', 'ecstasional', 'artific', 'edificeal', 'artistical', 'artful', 'artistic', 'artial', 'artiste', 'symtoric', 'apocrypha', 'apocryptic', 'elegantic', 'symphonic', 'systoric', 'apocalytic', 'sculptural', 'entic', 'artisteal', 'artistically', 'symposia', 'artisteic', 'olympic']"
feeling or expressing regret or sorrow or a sense of loss over something done or undone,regretful,6,"['regretting', 'regretted', 'regretting', 'regrets', 'sorrowed', 'regretful', 'sorrowful', 'grieved', 'remorse', 'regrettful', 'regreted', 'regretted', 'regretting', 'grieving', 'regrettable', 'resentment', 'regrettable', 'mourned', 'regretted', 'sorrowing', 'apprehensive', 'regret', 'regretted', 'displeasure', 'mourning', 'regrettably', 'saddened', 'regrets', 'disgruntled', 'regretless', 'regreting', 'apprehension', 'depreciated', 'deplorable', 'mournful', 'regretfully', 'remorsing', 'regretted', 'diatribe', 'sad', 'regretting', 'regrettless', 'grievous', 'resentful', 'regrettee', 'grief', 'depreciating', 'grieves', 'regrettable', 'diabolical', 'regret', 'regrettance', 'regretting', 'sorrows', 'sorry', 'astonished', 'disconcerted', 'diaspora', 'remording', 'diatribed', 'regrettable', 'regretful', 'condolence', 'diatriated', 'resentment', 'disconcerting', 'regrettful', 'depreciate', 'depreciation', 'grieveed', 'diabolic', 'regrettfully', 'regretfulness', 'regretter', 'appalled', 'regretterous', 'applause', 'remorgase', 'appalachian', 'resenting', 'regrets', 'diapreciate', 'diapreciated', 'dismayed', 'diatriate', 'regretteeful', 'diapreciating', 'sorrowful', 'apologied', 'diabolous', 'regrettably', 'remorah', 'regretty', 'palliative', 'regretless', 'remortance', 'appreciating', 'grieveeeing', 'sad', 'grieveful']"
the semantic role of the animate entity that is passively involved in the happening denoted by the verb in the clause,recipient,0,"['role', 'activity', 'agglomeration', 'emancipation', 'equivalence', 'locust', 'eugeny', 'equivocity', 'equator', 'interacting', 'acuity', 'equivocacy', 'equidity', 'inanimateness', 'locomotion', 'emulation', 'ossity', 'interaction', 'equivocation', 'activation', 'adobe', 'impetus', 'epoch', 'equilibration', 'equilibrium', 'animateness', 'symbiotic', 'agglomerate', 'equivocality', 'equation', 'ossibility', 'implication', 'role', 'equidence', 'equacy', 'id', 'ecuador', 'objection', 'locusticity', 'activity', 'function', 'ecuation', 'motility', 'activity', 'oblation', 'emanation', 'locustiveness', 'conjunctiveness', 'acculturation', 'presumption', 'occurrence', 'predominance', 'activeness', 'locustion', 'factor', 'oss', 'deficiency', 'intrusion', 'repercussion', 'immobility', 'io', 'conjunctive', 'force', 'dimensionality', 'locustic', 'locusality', 'concussion', 'implication', 'irrational', 'irrationalism', 'acquiescence', 'conjunct', 'assimilation', 'asymptomy', 'nature', 'locustive', 'immoviture', 'numbing', 'effectivity', 'asymptole', 'activite', 'effecting', 'interaction', 'nebula', 'cadence', 'presence', 'asymptus', 'physics', 'irrationality', 'locum', 'locust', 'derivation', 'behavior', 'interacting', 'playfulness', 'asymptolism', 'action', 'part', 'sensed', 'synapsis']"
"evaluate or estimate the nature , quality , ability , extent , or significance of",evaluate,1,"['evaluate', 'assessing', 'evaluating', 'assess', 'evaluating', 'evaluate', 'evaluate', 'evaluated', 'qualitatively', 'appraise', 'assessed', 'categorize', 'evaluation', 'value', 'evaluative', 'evaluing', 'measure', 'calibrate', 'assessing', 'quantitatively', 'valuing', 'assess', 'appraisal', 'evaluate', 'calibrated', 'rated', 'evaluation', 'evaluating', 'measured', 'evaluated', 'appraise', 'assessed', 'assessment', 'bemoan', 'scale', 'evaluation', 'importance', 'evaluable', 'value', 'evalue', 'nature', 'beatitude', 'calibrating', 'appraised', 'measure', 'considered', 'estimating', 'assess', 'valuatively', 'assessee', 'evaluator', 'appraisal', 'behavior', 'valuation', 'entail', 'evaluate', 'between', 'estimate', 'estimatively', 'appoint', 'measuring', 'calibrate', 'assessing', 'avaluating', 'measured', 'evaluat', 'estimation', 'evaluably', 'gauge', 'estimative', 'evalued', 'evalua', 'evaluate', 'betain', 'qualitatively', 'values', 'valuing', 'evaluated', 'appraise', 'accredit', 'achieve', 'assessed', 'assessment', 'calibrated', 'evalue', 'evaluating', 'bemoon', 'begetting', 'bewilderment', 'degree', 'rated', 'behavioral', 'scale', 'analyzed', 'estimating', 'bet', 'evaluating', 'betray', 'evaluation', 'bets']"
