Description,Solution,Prediction rank,Predictions
something that has been cleaned with water recently,washed,0,"['flushed', 'cleaned', 'rinsing', 'clean', 'sanitizer', 'savoring', 'safflower', 'resail', 'resake', 'scrubbing', 'shaven', 'squeaking', 'squeaker', 'swab', 'slacks', 'lubricant', 'spouting', 'sacrament', 'reheave', 'freshwater', 'squirt', 'rehearing', 'resale', 'savage', 'swap', 'squirting', 'vacillation', 'aqueduct', 'savor', 'scrubber', 'sag', 'spout', 'resave', 'scudding', 'squealing', 'scrub', 'scud', 'rewatering', 'septic', 'wash', 'swathing', 'rinse', 'sanitizing', 'shave', 'swash', 'squeater', 'cleaned', 'slick', 'sprite', 'squid', 'raked', 'clean', 'rewater', 'showering', 'watercleaner', 'watercleaning', 'cleanup', 'disinfectant', 'dilution', 'cleaning', 'splashing', 'flushing', 'welder', 'waterwash', 'cleanser', 'dredging', 'scrub', 'plummet', 'flushed', 'duvet', 'baths', 'wash', 'cleanout', 'stocked', 'freshwater', 'unsanitizer', 'weld', 'cleaned', 'flush', 'dugout', 'repursuing', 'tampon', 'wetsuit', 'scrubber', 'caretaker', 'shower', 'rucksack', 'toilet', 'clean', 'resea', 'reseal', 'rooster', 'tack', 'bath', 'dredge', 'welding', 'lavatory', 'roofed', 'rinse', 'reheat']"
frozen water that you can put in your drink to make it colder,ice,1,"['ice', 'colder', 'defrost', 'coldwater', 'chills', 'kale', 'colds', 'refrigerant', 'apron', 'cold', 'ghee', 'savor', 'roe', 'stewed', 'follicle', 'colded', 'cold water', 'coldew', 'sour', 'steamed', 'mash', 'iced', 'kiln', 'ice', 'frozen', 'squid', 'drink', 'oat', 'slush', 'sulk', 'hotwater', 'oink', 'kilt', 'chilli', 'duff', 'slat', 'spout', 'lilac', 'cranberry', 'cold', 'chiller', 'apricot', 'alkaline', 'freezing', 'calorimeter', 'lacquer', 'cooler', 'kale', 'crock', 'bicep', 'condenser', 'colder', 'frost', 'puffed', 'frosty', 'cayenne', 'frozen', 'cold water', 'refrigerated', 'coldwater', 'booze', 'puddle', 'crazed', 'lactose', 'drink', 'overheated', 'rizzy', 'potted', 'rins', 'dill', 'dripping', 'refrigerator', 'ice', 'overheating', 'apron', 'cold', 'alkaloid', 'refrigerants', 'refrigerate', 'cranberries', 'drinks', 'nitrate', 'frigate', 'chilli', 'welder', 'drink', 'water', 'refrigerating', 'craze', 'kefir', 'freezing', 'syrup', 'duster', 'pecan', 'freeze', 'cooler', 'crocks', 'ribbing', 'lint', 'crazewater']"
dirty wet brown earth found on the ground after it has rained,mud,13,"['sludge', 'earthed', 'spouting', 'sands', 'roe', 'scrubbing', 'stout', 'sprite', 'moss', 'droost', 'savanna', 'smudge', 'mud', 'spout', 'sand', 'slat', 'teem', 'roost', 'savoring', 'squid', 'slick', 'roat', 'teeter', 'slops', 'roo', 'swath', 'sandstone', 'savor', 'sage', 'swab', 'slush', 'sanding', 'teh', 'wet', 'slopped', 'earth', 'gilded', 'crock', 'rin', 'swathing', 'sour', 'earthing', 'muddle', 'swap', 'rooster', 'sneer', 'ash', 'nip', 'sneeze', 'swathe', 'dand', 'dusting', 'rust', 'snea', 'sludgestone', 'droo', 'slatt', 'dust', 'swaw', 'slop', 'browns', 'scorching', 'tar', 'ghetto', 'oat', 'chubby', 'rotting', 'rotten', 'thyme', 'niacin', 'flora', 'mud', 'earth', 'rostrum', 'moss', 'abrasion', 'nipa', 'soil', 'dreaded', 'churning', 'churn', 'slurred', 'nihi', 'mollusk', 'dredging', 'nipash', 'ground', 'brown', 'calorimeter', 'duff', 'thrush', 'droop', 'drench', 'nitrate', 'churny', 'charred', 'nitrite', 'dirt', 'broom', 'churne']"
to keep doing something when stopping was a possibility,continue,14,"['keep', 'keep', 'keeps', 'keep', 'staying', 'stay', 'keeps', 'stops', 'keep', 'keeping', 'stop', 'staying', 'retaining', 'continue', 'stay', 'letting', 'keeps', 'remain', 'stays', 'continuing', 'kept', 'conserved', 'stops', 'stalls', 'stick', 'hold', 'behaving', 'maintain', 'preserving', 'tenor', 'nack', 'keeping', 'tally', 'continue', 'stop', 'remit', 'preventing', 'steven', 'tuck', 'retain', 'rested', 'conserving', 'teasing', 'halt', 'staying', 'tagging', 'continue', 'steve', 'pn', 'staking', 'rest', 'linger', 'stay', 'avoiding', 'tamp', 'keeps', 'if', 'pause', 'remain', 'stays', 'persevere', 'still', 'persevering', 'kept', 'remaining', 'retaining', 'allowing', 'stayed', 'stops', 'letting', 'pursuing', 'stick', 'hold', 'remained', 'bet', 'maintain', 'betray', 'bens', 'keeping', 'stopped', 'preserves', 'conserved', 'preserve', 'stop', 'cannister', 'sticks', 'continuing', 'maintaining', 'stall', 'conserve', 'enlist', 'retain', 'preserving', 'staying', 'bets', 'stopping', 'continue', 'tenor', 'preventing', 'tenacious']"
the network connecting computers in the world and allowing information to be shared,internet,36,"['network', 'networked', 'ethernet', 'commutable', 'network', 'commuting', 'commonwealth', 'pc', 'commutator', 'commuter', 'sharing', 'telecommunications', 'telescoping', 'networking', 'apc', 'pcnet', 'ecc', 'telecom', 'acc', 'pcs', 'ccs', 'cpa', 'cpi', 'csr', 'ect', 'cci', 'msp', 'connective', 'ccd', 'pcc', 'ccnet', 'epa', 'shared', 'ccc', 'acnet', 'internet', 'tv', 'communicable', 'interconnected', 'ip', 'hypernet', 'icloud', 'telenet', 'io', 'communicator', 'ic', 'networking', 'telecommunication', 'memorandum', 'network', 'linkage', 'multinet', 'id', 'internet', 'cd', 'rc', 'viracity', 'sharing', 'omnibus', 'connectivity', 'opennet', 'commutable', 'communicative', 'ethernet', 'shared', 'cio', 'networking', 'commuting', 'netherlands', 'micronet', 'commutator', 'cib', 'nip', 'commuter', 'virtualization', 'mechanization', 'connective', 'aaa', 'memorabilia', 'telecom', 'commutation', 'networking', 'acrobian', 'viravirus', 'mechanized', 'network', 'communicant', 'teleconferencing', 'commode', 'internet', 'webcast', 'interconnected', 'microprocessor', 'encrypt', 'tv', 'asynchronous', 'sav', 'teleport', 'cloud', 'telecast']"
the activity of looking at words or text and understanding what they mean,reading,2,"['phrasing', 'reading', 'lexicography', 'interpreting', 'lexicon', 'linguistics', 'interpretation', 'entail', 'reading', 'language', 'texting', 'comprehension', 'semantics', 'translation', 'esthetic', 'conceiving', 'grammatical', 'scouting', 'entailment', 'evocation', 'rewording', 'texturing', 'wording', 'emulation', 'mathematics', 'visualization', 'typing', 'analysis', 'diction', 'interpreting', 'interpretation', 'interpretation', 'synthesis', 'rewriting', 'metaphysics', 'search', 'realism', 'readership', 'lexicography', 'phrasm', 'lexicon', 'recitation', 'visualisation', 'reading', 'language', 'comprehension', 'heuristic', 'mathematici', 'drafting', 'application', 'grammatics', 'textualization', 'wordwriting', 'grammar', 'characterization', 'translation', 'thinking', 'encoding', 'terminology', 'coding', 'understanding', 'conceptualization', 'readiness', 'readability', 'introspection', 'idiomography', 'eh', 'speech', 'appendix', 'vocabulary', 'exploration', 'read', 'heurography', 'entail', 'delusion', 'definition', 'hypnology', 'metatext', 'thought', 'pronunciation', 'phrasing', 'idiom', 'mathema', 'idiomization', 'mathematical', 'typing', 'analysis', 'appreciation', 'hegeography', 'hypnotic', 'hegemony', 'grammatication', 'hyphenography', 'grammatica', 'conceit', 'commentation', 'applicability', 'texturalization', 'interpretation', 'texturing']"
a particular way of doing something,method,2,"['manner', 'method', 'way', 'modalities', 'modality', 'modal', 'approach', 'ways', 'manner', 'method', 'way', 'scouting', 'ado', 'handing', 'figuring', 'tactic', 'posing', 'mannerism', 'sorting', 'style', 'mode', 'experimenting', 'navigating', 'appointing', 'ading', 'modality', 'adage', 'modalities', 'maneuvering', 'kook', 'acquit', 'pff', 'appoint', 'directing', 'approach', 'procedure', 'ways', 'manner', 'adopter', 'modalization', 'method', 'tactics', 'modal', 'modalise', 'modality', 'coping', 'way', 'advis', 'modulation', 'disciplined', 'accredit', 'scrip', 'awry', 'address', 'modality', 'stoop', 'means', 'methods', 'modally', 'accro', 'doing', 'scout', 'adjusting', 'job', 'suited', 'emulation', 'crafted', 'psd', 'coding', 'modifying', 'spotting', 'guiding', 'equator', 'fah', 'style', 'route', 'mode', 'technique', 'aiming', 'letting', 'figuring', 'implementing', 'tactic', 'tithe', 'executing', 'fusing', 'modale', 'modalisation', 'balancing', 'fag', 'modalistic', 'ah', 'artifact', 'ado', 'how', 'obstruct', 'equation', 'approach', 'procedure', 'ways']"
the skills that somebody has,ability,7,"['skill', 'skillfulness', 'skills', 'skill', 'skillbase', 'skills', 'ability', 'skillfulness', 'skillful', 'honed', 'skillset', 'skillfulness', 'skill', 'habilety', 'skillliness', 'abilities', 'skills', 'ability', 'skilling', 'skillbase', 'skillkit', 'skillline', 'aptitude', 'hysteric', 'apprehension', 'innateness', 'skillfulness', 'skillness', 'hilarity', 'skill set', 'huffing', 'horoscope', 'skillful', 'acquiescence', 'specialized', 'aptitude', 'skillhouse', 'hygienic', 'skill', 'skillset', 'skillpower', 'skillsets', 'hulk', 'skill level', 'hunch', 'appointment', 'abilities', 'skillwork', 'possessed', 'hickey', 'talent', 'knowhow', 'hunny', 'skillship', 'habileties', 'skillfully', 'skillmaking', 'skills', 'equipping', 'ability', 'hygiene', 'hystery', 'affluence', 'tyranny', 'skillbook', 'horse', 'proficiency', 'habilities', 'hysterical', 'hiccup', 'skillsed', 'habileté', 'hygy', 'competency', 'affluent', 'tidbit', 'technie', 'technel', 'hyalm', 'hooping', 'honedness', 'cannibalize', 'advance', 'aptitude', 'achieved', 'hysteries', 'skillliness', 'hygien', 'knowledge', 'acoustics', 'skilling', 'training', 'capability', 'dodgy', 'savvy', 'hunkiness', 'adage', 'cannel', 'skillbase', 'adobe']"
all of the living things in the world,nature,67,"['cosmopolitanism', 'cosmopolite', 'life', 'cosmopolitan', 'earthed', 'ecstasy', 'neolithic', 'cosmology', 'cosmosphere', 'planet', 'humankind', 'egyptian', 'cosmopolitis', 'ephemera', 'egypt', 'cosmopolity', 'anthropomorphism', 'apocryphal', 'ecumenical', 'earthing', 'cosmopolitanness', 'life', 'cosmopolitanity', 'world', 'emancipation', 'cosmopolitanis', 'ephemeral', 'agronomics', 'theocracy', 'agronomy', 'living', 'cosmopolitans', 'napoleon', 'neolithology', 'emigration', 'ephemeralism', 'fayetteville', 'cosmetics', 'worldview', 'cosmopolitan life', 'lifeliness', 'alliance', 'cosmopolitanism', 'anthropology', 'ecumenic', 'eugene', 'planet', 'eugeny', 'theorem', 'cosmomedia', 'cosmopolite', 'humanity', 'climatism', 'earth', 'cosmopolitan', 'tyranny', 'cosmophysics', 'naturalism', 'cosmological', 'naturity', 'livery', 'cosmology', 'inhumanity', 'cosmopolis', 'fay', 'life', 'nature', 'liveness', 'cosmosphere', 'humankind', 'allies', 'savage', 'world', 'earthening', 'earthy', 'earthed', 'manufacturer', 'humanism', 'living', 'worldly', 'tethered', 'astronomy', 'manufacturier', 'earthly', 'earthing', 'gastronomy', 'animalism', 'gastronomia', 'all', 'peoples', 'tidal', 'theology', 'manitoba', 'ingenuity', 'biosphere', 'gypsy', 'tetraculture', 'tidbit', 'planet', 'vietweeping']"
the time at the end of the day when the sun goes down and people sleep,night,1,"['night', 'night', 'october', 'sunday', 'nighttime', 'octagon', 'sunset', 'night', 'twilight', 'pff', 'sleeve', 'sleet', 'dusk', 'naptime', 'evening', 'teem', 'teh', 'day', 'teeter', 'midday', 'psd', 'drenched', 'eve', 'december', 'epoch', 'bedtime', 'sata', 'snorting', 'sunspot', 'octobre', 'nativity', 'april', 'snort', 'thursday', 'twitch', 'neb', 'apricot', 'monday', 'droo', 'snoo', 'octago', 'october', 'thirties', 'daytime', 'sleep', 'droost', 'teeters', 'sun', 'sunfolk', 'satan', 'sunset', 'sorcerer', 'night', 'nightlife', 'sorcery', 'thomas', 'morning', 'sleeptime', 'suntime', 'dall', 'dimming', 'sundays', 'sundown', 'drier', 'evening', 'tidbit', 'day', 'summers', 'nights', 'nip', 'sorority', 'nap', 'wednesday', 'sleep', 'sleeper', 'roost', 'octagon', 'amsterdam', 'leering', 'sunflake', 'pff', 'sorcering', 'twilight', 'rook', 'tithe', 'sorrel', 'sunfoil', 'afternoon', 'daw', 'sunfow', 'sun', 'eve', 'sunset', 'daylight', 'roosting', 'flies', 'rooking', 'morning', 'epoch', 'gypsy']"
to share ideas or knowledge with other people using language or signs,communicate,1,"['communicate', 'communicate', 'converse', 'scouts', 'speak', 'remembrance', 'scouting', 'transpose', 'impromptize', 'improvise', 'impromptu', 'communicing', 'scout', 'adword', 'communicating', 'interacting', 'communicate', 'share', 'impromptute', 'remembrate', 'talk', 'spread', 'shared', 'exchanged', 'communicate', 'ethic', 'reseal', 'resembling', 'impromptify', 'remembrize', 'scoured', 'intercommunicate', 'chiming', 'communic', 'expressing', 'circulate', 'mute', 'chat', 'speak', 'reshape', 'adol', 'imprompte', 'enthrall', 'improvising', 'communicated', 'chatting', 'read', 'empoises', 'intercommunicating', 'propagandize', 'enthused', 'impromptish', 'telegram', 'recite', 'chime', 'compositing', 'enthursh', 'syllable', 'reselect', 'imprompty', 'sharing', 'mutate', 'twit', 'spokespeak', 'raped', 'emailed', 'communicable', 'enchant', 'transposed', 'troll', 'conversing', 'socialize', 'share', 'enlightening', 'enlighten', 'enthuse', 'enchanting', 'talk', 'intercommunicated', 'spread', 'propagate', 'emporicize', 'circulating', 'shared', 'communicate', 'enthront', 'commutate', 'emporium', 'circulated', 'interweath', 'communique', 'express', 'interweaving', 'interacting', 'commposit', 'informing', 'transmitting', 'converse', 'learn', 'bequequequeque']"
a way to describe somebody who wants lots and lots of food or money,greedy,0,"['lot', 'lots', 'bunches', 'lot', 'scouting', 'lots', 'lotter', 'scout', 'gimp', 'familly', 'looting', 'lotto', 'libel', 'lotty', 'tad', 'lott', 'eater', 'stoops', 'liar', 'fay', 'slops', 'sag', 'slopped', 'taw', 'spout', 'loot', 'savor', 'squid', 'snuff', 'lot', 'ado', 'squib', 'swag', 'lottoo', 'shopper', 'dummy', 'booby', 'bourbon', 'lottoe', 'lots', 'hammer', 'loter', 'lotus', 'loo', 'puzzling', 'loth', 'stuffed', 'bunches', 'pig', 'fanciful', 'bum', 'bunching', 'ham', 'buck', 'lupus', 'lota', 'lotter', 'alligator', 'scouting', 'kook', 'lotto', 'poodle', 'scout', 'jacks', 'lot', 'looting', 'burgeoning', 'fucking', 'bunny', 'bunch', 'pounder', 'tooting', 'billiards', 'man', 'pounding', 'shaming', 'slur', 'jinx', 'bongo', 'lots', 'billiard', 'poo', 'looter', 'butcher', 'lotsy', 'booze', 'jacked', 'lupine', 'gumming', 'doodle', 'loty', 'burgeon', 'lotboy', 'duff', 'hammered', 'lotman', 'lotuet', 'potluck', 'lotgo', 'fuck']"
a material that is normally white made from trees and useful for writing on,paper,14,"['treed', 'crisscross', 'edgy', 'adobe', 'scribble', 'whitepaper', 'tequila', 'octopus', 'treework', 'sleeve', 'slacks', 'esquire', 'gilded', 'paper', 'spouting', 'tree', 'scrip', 'tassel', 'dyke', 'tassellet', 'gypsy', 'treeboard', 'crip', 'cypriot', 'tinker', 'whitewood', 'pamphlet', 'sleet', 'teh', 'cypress', 'gildo', 'greens', 'etiquette', 'treepaper', 'tasselled', 'leaf', 'cypher', 'gyro', 'spherical', 'leaflet', 'leafing', 'tassell', 'treewood', 'tan', 'ed', 'hummingbird', 'spout', 'horoscope', 'ding', 'criss', 'pebble', 'enlightenment', 'redwood', 'sage', 'woodwork', 'hickey', 'whites', 'treed', 'lilac', 'blackwood', 'folio', 'book', 'linole', 'tin', 'paper', 'rhodium', 'tree', 'lint', 'lisbon', 'jacked', 'horse', 'neolith', 'polonaise', 'rhym', 'pricking', 'rhizom', 'roo', 'octagon', 'teal', 'ruffle', 'leaf', 'crimson', 'roquette', 'jumbled', 'rook', 'rhizome', 'enunciation', 'prick', 'robbing', 'shrub', 'papyrus', 'october', 'rufflewood', 'rhyogram', 'nucleus', 'beaver', 'treeboard', 'ink', 'motley', 'white']"
a sport played on a green table with balls of different colours,snooker,0,"['greens', 'greenball', 'greens', 'gamma', 'bowled', 'billiards', 'greensball', 'clubbing', 'greening', 'polo', 'tableball', 'golfball', 'polonaise', 'ballball', 'golf', 'green', 'golfing', 'gammon', 'greenery', 'billiard', 'scouting', 'ball', 'greenballs', 'greendol', 'golf', 'greened', 'greeneland', 'delicacie', 'greenbing', 'greentail', 'greenfield', 'scout', 'greendoing', 'slam', 'pebbleball', 'greenboa', 'greendoball', 'pebble', 'slush', 'greenland', 'greenballing', 'dinning', 'minigolf', 'slat', 'savor', 'greendoo', 'savage', 'golff', 'gamgamgam', 'greendish', 'slur', 'gamgam', 'blueball', 'golfing', 'tennis', 'green', 'balling', 'greenbelt', 'greendo', 'greener', 'gin', 'greenball', 'frog', 'delicacy', 'jockey', 'game', 'greenel', 'greens', 'greenfly', 'beaver', 'ball', 'greenbelly', 'maroon', 'gondola', 'golf', 'gamma', 'rollerblade', 'joggle', 'golf', 'marooned', 'charred', 'toffee', 'frogball', 'balls', 'bowl', 'greenery', 'jalapenos', 'teh', 'lacrosse', 'beagle', 'gammon', 'football', 'ricott', 'croquette', 'karling', 'roundtable', 'sports', 'cricket', 'tee', 'tonny']"
a sport played in the usa where you have to hit a ball with a bat,baseball,20,"['bat', 'batball', 'bat', 'bats', 'slugging', 'hammering', 'batting', 'scudding', 'hammered', 'scouting', 'dribbling', 'bat', 'billiards', 'squatting', 'tucking', 'scouts', 'jacks', 'scout', 'slacks', 'baseball', 'slashing', 'batball', 'batsman', 'bowled', 'hammers', 'ball', 'slam', 'batting', 'slouch', 'dribble', 'batsball', 'ballball', 'jit', 'scrambler', 'jook', 'batskin', 'batty', 'usa', 'lacrosse', 'slashball', 'scud', 'bumbleball', 'hammerball', 'battling', 'billiard', 'batshit', 'slug', 'knuckle', 'knuckling', 'batta', 'tucker', 'bumble', 'pinning', 'slap', 'slur', 'slaps', 'scoutball', 'slugger', 'bating', 'slush', 'sluggering', 'slamball', 'kook', 'bat', 'batping', 'squat', 'lugging', 'slurring', 'batting', 'ham', 'batman', 'dribbles', 'scourge', 'sloo', 'dribbleball', 'baseball', 'batt', 'pecking', 'knap', 'scrambled', 'batstop', 'knuckles', 'rushing', 'bats', 'batfight', 'scowling', 'slushball', 'ball', 'hammered', 'knife', 'slugging', 'dribbler', 'scour', 'slurch', 'batball', 'scrambling', 'sluggerball', 'puzzling', 'knuckled', 'kooka']"
to produce a tune or music with your voice,sing,2,"['chant', 'sing', 'tune', 'impromptu', 'improvise', 'acoustic', 'melodies', 'savoring', 'phoning', 'sing', 'chanting', 'choralize', 'scouts', 'play', 'chanted', 'tune', 'scout', 'kook', 'chant', 'improvised', 'beats', 'impromptify', 'toning', 'carol', 'scouting', 'acoustics', 'tango', 'vocalize', 'jook', 'sax', 'savor', 'resounding', 'acoust', 'penned', 'impromptate', 'impromptute', 'tumblr', 'reverberate', 'mingling', 'impromptifying', 'minging', 'improvising', 'impromptize', 'rehearsed', 'melodic', 'chile', 'tapped', 'sung', 'hoot', 'mingle', 'troll', 'improve', 'sing', 'ming', 'beat', 'impromptus', 'impromptch', 'reverberating', 'sonic', 'impromptong', 'imprompte', 'phonograph', 'scoured', 'saxing', 'rehearses', 'play', 'mellow', 'tune', 'impromptified', 'enchant', 'impromptuse', 'parody', 'decoy', 'melodies', 'voicing', 'sang', 'impromptu', 'melodie', 'synergize', 'tuned', 'pulsate', 'resonate', 'sizzling', 'recorded', 'chant', 'ton', 'chanted', 'cannon', 'intercede', 'canonize', 'interplay', 'hooray', 'canoe', 'riff', 'carol', 'bequeath', 'intermixed', 'hooting', 'cogs', 'vocalize']"
more safe than something else,safer,1,"['safer', 'oversea', 'overseen', 'more', 'more safe', 'overprotected', 'safe', 'safest', 'safer', 'supersafety', 'oversake', 'supersea', 'supersafe', 'safeguarded', 'superstability', 'security', 'more security', 'superseen', 'oversimplified', 'more secure', 'maisafe', 'overstake', 'more than', 'more', 'better', 'altruistic', 'safeguarding', 'oversecurity', 'safeter', 'safe', 'oversecure', 'supersecure', 'overprotective', 'overspending', 'moresafe', 'oversafe', 'insecure', 'safer', 'safeer', 'more safe', 'safety', 'surety', 'surgery', 'superior', 'more insecure', 'security', 'vaccinated', 'vacillated', 'vacillating', 'overcomfort', 'precarious', 'preservative', 'more sigurant', 'plucking', 'overcommeable', 'vacillant', 'more', 'better', 'more noxious', 'more security', 'more safeguarding', 'guardian', 'vaccinating', 'vacillatory', 'safe', 'plummet', 'more secure', 'more hazard', 'sober', 'more than', 'attrition', 'more safety', 'safer', 'overcomplaceable', 'plus', 'overcomplacement', 'outspoken', 'safeguarding', 'oversecurity', 'safety', 'safeter', 'superior', 'overcommeme', 'vacillance', 'overcommelite', 'plundered', 'acclaim', 'unsafe', 'overcomplaced', 'safeguarded', 'vacillation', 'solubility', 'more sûr', 'less', 'immeability', 'plume', 'more sigurable', 'overheating', 'safeguard', 'oceanic']"
to make something better,improve,1,"['improve', 'ameliorate', 'better', 'ameliorating', 'improve', 'abetting', 'reformed', 'amplify', 'retooling', 'rehabilitating', 'rethinking', 'bettering', 'optimizing', 'improved', 'rebalance', 'restructured', 'retool', 'regeneratively', 'ameliorated', 'regenerating', 'ameliorate', 'better', 'optimize', 'recompense', 'enhancing', 'redesigned', 'resurrect', 'regenerative', 'improve', 'repurposed', 'rehabilitate', 'amélioring', 'restructure', 'reeve', 'reforming', 'amélioree', 'améliored', 'enriching', 'reed', 'reengineer', 'improving', 'ameliorating', 'remnew', 'repurpose', 'mechanize', 'realism', 'effected', 'redress', 'rethink', 'improved', 'améliore', 'optimize', 'rekindled', 'bestialize', 'améliorer', 'improvised', 'bestial', 'recombine', 'counterbalance', 'reformed', 'rectify', 'better', 'accustom', 'beautify', 'enhance', 'rehabilitating', 'improve', 'betterize', 'optimizing', 'ameliorated', 'improve', 'rekindle', 'vetter', 'retool', 'enhancing', 'mechanized', 'improving', 'regenerating', 'amélior', 'rekindling', 'regeneratively', 'amplify', 'bestimate', 'bolstering', 'bestiate', 'redesigned', 'toning', 'improved', 'substantiated', 'regenerative', 'beautifying', 'redefining', 'substantiate', 'accro', 'restructure', 'abetting', 'optimised', 'regaining', 'ameliorating', 'optimize']"
to take care of something and make sure that it is kept away from danger,protect,16,"['safeguard', 'safeguarding', 'keep', 'guard', 'safeguard', 'safeguards', 'keeps', 'safeguarded', 'keep', 'guard', 'resuscitate', 'enshrined', 'behaving', 'sanitize', 'vaccinated', 'protect', 'vaccinating', 'securitize', 'kept', 'snatching', 'safeguard', 'scouts', 'enshrine', 'savoring', 'sanity', 'scavenge', 'care', 'safeguarding', 'vigil', 'squirt', 'vignette', 'squirting', 'vacillate', 'take care', 'keeps', 'ensconced', 'restraining', 'sane', 'scout', 'scouting', 'shields', 'stoops', 'keep', 'scoured', 'retaken', 'guarding', 'scud', 'tucking', 'prudential', 'guard', 'stowing', 'preserving', 'snatch', 'securitise', 'scudding', 'vacacate', 'appoint', 'nip', 'nihibu', 'stow', 'caretaker', 'preserves', 'sanitized', 'safeguarded', 'rescued', 'ensuring', 'vacainate', 'sanitism', 'apprehensive', 'sanitise', 'protect', 'sanitizing', 'caretaken', 'savor', 'acquiesce', 'kept', 'securing', 'safeguard', 'acquit', 'scavenging', 'vacuring', 'precinct', 'caretake', 'ensure', 'acquiescing', 'nihilism', 'receptacle', 'honed', 'stay', 'squirted', 'care', 'keeping', 'guards', 'nihizen', 'securitizing', 'acclimate', 'scavenged', 'securitized', 'behoove', 'acquire']"
when somebody gives something to you and afterwards you have it,receive,0,"['requisition', 'adventure', 'give', 'adolescence', 'admonishment', 'appointment', 'adolescent', 'adobe', 'adversity', 'apropos', 'resemblance', 'octuple', 'apex', 'adagio', 'appoint', 'remittance', 'apologies', 'apnea', 'apn', 'retribution', 'idling', 'adverbial', 'restraining', 'adn', 'var', 'ado', 'octane', 'awed', 'it', 'admonish', 'adventurate', 'octuplet', 'objection', 'octro', 'remit', 'adverb', 'if', 'emulation', 'adage', 'adsign', 'adoo', 'entail', 'adahoc', 'adolution', 'accreditation', 'octogeny', 'adol', 'give', 'adverbiation', 'adolf', 'emailed', 'adventures', 'gammon', 'adverbiate', 'letting', 'adabe', 'aversion', 'adapost', 'octogene', 'octogenous', 'adolence', 'id', 'dummy', 'octogenarian', 'nack', 'octogenetic', 'kook', 'gifting', 'octano', 'adob', 'ie', 'tosa', 'redeemed', 'delinquency', 'effected', 'annuity', 'given', 'toss', 'apostasy', 'attribution', 'nip', 'january', 'apprehension', 'delinquent', 'requisition', 'numbing', 'exemplify', 'offer', 'exemplifying', 'entrustment', 'it', 'donating', 'exemplified', 'apropos', 'appointment', 'he', 'apex', 'therefor', 'pff', 'adventure']"
to look around a new place going to all of the different parts so that you know it better,explore,51,"['googling', 'rummaging', 'scouts', 'go', 'scoured', 'scout', 'apprehensive', 'scouting', 'kook', 'looks', 'rummage', 'rethinking', 'reshape', 'lookout', 'scour', 'look', 'scouring', 'encircling', 'encircle', 'tour', 'gouging', 'delve', 'awed', 'wandering', 'etiquette', 'spotting', 'go', 'rump', 'gosh', 'tucking', 'nao', 'gouge', 'gimp', 'lookaround', 'googgle', 'resea', 'google', 'nack', 'gougling', 'encircled', 'eavesdropping', 'relook', 'around', 'gouggle', 'goss', 'rummaging', 'naom', 'gip', 'troll', 'looks', 'explore', 'introspective', 'reshaping', 'appoint', 'peeking', 'tucked', 'look around', 'looking', 'apn', 'experimenting', 'invigorate', 'browse', 'reseen', 'rethink', 'speculating', 'speck', 'revisiting', 'shuffle', 'reseal', 'reselection', 'lookup', 'navigating', 'awe', 'look', 'looked', 'shuffled', 'jumbled', 'tour', 'etym', 'introspection', 'adobe', 'peek', 'naos', 'eavesdrop', 'adagio', 'juggle', 'reseh', 'naoo', 'archeology', 'travel', 'apprehension', 'go', 'lookout', 'scoured', 'naop', 'kooke', 'archetype', 'circling', 'scout', 'wander']"
to make it certain that a particular event will happen,ensure,3,"['verifying', 'ensuring', 'ensure', 'verify', 'guaranteeing', 'determining', 'confirming', 'check', 'ensured', 'appoint', 'sure', 'ascertain', 'reassured', 'reassure', 'toss', 'vetted', 'determine', 'guarantee', 'appointing', 'ensure', 'tossing', 'safeguarding', 'verify', 'bestial', 'confirm', 'securing', 'certify', 'ensuring', 'accredit', 'acquit', 'bestimoniously', 'bestimming', 'assure', 'besticate', 'check', 'determining', 'confirming', 'ensure', 'tosa', 'bestimate', 'bets', 'enlisting', 'acquaint', 'proving', 'bestimonially', 'bestiad', 'address', 'betray', 'ensured', 'vehement', 'bestialize', 'theorize', 'deciding', 'sure', 'sway', 'beetle', 'acclaim', 'vigilance', 'establishing', 'safeguard', 'effected', 'insure', 'beset', 'bestimonial', 'certain', 'determine', 'guarantee', 'verifying', 'scrutinize', 'veil', 'bestiate', 'veto', 'ensure', 'verify', 'figuring', 'appoint', 'bestiify', 'if', 'confirm', 'bet', 'encrypt', 'spotting', 'ensconce', 'enlist', 'vigil', 'ascertain', 'beetling', 'reassure', 'theorizing', 'identifying', 'assure', 'attest', 'check', 'certify', 'agulate', 'vig', 'ensuring', 'resurrect', 'predetermined', 'bestiatoriate']"
